title,poem_cleaned
,Konu:Hasret..
,Çıkılmaz dağ yalın hasretin
,"Dimdik,yamaçlı çarpık"
,Tırmanmaya çalışsada parmaklarım
,Tutunduğum taşlar kırık kırık..
,yanda umut yanda rüzgar
,"yanda sevdam,bir yanda tipi kar"
,İçimde sönmez ateş kavuran har
,Çıkılmaz dağ yalın hasretin..
,Bastığım kayalar dönüyor toza
,Koruyor beni sevginden koza
,"Güneşle,pişiyor yüzümde boza"
,Çıkılmaz dağ yalın hasretin..
,ipim var nede kanadım
,"Nede dağ tepe aşan, kır atım"
,Sensizliğin uçurumunda mahsur kaldım
,Çıkılmaz dağ yalın hasretin..
,Hasret dağnın başı dumanlı
,Görünmüyor zirvesi bulutlara sevdalı
,yolu var patikası
,Çıkılmaz dağ yalın hasretin..
,Tırnaklarım kanıyor yara bere içinde
,"Kollarımda derman,an an tükendikçe"
,Sarıyor gözlerimi umutsuzluk
,Çıkılmaz dağ yalın hasretin..
,Tarih:20.04.2010
,
15 Temmuz Şehitler Destanı ŞEHİT CUMA DAĞ 1,
,ŞEHİT CUMA YEŞİLAY
,1
,Dağ adamdı Cuma
,Günlerden Cuma idi Cuma bayramdı
,Cuma Müslümanlara bayramdı
,Dağ adamdı Cuma
,Cuma günü devrildi dağ adam
,ihanet kurşunuyla
,Bayram günü devirdiler dağ adamı hainler
,Dağ adam bayram devrildi
,Cuma günü devrildi toprağa serildi dağ adam Cuma
,Dağ adam bayramı doya doya yaşayamadı
,Başını kaşıyamadı
,Dağ adamın karşısına çıkamadı hainler
,Silahsız adama silah çektiler
,Milletine silah çekti hainler
,Milletin silahını millete diktiler
,Dağ dikilmediler dikilemediler dağ adamın karşısına
,Korkakça sinsice haince çıktılar
,Birden bire çıktılar
,Haince çıktılar
,Aralarında dağlar vardı aşılmaz dağlar
,Aynı Allah’a inanıyorlardı
,Yahut öyle sanıyorlardı
,Allah yerine kula tapıyorlardı
,Deccal'ın kuluydu
,Allah diye Allah diye Deccal'a tapıyorlardı
,Onun dediğini yapıyorlardı
,adına
,harp hiledir diyerek
,Girerek emrine İsrail’in Amerika’nın
,Alarak emri CIA’dan MOSSAD’dan
,Müslümana silah sıkıyorlardı
,Halkın üstüne mermi yağdırıyorlardı yerden gökten
,Müslümanlara düşmanlık kafirlere dostluk yapıyorlardı
,Aşılmaz korkunç dağlar örmüşlerdi milletle kendi aralarına
,Sanki biri cehennemden kopup gelmiş zebanilerdi
,Ateşlerini cehenneme taşımışlar
,Cehennemden ateş alıp gelmişlerdi
,Cuma dağ adamdı
,Yeşil yemyeşil dağ
,Arafat dağı yüce
,Cudi dağı engin
,HİRA DAĞI kutlu
,nur mağarası ışıklıydı Cuma
,mutlu Cuma! mutlu
,kurşunla kendinden geçti Cuma
,Şehadet şerbetini içti Cuma
,
Dağ Gibi Sevmek..,
,Beklentilerin gölgesinde bırakılmışsa sevgi;
,Gölgenin bittiği yere kadardır ilgi.
,Şirin istedi dağları delsin Ferhat;
,"Mesele dağ değildi, dağ sevmekti."
,
Derindi Dağ,
,Derindi dağ seni gördüm
,"Ülkem,sevincim benim"
,Derindi dağ
,Büyüdüm
,
Dağ Söyledi,
,tepeye varıp durdum
,Dağ söyledi ağladım
,diyorsa kulak verdim
,Dağ söyledi ağladım
,Görülmeyen ardı varmış
,Yarasının kurdu varmış
,Duyulmadık derdi varmış
,Dağ söyledi ağladım
,Dokunmayın yaslıyım der
,Sabahleyin pusluyum der
,Kederliyim usluyum der
,Dağ söyledi ağladım
,İSMETİ' ye canım diyor
,Topraklara tenim diyor
,Akan sular kanım diyor
,Dağ söyledi ağladım
,1989-Âşık İsmeti Sivas
,
Bulut Ve Dağ,
,"Çevresinin en büyük yükseltisiydi, ayaklarının dibinde ovalar, başı bulutlardaydı. Ardında saklanmışlıkları barındırdı, mevsimlere inat yeşillere umut verdi, tenhalıklarında gizler sakladı."
,"Güçtü… Kimileri ona yaslandı, kimileri onda birikti, doldu, aktı, onun yamaçlarında barınıp, onda doyup, ondan iniyorum diyerek hükmetti."
,"Zordu… Geçit vermedi sevdalara, izin vermedikçe geçilemedi."
,"kişide karmaşık duygular uyandırdı. Ona ulaşmak isteyenlere görüntüsünün azameti, hoyratlığı ürküntü, aşılmazlığıyla yılgınlık verdi. Buna rağmen, kendine has özel değerleriyle, karşı gücü içinde barındırmayı bildi. Onun tarafından kabullenilmek güç, zorlu acımasız olmasına rağmen, karşı konulmaz çekiciliği hep çekti."
,"Yüksekliğine imrenildi, gizleri merak edildi, cazibesi kıskanıldı, yumuşak şeyler söylenmesi beklendiğinde kükredi, kükremesinden korkuldu, irkildi, anlaşılmazdı, çelişkileri çözülemedi."
,"Ay onu karartamadı, güneş eritemedi, yıldızlar onu kendilerine sevdalı sandılar. Yere sevdalıydı, yerden koparılmıştı, paramparça edilerek, sevdasının acısı yüreğinde hep acıdı. 0, kavrukluğunu serin yamaçlarda sustururken hep uzaklara baktı."
,"Yalnızdı, sesini başındaki dumanlarda sustu…"
,"kurak gün, kendi kuraklığının içinde kavrulan, yaşanmışlığın başkalarını serinleten ferahlığını gizlerinde saklayan gözleri nemli yağmur ansızın çıkageldi."
,"Havası soğumuştu, en yükseklerde hapsedilmişliğinden kaçıp, yorgun, bitkin, aç özlemlerle. Ona zulmeden buluttan kopup gelmişti, korkuyordu, duyuramadığı hayalleri, arzularıyla, yalnızlığıyla dağın yanına gizlendi. Üşüyordu."
,"Gözlerindeki nemi, kirpiklerinin gölgesine saklamıştı…"
,"Dağ onu fark etti, sevecen, yumuşaktı, yağmurun ellerini tuttu, usul usul konuştu, ‘ anlat’ dedi. Sesi kükremiyordu, ‘ Heybetinde donduk’ diyenlere inat sıcacıktı, öfkesinde kaybolmuşlar görseler şaşarlardı öyle sakindi."
,"‘ Korkuyorum,’ dedi yağmur, ‘ elimi tutan ellerden korkuyorum.’"
,"Güldü dağ, ‘ Deli,’ dedi yağmura, ‘ neden korkuyorsun ki! ’ ‘ Terk edilmekten’ dedi yağmur."
,"Sarıldı dağ, saçlarını kokladı yağmurun, içine çekti kokusunu derin derin, gözlerindeki nemi öptü. Sarıldı, sıcacıktı."
,"‘ Sana şiirler okumak, sana şiirler yazmak isterdim! ’ dedi dağ ona…"
,"Bulut, yağmurun gittiğini fark edince, onsuz olamam diye düşündü, yasa girdi, karalar giyinip ardına saklandığı aydınlıktan çıktı, dağın üzerine geldi. Dağın parlak aydınlıklarına gölge düştü, yer karardı. Yağmur korktu, ‘ Korkma,’ dedi yağmura dağ, ‘ korkma, bak korkuyor muyum, yenilmezim, aşılmazım, güçlüyüm, olabilirsin, başarabilirsin! ’ dedi şeyi dedi, ‘ Biz’ demedi, ‘ Birlikte‘ demedi, ‘ İkimiz’ demedi, ‘ Hep’ demedi."
,"Asırlardır süregelen, aynı paylaşımların doğruluğuna inanan katı kuralcılık iddiası, nedeni güçler tarafından yazılmış ihtiyaçları, yalanına inandığı kendi gerçeklerinin savunusuyla bulut, yağmura dağları anlattı, beklentileri anlattı, ‘ Ovalarda senin yakılan ağıtları duymuyor musun, kanatlarım ferahlığını özledi. ‘ dedi, vermeyi anlattı, ‘ Bencil olma.’ dedi. Gözlerindeki hüzünlü neme hiç aldırmadan, ufukları gösterdi bulut, ‘ Senin yerin orada,’ dedi, ‘birlikte gideceğiz.’"
,"Yağmur, tüm acısı gözlerinde, tüm hüznü gözlerinde, hasretleri, özlemleri, hayalleri, umutları, tüm sevdası gözlerinde, kirpiklerini kaldırıp dağa baktı, ‘ Benim için, aşk şiiri yazar mısın! .’ dedi…"
,
Hirada Yaşadım dağ sevinç,
,Hira'da Yaşadım dağ sevinç
,Hira'da yaşadım dağ sevinç
,Sevinç süt besler gönlüm seni...
,Hira'da yaşadım dağ sevinç
,Hira'da yaşanır dağ sevinç
,Hirada dua dua seni andım gönlüm
,Teselliye ilaca ateşe suya götürdüm seni...
,Köleliğini işittir diye Allah'a seccadeler açtım...
,Kuyulara bakınca seni hatırladım yusufum
,Kuyuda kalma diye yusufum
,Bulutlar ağladı iki çeşme
,Yıkadım bulutlarda gözlerimi
,Yakubun göz yaşlarına denk yağmurlar boşaldı içimden
,Hira dertli gönle yaşatır dağ sevinç
,Bayram sofralarında tadılır bal sevinç
,Bayramlar bana oldu hüzün günü
,damla gibisin çöldesin
,Okyanus bulmadın gönlüm...
,Unutmadım
,Gül bahçelerinde aradığım gül sevinç
,Olmadı hiç sevinçli günün
,Çiçekli günün
,çiçekli mevsimin
,Sevinç çiçekten güzeldi dallı budaklı
,Hira'da yaşanır sevinç
,Dualarımdasın gün
,Büyütmüşsün ışığı
,Yakmışsın ateşi...
,Kuyulara sığmaz hasretin var
,Secdelere kapanırım sevinçle gün dilimde şükür çiçek
,Hira'da yaşanır dağ sevinç
,Diyebildim gün: güneşe tatlı söz
,gün gönlümde
,Gönlüm çiçekti yeni açan
,Hira'da yaşanır dağ sevinç
,Beklemekteyim günü:
,Gönlüm İslam bülbülü
,Öter Allah deyu deyu
,Yaşatmadın bana hiç sevinç günü gönlüm...
,Beklemekteydim günü
,Tadını çıkarıyorsun gönlüm aşk yaylasının...
,Çiçek toprağa
,bulutlar ağlar
,Gözlerim çiçeklendi bayrak renginde
,senin göz yaşı döktüm gönlüm
,Hira çiçek çiçek dua dua...
,Hira'da yaşanır dağ sevinç
,Sırada var şimdi okyanus büyük sevinç günü
,Geçtin zor günlerden
,Kurda kuşa yem olmadın gönlüm...
,Görebilecek miyim güldüğünü
,Nasip etsin bana mevlam gül düğünü
,Kahramanım
,Diyecek miyim gün sana
,Göstersin mevlam dualarımın kabul olduğu günü...
,Hayıflanmalarım duyuldu
,Hira'da yaşanır dağ sevinç
,Hirada yaşadım dağ sevinç...
,Dağ oldun gönlüm Hirada
,
Evimin Arkası Dağ Olmalı,
,Evimin arkası dağ olmalı
,Önü deniz
,Dağda yüzyıllık çınarı
,Deniz deniz
,Evimin arkası dağ olmalı
,Kapıda nar ağaçları
,Dağda dört mevsim kar
,Yere deymeli narın saçları
,Evimin arkası dağ olmalı
,Çat kapı baharı
,Çiçekleri bin renk
,Çiğdemleri mutlaka sarı
,Evimin arkası dağ olmalı
,Bahçede al al elmaları
,Tepelerde şafak sökerken
,Martı çığlıklarından sabahları
,Evimin arkası dağ olmalı
,Önü deniz
,Denizinde yelkenli
,Dağdan gelen kekik kokulu rüzgar
,Mavi türkü söylerken
,Seni bana getirmeli
,
Dağ Köylüsü,
,Sev diyordu zamanlar dağ köylüsü nasır tutmuş ellerini göstererek
,Sev sevebildiğin yüreğin ellerim misali nasır bağlamadan
,Gözlerinin altında koyu karartı bakıp gözlerime
,Sakın ha korkma sevmekten sevmeyen yürek katılaşır taş olur diyordu
,Elinde orağı tarlasındaki ekinleri gösteriyordu soruşumda sevdasını
,“Sevdim bende evlat sevilecek yürekleri
,Ekin verecekken orağım oldu daim ayrılık
,yılmadım sonunda vardım menzilime dağ köylüsünün yüreğinde
,"Yabandı yüreği, nasırdı elleri tertemizdi umutları, hayalleri"
,Önce ekmeyi sonra biçmeyi öğrendim nasır tutmuş ellerinde
,Sonra saf sevdayı keşfettim yaban yüreğinde
,Şimdi dağ köylüsünün yüreğinde en medeni aşkı yaşıyorum evlat
,Sevmekten vazgeçmediğimin ödülü olarak”
,Sev diyordu zamanlar dağ köylüsü nasır tutmuş ellerini göstererek
,Sev sevebildiğin yüreğin ellerim misali nasır bağlamadan
,
Umut varsa her dağ yakındır oğlum...1,
,(Oğlum Erhan’a)
,Süreli hasretler geçer çabucak
,Evladı sevgiyle sarar kucak
,Zaman dediğin şey bil oyuncak
,...Umut varsa dağ yakındır oğlum.
,Evlat taze körpe sürgün dalıymış
,Torun badem içi oğul balıymış
,Hasretin tamamı karaçalıymış
,...Umut varsa dağ yakındır oğlum.
,Kahrın meramını sonsuz sanırsın
,Yavruların kokusundan tanırsın
,Gözünden sakınır kıskanırsın
,...Umut varsa dağ yakındır oğlum.
,Dünyaya gücenme virajdır yolu
,Bazen kar yağdırır bazen dolu
,Kaderden kaçılmaz uzundur kolu
,...Umut varsa dağ yakındır oğlum.
,Zaman ilaç değil gönül yarama
,sevmişsen ötesini arama
,İki şeyin hiç dermanı yok
,...Umut varsa dağ yakındır oğlum.
,Biri yaşlılıktır menzil buluştur
,Diğeri ölümdür kurtuluştur
,Aslolan acıya muhkem duruştur
,...Umut varsa dağ yakındır oğlum.
,işler gitmek bilmez yolunda
,Özün yanar durur sevda korunda
,Sayısal nefesler bitmek zorunda
,...Umut varsa dağ yakındır oğlum.
,Özlemler kısaysa kahrına değmez
,yolu denersin felek baş eğmez
,Yıllar gelir geçer Ceyhan değişmez
,...Umut varsa dağ yakındır oğlum.
,Çukurova/2014
,
Hayallerim,
,Artık günah kokuyor yokluguna yorulan beden
,şimdi imnaparda bedeni temizlerim
,geride kaldı seni düşünmekte oldugum uykusuz gecelerim
,nefretime yenik düştü dag gördügüm hayallerim
,Farkına vardım artık degersizligine verdigim degerin
,utanıyorum kendimden nasılda snein yüregi kirlettim
,"yok suçun senin,belkide bunları hak ettim"
,bak yenildi artık dag gördügüm hayallerim
,Oysa sevirken delice seni iligimde kemigimde hissettim
,dostum dedigim seni hor gördü diye onları kendime düşman ettim
,şimdi dostumdanda kanımdanda utanıyorum onları senin kirlettim
,"zalimdin zulmüne yenildim,yıkıldı dag gördügüm hayallerim"
,"Kendi düşen aglamaz derler,kendim düştüm sana yenildim"
,benligimde kirli iz bıraktım büyük şimdi hasarım
,seni seviyorken artık senden nefret ettim
,beynimde esen tufana yenildin yıkıldı dag gördügüm hayallerim
,gelmedin kurda kuşa yem oldu tertemiz ümitlerim
,beklemedim yolunu seni degil hep kötü haberini aldım
,senin suçun yok deger verdigim seni kaybettim
,sevdanın günahı benim sevabı senin yıkıldı dag gördügüm hayallerim
,
Anti Toros,
,Tapandan Anti Toros dağlarına
,Ta arkalarda Kiraz yaylaları
,Önümüz Kara Sis dağı
,Yanımız Hopka
,dağların başlarını gezerim
,dağ senin dağ benim hoppâââ ! ! !
,
 Dağ Ve Dostu,
,"Karşısından bakarak geçirdi ömrünü, hep aynı dağın,"
,Arkasına hayaller kurmadan.
,Güneşi tepelerden aşınca görürdü.
,Doğduğu yere defacık varmadan.
,"uykuyla uğurlardı günleri,"
,"açlıkla, karşılardı hayatı,"
,"Sabahları,"
,"Yorgun ayrılırken gözleri ışıklardan,"
,"şey anlayabildi hayattan,"
,"Olmak olmamak,"
,"Ölmek ölmemek bakmadan,"
,"dağ, koca dağ, dağcık"
,"gün daha dik dik bakmıştı yukardan,"
,"Akşam oldu hayalleri hiç yere varmadan,"
,"Tepesini aşamadan, aynı inatla,"
,"Aşağıda kimler var bakmadan,"
,"Dağ örterek üstüne yorgan gibi, sürükledi karanlığını."
,"dağı seyretti ömür boyu,"
,"Dağ onu gözünün önünde tutardı,"
,"sonsuz varlığıyla,"
,"Ağaçları, kuşları, rüzgârları, taşları,"
,"Kekik kokuları, otları, çamlarıyla susardı"
,"Kucaklarken şeyi bütün haşmetiyle,"
,"Dağ cürümsüz varlığın,"
,"Gözlerinden, kudretinden korkardı."
,"Eskise yıpransa da, uçsa da,"
,"Çığlara kapılsa çığlık çığlığa,"
,"Heyelanlarla aksa uçurumlara dağ,"
,"Kaç nesilden beridir insanoğluna,"
,Konuşmadan sır vermeyen dağdı.
,"Sevmeyi bilmez gaddar soğuk,"
,"kızgın azgın dururdu,"
,"bitmesin diye evrende neşe,"
,"Sertliğinde kıpır kıpır aşk coşan,"
,Şırıl şırıl sular salan dağdı.
,"Itır katardı rüzgârlara,"
,"Cırıl cırıl çekirgeler bitmeyen şarkılarda,"
,"Böcekler, yarasalar, baykuşlar, kanaryalar,"
,"Onlarla dağ insan,"
,"Hep şeyler fısıldar,"
,Anlaşılmaz susardı.
,"Kartallar, akbabalar, doğanlar, şahinler,"
,"Keskin gözleriyle hayat gibi,"
,Sıkılmadan usanmadan bakardı.
,"Asırlar boyu dağ dostu kral,"
,"bozabildiler kurallarını komşuluklarının,"
,saltanatından vaz geçtiler krallılıklarının.
,"Dağ zamanki eski dost,"
,"Hazineleri olsa milyarlarca ton,"
,"Dağ, dağ oldu zaman,"
,dostu kraldı.
,
Güzelleme,
,"zamanlar uzak dağ köyünde,"
,"Saçlarını rüzgarların ördüğü,"
,"Anasının, gözünün tek gördüğü,"
,"İsmini Hatçe Ebe'nin verdiği,"
,Elleri kınalı kız yaşarmış.
,"Mesut kuğu gibiymiş göllerde,"
,"Gözü hep kırmızıdaymış, allarda,"
,"Tazeliği, körpeliği dillerde,"
,"İlden dolaşırmış, aşarmış."
,"zamanlar uzak dağ köyünde,"
,Elleri kınalı kız yaşarmış.
,"Esmer oluşuymuş en büyük derdi,"
,"Dağ yamacındaymış obası, yurdu,"
,"Köyün en zenginiyle en züğürdü,"
,Vuslat hep peşinden koşarmış.
,"zamanlar uzak dağ köyünde,"
,Elleri kınalı kız yaşarmış.
,"Bahtı kara imiş gözleri,"
,"Yaz yaylada, köye iner güzleri,"
,"Su sesi, kuş sesi imiş sazları,"
,"Bulutların peşlerine düşermiş,"
,"zamanlar uzak dağ köyünde,"
,Elleri kınalı kız yaşarmış.
,"Mutlu imiş tatmadan gönlü meşki,"
,"Değişmez evine sarayı köşkü,"
,Kör Ahmet'in oğlu çelimsiz Aşkı
,"Yüreğine kor alevler düşürmüş,"
,"zamanlar uzak dağ köyünde,"
,Elleri kınalı kız yaşarmış.
,
Dağ Dil Verdi,
,Ferhat’ın Aşk nârını söndürdüğü dağ sensin
,Ecyad senin; Cebrail’den asıl sûret veren
,Ararat; Nuh tebâya helâkta mühlet veren
,Söz tutmaz Okçu’lara Uneyn’de ibret veren
,Nebi’yi Zafer’inden döndürdüğü dağ sensin
,"Güvercin yuvasında, örümceğin ağını"
,"Müşrik gözlere ördün, bağladın kör bağını"
,İşte buradan açıp Hicret’in çağını
,Sevr’in Deve’ye Resûl bindirdiği dağ sensin
,"daha tekerrür yok, kaç asırlık aradan,"
,Muhammedî müjdeye nasib sundu Yaradan
,"Tepebaşı’ndan Ensar Kapısı’na, karadan"
,Fatih’in gemileri indirdiği dağ sensin
,Miryokefalon denen yerden Sultan’ın geçti
,Manuel’in erleri ölüm şerbeti içti
,Yalvaç’a Kılıç Aslan yeni sayfa açtı
,Geçid’inde Bizans’ı sindirdiği dağ sensin
,Kaz Çobanı Sarıkız niçin çıktı İda’ya?
,İftirayı men yalvarmaya Hüda’ya
,"Senden kim bilir, ilimsiz nidaya"
,Evlâdıyla Baba’yı ondurduğu dağ sensin
,Fatih Pontus’a senden aşırdı otağını
,Ağacından yay gerip kuruttu batağını
,"gün Erciyes, gün Keş’te kar yatağını"
,Mecid Muhsin’lere dondurduğu dağ sensin
,Köroğlu’nun Bolu’da Bey’i yere serdiği
,Sultan Alaeddin’in ‘Cennet’ adı verdiği
,Yenişar Anamas’da taht daha kurduğu
,Kubad-ı Abad’ını kondurduğu dağ sensin
,"Öyle zirvesin ilk Güneş sende doğar,"
,"Ay’ın, Yıldız’ın nuru ilk gece sana değer"
,Sende üç yüz dokuz yıl uyunurmuş meğer
,Ashab-ı Kehf’in uyku gandırdığı dağ sensin
,
Yeşil dağ,
,Sırlarla dolu yersin
,Başını göklere erdirirsin
,Sanki ölüm meleğisin
,Sırrı çözülmez YEŞİL DAĞ
,Sağın solun uçurum
,patikadır yolun
,Etrafını yeşillikle doldurdun
,Sırrı çözülmez YEŞİL DAĞ
,Hava kararır başını bulutlar sarar
,Düşmanlar an pusu kurar
,görümlü askeri düşman arar
,Sırrı çözülmez YEŞİL DAĞ
,Başını sarmış kara bulutlar
,Etrafında şimşekler çakar
,adımı ölüm kokan
,Sırrı çözülmez YEŞİL DAĞ
,Mayın kurmuşlar etrafına
,Engel oluyor yiğitlerime
,Yardım et askerime
,Sırrı çözülmez YEŞİL DAĞ
,
Dağ esintisi,
,dağ esintisi gibisin
,"hafif ince,,,"
,sana dokunmak seni acıtmak
,narinsin
,ellerini öpmek seni inciletecek
,teninin kokusu aşkın kokusu
,an dağ esintisi
,vuracak yüreğimi ta derinlerden
,seni unutmak incitmek
,yıldızları sevmek gibi....
,benim olduğunu bilmek dağ esintisi
,ince narin sevda ateşi gibi..
,ah kara gözlerin ince narin
,seni sevmek gibi....
,08.09.2008 09:22
,
Koca Dağ,
,Uçan kuşa anlattım seni
,Anlattım ölü balıklara
,Sana söyleyemedim belki
,haykırdım dağa taşa
,"Taş çatladı, dayanamadı"
,Dağ aldırmadı feryadıma
,Koca dağ nerden bilsin aşkı
,"Kibirliydi, burnu havada"
,Tavşan aşık olurdu dağa
,Dağ umursamazdı tavşanı
,Zaten aldırmazdın bana
,İçimde sakladım aşkımı
,
Kaç Dağ Yakarsın?,
,"Gururla, kibirle kasılıyorsun,"
,"Dağları, taşları yarattın?"
,"Tepeden bakmaktan, zevk alıyorsun,"
,"Ateş olup düşsen, kaç dağ yakarsın?"
,"Fakiri, düşkünü azarlıyorsun,"
,"Yerleri, gökleri yarattın?"
,"İnsanı üzmekten, zevk alıyorsun,"
,"Ateş olsan, söyle kaç dağ yakarsın?"
,"Dikine dikine, konuşuyorsun,"
,"Küçük tepeleri, yarattın?"
,"Herkesin işine, karışıyorsun,"
,"Ateş olup düşsen, kaç dağ yakarsın?"
,"Maşallah, herşeyi biliyorsun,"
,"koca evreni, yarattın?"
,"İnsanlar ağlarken, gülüyorsun,"
,"Ateş olsan, söyle kaç dağ yakarsın?"
,"Rastlantı olamaz, böyle nizam,"
,"gezegenleri, yarattın?"
,"Milim sapıyor mu, düzen intizam?"
,"Ateş olup düşsen, kaç dağ yakarsın?"
,*******************************************
,burnu kafdağının bacası
,bilgisiz bilginin hocası
,aynada kendine baksa beğenmez
,varlığna san yabancı gibi................Dost Şeref
,
Sarıçiçek Yaylası,
,senin kadrini bilirim güzel!
,Yüksekler gelini dağ çiçeğimsin...
,SARIÇİÇEK eline... baharla gel
,Gitgide kendimden geçeceğimsin
,Tenha derelerden dağ anuğu*
,cennete akan sulardan olsun
,Babalık sendeki yürek yanığı
,Yunus'un içtiği pınardan olsun
,Beni yükseklere bağlasın Hira
,Hoyratlığım şehirlere üşüşsün
,Gözlerimin sisi çökerken Kır’a
,“Sarıçiçek Yaylası” engine düşsün
,Sorma kır çiçeğim çamlı bellerden
,Öte yollardan kim gelip geçmiş
,Kim dağdan dağa esen yellerden
,Kendine en yanık türküyü seçmiş
,senin kadrini bilirim güzel!
,Yüksekler gelini dağ çiçeğimsin
,SARIÇİÇEK eline... baharla gel
,Gitgide kendimden geçeceğimsin
,*dağ nanesi
,
Dağ Dumanlı,
,ateş sesi! ...
,mermi vızıltısı…
,"Düşenler aynı,"
,Düşürenler aynı…
,"Çakal, kurt kuzu,"
,"Çiçek, lale, buzlu su!"
,"Dağın yeşili, yerlisi,"
,"Yaylanın yoğurdu, tekesi…"
,Düşürene lanet olsun düşeni!
,Lale renginde buzlu nehirde ölmeyi vereni…
,"Allah büyüktür verir cezasını,"
,İş birlik olmana tutuna da….
,Kalleşe silah versen dilde; aynı!
,Köpek dediğin sanki adam mı?
,Adam dediğin terörden korkar mı?
,Allah zulüm yapanın yüzüne bakar mı?
,Dağ dumanlı kara pusu var belli!
,Dağ dumanlı terör ecel olacak belli!
,Dağ dumanlı dumanı tüten ocaklara zulüm gibi!
,Dağ dumanlı Mehmetçiğim bekler nöbeti…
,Kışın yazın baharın!
,"Yavrulu kuzunun, sümüklü çocuğun…"
,"Ağıt yakan ananın, tereyağlı ketenin,"
,"Hasretin, merhametin sevdanın yolları açılacak dumanlardan…"
,Dağ dumanlı sevda türkülerinin seslerine rağmen!
,Dağ dumanlı üşümüş çobanın kuzusuna rağmen…
,Dağ dumanlı beş vakit ezanla inlerken!
,Dağ dumanlı ala ak çalan bayrağım zirvesinde dalgalıyken…
,"Evladını vatana veren anam ağlama,"
,Kundakta yetim kalmış bebe ağlama!
,"Dumanlı dağın dumanını çalacaz elbet,"
,Al bayrağı dağlara saracaz elbet
,"Yiğidim, Mehmedim, askerim!"
,"Vatanım, yuvam, şeyim!"
,"Unutma şehit oğlu şehitsin vatana hediye,"
,Yırt dumanları da; al dağı gece….
,Ömer KÜÇÜKKAYA
,23:42 11.12.2006
,
Resül’dü Adı (Can Kardeşime İthaf en),
,"Deli borandı yaşam içindeki tadı,"
,"Selvi boylu yıkılmaz çınardı,"
,"Elçiydi dostluğun farkındalığıydı farkı,"
,"Dağ misaliydi Resul'dü adı,"
,"Sırt verdi zemherimde sırdaşımdı,"
,"benim canımdan can kardeşimdi,"
,"Gidenlere yol verirken varlığımdı,"
,"Dağ misaliydi Resul'dü adı,"
,"ummandı yaşamın kıyısında,"
,"Yelken açtı siyahların kuytusunda,"
,"Maviydi umutları gönül deryasında,"
,"Dağ misaliydi Resül'dü adı,"
,"Ağlamanın tadıydı gülmek, iki kardeş gibi,"
,"Bizde böyleydik can olmanın candaki filizi,"
,"Boy verdi başlangıcı,olmayacak hiç bitişi,"
,Umurumuzda değildi sahte olanların gidişi
,"Gözyaşlarımızla filizlendik, acıyı birlikte suladık,"
,"Hüzün salıncağımızı astık bulutlara damla, damla aktık,"
,"Güneşin yedi rengini gördük,bozulmuş insanlığa baktık,"
,"Can olana can verdik,olmayana yol, güzel arkadaştık,"
,Dağ misaliydi arkadaşım Resül'dü adı
,12.07.2009
,
Dağ Koymuşlar Alçağın İsmini,
,Kalleşlerin yaban hürriyeti
,Namerde vatan olmak töresi
,Koynunda sürü çakal ini
,Dağ koymuşlar alçağın ismini
,Pusuda kancık merminin sesi
,İthâl özgürlük hikâyesi
,Toprağı teröristin mevzisi
,Dağ koymuşlar alçağın ismini
,
Derdine Yandığım,
,Başında bardan bardan karlar
,"Sis,duman,fırtına boran var"
,Eteğinde mor sümbülü bağın
,Benide sana çeken derdim var.
,Pare pare olan karlı dağ
,"Senin maralın,ceylanın var"
,Benimde küçük yavrularım
,Bizi vuran zalim avcılar.
,Oy yaralı yaralı
,Benim dünya derdim var
,zalimlerin düzeninde
,"Açım,yoksul perişan"
,Ey derdine kurban olduğum
,Başı pare para yüce dağ
,Kış erken bastı pekte yaman
,Bize bahar kaldı nede yaz.
,Derdini derdime katığım
,Ey başı yüce dumanlı dağ
,Oy oy turnalar erken göçtü
,canlı kaldı nede canan.
,Kağızman’ı saran yüce dağ
,Kurban olayım maralına
,Çobanoğlu ceylanına
,Derdine yandığım karlı dağ.
,29.03.2010
,Yıldırım
,
Hasret,
,Hasretle bekler oldu gözlerim
,Güneş doğmuyor karanlık günlerim
,gün gelir diye bekliyor yüreğim
,dağ misali büyüdü hasretin
,zor şeymiş çaresiz beklemek
,Gelmeyeceğini bilipte yollarını gözlemek
,zormuydu beni sevmek
,dağ misali büyüdü hasretin
,Bilirim birgün biter özlemim
,"Sana olan aşkım,güzül duygularım"
,Biter birgün fani ömrüm
,dağ misali büyüdü hasretin
,Öldüğüm gün gel kabrimin başına
,Geldim diye sarılma sakın mezar taşıma
,Bakıp mezarıma üzülme artık bana
,dağ misali büyümüştü hayalin
,GÖZLERİMDE........
,
Dağ Dağa Kavuşur da,
,"dönüp gittin ya, sevdan kaldı dilimde,"
,"Hiç şey değişmedi, aynı tas aynı hamam."
,"Konuşuyorum senle, resmin varken elimde;"
,"-Dünyalarımız ayrı, seninle uyuşamam;"
,"-Dağ dağa kavuşur da, sana kavuşamam."
,"Seni kaybettim diye, karalar bağlasam da,"
,"gün senin aşkınla, kalbimi dağlasam da,"
,Baharda Çoruh delice çağlasam da;
,"-Derman yok dizlerimde; bilki senle koşamam,"
,"-Dağ dağa kavuşur da, sana kavuşamam."
,"Seninle demir attım sevdanın bendine,"
,"Aklım ermedi gitti feleğin fendine,"
,"Dünya dönüyor bak, işte kendi kendine;"
