title,poem_cleaned
,Sendin seninleydi günlerim
,tutku aleminde dalgalanan
,"Gündüzlerim, gecelerim"
,Düz mavi ovaydı gökyüzü
,başak tarlası esintisi tenin
,Kimdin kiminleydi kaderin
,Kenetlenmeliydi evet
,Ellerinle ellerim
,"Kızıl ateşti, kordu gökyüzü"
,"İçimi kavurdu, yaktı nefesin"
,Gitmek olmaz sevgilim
,benim tenimdesin
,Tenimden derinimdesin
,
Sevda,
,"Masmavi değil gökyüzü,"
,Bıraktığım gözlerin gibi..
,"Ürkek,donuk durgun şimdi,"
,Kurşundan gri..
,"Gökyüzü akşam,"
,Bursa’da ağlamaklı..
,"Ellerim aramakta ellerini,"
,Tenim tenine sevdalı…
,
Hilalim,
,"Gözlerim ufuklarda gezinirdi,sabah güneşini beklerdim.düşlerdim hep..güneş doğmayi isterdim.sabahlari kuşlarim..batarkense aşiklarim …yani hep bekleyenim olurdu…ama soğuk yalniz geceyim gökyüzü gülü hilalim,sesiz yildizlarim vardi.gözler mahmurlu bekleyenim olmazdi.gece geçmişin hüznü... Hüzünlü şairlerin dileğiydim,ben bekliyor olurdum geceyi..ve yol aliyordum seni beklemeden.ben zamanin peşinden giderdim,geçmişse benim peşimden..."
,
Çocuk,
,Bekle
,Masmavi gökyüzü var sana getireceğim
,Göğsünden sabah kırlangıçlar kalkacak
,Dilimde korkulardan uzak özgürlük şarkıları
,"En dalgalı denizler, masallar ninniler"
,Bekle
,Masmavi gökyüzü var sana getireceğim
,Göğsünden sabah kırlangıçlar kalkacak
,
Yağmur Damlasının Hikayesi,
,bugün hava rüzgarlıydı yağmur havası vardı rüzgar deli deli esercesine esiyordu gökyüzü kararmışcasına hüzünlü hava verilmişti sanki bulutlar kenara toplanmıtılar bulutların arasında yağmur damlaları saklıydı dile gelip konuşmuşlardı en ufak damla şimdi inicem gükyüzüne olur öteki damlalar olmaz zamanımız var diye cevap verilmişti zaman geçince ufak damlacık yeryüzüne inmeye hazırlanırdı bulutların dışına geçti birden bire indi toprağa onun sayesinde yağmur erken yağmıştı
,
Yürekler De Ağlar,
,"gökyüzü ağlamaz ey sevgili,"
,"yağmur damlaları düşmez toprağa,"
,"düşen damlada,"
,"Yeşerir,canlanır,gelişir bitkiler"
,"Yüreklerin üşüdüğü gibi,"
,Üşümez ama.
,"tatlı sözle ısınır yürekler,"
,"Sevgi dolu bakan gözlerle,"
,Erir buz tutmuş kalpler.
,"gökyüzü ağlamaz ey sevgili,"
,Yüreklerde ağlar.
,
İçsel kırıntılar............21,
,duygularımla oynama sevgili..ben yıkık viran yürekle geldim sana..sevgimi kirletme sevgili...çıkmaz sokaklardan yaralı yürek kanamalı hayattan geldim sana...... tutacaksan ellerimi el olmasın... bakacak SAN gözlerime önemseyeceksen sözlerimi değer vereceksin kalbime.. dokunmayacaksın tenlere.. BAKMAYACAK-SAN GÖZLERE...haydi tut ellerimi.. al yüreğimi sakla kendi yüreğinde yoksa gücün buna alışığım feleğin türlü sillesine göğüs germeye...SERSERİ....
,kendi yolumu kendim çizdim...ama öyle setler vardıki aşmaya yüreğim buraya yetti...şimdi yola gücüm var...nede yola gitmeye dayanacak yüreğim..................SERSERİ......
,anlar sus...anlar sensiz...anlar kanayan yara...anlar özlem..anlar İstanbul... İstanbul kokuyor sevgili....şimdi hangi kollardasın kimlerlesin bilemem...bildiğim tek gerçek acılarını bana Mutluluğunu başkalarıyla yaşadın...yinede eyvallah dedi yüreğim...anlar sus....tu...yürek sus....SERSERİ.
,"geriye hiç kalsa benden, andım olsun yazgıma! .. yaşatacağım kanayan kalbimde SON NEFESİME seni! ..BEN............SERSERİ.."
,BEKLE................BENDE...SENİN BEKLEDİĞİNİ YOLLARINI GÖZLEDİĞİNİ GÖRECEĞİM ELBET YÜREĞİNİN YANDIĞINI KANADIĞINI BENDEN BETER OLUCAN GÜNLERİ BEKLEYECEĞİM BENDE HALİNİ GÖRMEYİ...............SERSERİ....
,sevdayı yaşatır istanbul...bağrında saklar nice aşıkları...her sevdalıyı ağlatır istanbul...boğazında saklar yürekleri...aşkın diye sorarsan ey sevgili...İSTANBULDUR...ADI...............SERSERİ....
,uzaktır sevdalar istanbulda...sen istanbula aşıksın istanbul uzakalara...özlemler kanatır..yollarda setler..bitmez gecenin hüznü dolaşır istanbul sokaklarında...beklersin haydarpaşa garında..gidenlere el salalrsın gelenlerin içinde vardı sanırsın..benzetirsin yüzleri bak..o geldi dersin...yanılırsın..yoktur hiç vagonda...dönersin geriye..lanet okursun yollara..özlemler bitmez..gökler ağlarda arkandan bakar haydarpaşa.......SERSERİ....
,gün batımı İstabulda....kızıla bürünmüş gökyüzü...vurmuş al rengini denize...yakamozlar sanki raks ediyor gökyüzü ile...bir hüzün var içimde...gözlerim ağlamaklı ıslak..tut diyorum tut kendini yüreğim....bırakma..bırakırsan düşersin..kırılır kanadın kolun...ört gözyaşınla üstünü..üşürsün...:.EY İSTANBUL..yendim seni bağrında yaşadım tüm hayatımı...şimdimi..1...0 öndesin...ben pes ettim İstanbul...al dünya senin olsun....SEN HANCI KALDIN BENSE YOLCU..................SERSERİ....
,
Keşke Öpmeseydim,
,ah keşke dokunmasaydım dudaklarına..böyle kan renginde sevmezdim seni.cennetten çalınan göz uçlarına.. kızıl düş dökmezdim seni.ah keşke öpmeseydim soluk soluğa..böyle yasak kollarla sarmazdım seni. melekleri ağlatan dualarına..bir sonu yok günahta yitmezdim seni.ben gökyüzü gibiyim yanlışlarıma..ah keşke dokunsaydın yürek ortama..cehennemin ortasında yanmazdım seni.böyle kül renginde tükettin beni.
,
Yolcu,
,Yollar benim yapılmış olmalı.
,"Bağrında ayak izlerimi biriktiren kaldırım,"
,"kimsesiz gökyüzü,"
,"ayışığı,"
,yıldızlar…
,"Korkarım ki,"
,"yıldızlar sönmedikçe,"
,"ay sessizce ölmedikçe,"
,gökyüzü başıma düşmedikçe
,yollar bitmedikçe
,durmayacak söz dinlemez ayaklar.
,(Eylül 1991)
,
Suya Yansıyan Sevdandır...,
,"Gün olmuş, açmışım yanlızlığımı yangınlar ülkesi gözlerinde. Seni almışım yüreğime dünyanın en kuytu köşesinde, en mahşeri yerinde, canıma can katmışım, en amansız anımda, seni koynumda saklamışım, yıldız uçmuş dallarımdan, gülü mızrap yapmışım, umudu kalkan...Darmadağan olmuş hayatım, sana koşmuşum ölümler ortasında, özlemişim ölümüne, medet bekler olmuşum durgun sulardan, yüreğimin duldasına gizlemişim firar ettiğin sevdanı, titremişim üstüne kapamışım gözlerimi, düşüm olmuşsun, açmışım gözlerimi, kavgam olmuşsun doruklardayken yanlızlığım, elimi uzattığımda tutunacak dalım olmuştun...ooofff sonra koptu fırtınaların en amansızı, en amansız yerinde açmışsın en onmaz yaraları...yetmemiş nefesin dorukların havasına, sönmüş gözlerindeki ışık, kaybolmuş hançer yalımı bakışın,,,mümkün olsaydı anlatabilseydim kendime sensizliği, yokluğun kanamazdı...gökyüzü maviliğinde gelinciklerin üstüne, sökerdim seni yüreğimden, çareki yer yerinden oynasa mümkün seni söküp atmak yüreğimden...ne mümkün seni unutmak...aynı kan, aynı gen mümkün unutmak seni Hasan Ayaz mümkün..."
,
Yüzün Olur Gökyüzü,
,"Hissettiğin yerde varsan, hissedilen senin var."
,"Yüreğinle hissedersen eğer, yüzün olur gökyüzü göğsünde."
,
Ey Nefsim  7,
,Ey nefsim
,"parlak gökyüzü, kısa vâdeli gökkuşakları yıldızların elle tutulacak yakın olması sevindirmesin seni. Ölüm öcesi iyiliğine benzer durum; depreme hazırlıklı ol..."
,
Esrarlı gidiş,
,Ruhumu saran kurt bana haykırıyordu karanlığın içinde yalnızlık bekliyordu birşeyler söylüyordu anlamaya çalıştım kulak verdim derinden sabah oldu diyordu gecelerin öyküsü dilindeki şarkımı yağan yağmurmu yoksa gökyüzü isyandamı ayrılık bitmeyecek bilirim geri gelmez kaf dağına sürgüne yolladım aşkımı
,
Uzak Diyarlarda Sevdalar Varmıdır? ? ?,
,UZAK DİYARLARDA SEVDALAR VARMIDIR? ? ?
,"karanlık,"
,yalnız gece…
,"Keşke hep aydınlık kalsaydı gökyüzü,"
,"Hep aydınlık kalsaydı,yalnız gece…"
,"Sevdalarımın göz alıcı beyazlıkları,"
,"Umutlarımın derin mavisi,"
,hayallerin yemyeşil yeşili gibi…
,"yalnız gece,"
,"Keşke,"
,Keşke hep aydınlık kalsaydı gökyüzü…
,"Uzak diyarlarda da,"
,"Uzak uzaklıklarda da,"
,"Haşin mor dağların engin tepeleri,"
,"tepelerin,üzerindeki karanlık gecelerde"
,Hep yalnız simsiyah mıdır? ? ?
,"Uzak memleketlerde umutlar mavi,"
,Hayaller yeşil midir?
,Sevdalar yoktur uzak diyarlar belki de! ! !
,"Umutlar yoktur,"
,Hayaller hiç yeşil olmamıştır! ! !
,şey gökyüzü simsiyahtır belki de! ! !
,"can sıkıcı,ve iç karartıcı,"
,"karanlık,"
,yalnız gece…
,"Keşke,"
,Keşke hep aydınlık kalsaydı gökyüzü…
,10.01.2002 00:09
,
Sanki,
,sabaha karşıki gökyüzü rengiydi gülüşün
,gelişinden evvel
,
Denk...,
,Gökyüzü ruhumun toprak bedenimin dengi
,Ruhum maviyi sever bedenim kahverengi…
,
Gök Yüzlüm,
,Gökyüzü üzerine sinmiş sevgilim.
,Yağmur kokuyorsun..
,
Sınırsızca büyükdü gökyüzü,
,"Sınırsızca büyükdü gökyüzü rüzgar gelsede,"
,"Ağlarcasına düşüyordu yağmur bedenime,"
,"ay, nede yıldız, vardı gökyüzünde,"
,"Boynumu büküp ağladım ağladım yine,"
,şey yalanmıydı kaf dağı söyle...
,"Sensizlik işliyordu saniye içime,"
,"Sınırsızca büyükdü gökyüzü rüzgar gelsede,"
,"Ayı,yıldızları,güneşi, götürdün gidişinle,"
,"titriyen bedenim, kaldı geriye..."
,
Bir başka gökyüzü,
,gökyüzü vardı
,hayal meyal hatırladığım
,güzel insanlar dostlarım
,yabancı geliyor bana şimdi
,soluk aldığım gökyüzü
,adamakıllı yalnızım
,kuşlara imreniyorum
,özgürce kanat çırparak
,istedikleri gökyüzüne ulaşan
,Enfal Törün / İstanbul / 05.04.2008
,
Üstüme Biraz Daha Gökyüzü Serpin.,
,"Çimenlerin üstüne yatmışım,"
,"Gökyüzü güneş,"
,"Seyrediyorlar beni,"
,Bense seni düşünüyorum.
,"Gökyüzü güneşe,"
,"Seni soruyorum,"
,Nerede O’ diye?
,"dilek tutuyorum güneşe,"
,"Üstüme daha,"
,"Gökyüzü serpsin diye,"
,"Yağsın bulutlardan yağmurlar,"
,Tane tane üstüme.
,"Sana olan hasretim,"
,"Yeşerip,tomurcuk gül olur,"
,"Sevda bahçem olmasan da,"
,"Yağmurların taneleriyle,"
,"Sevda gülleri olarak,"
,Yeniden açabilir.
,
Yağmurlu Sonbaharlar Göreceğiz,
,Yağmurlu Sonbaharlar Göreceğiz
,1
,Yağmurlu sonbaharlar göreceğiz
,Pencerelerimizde yağmur damlaları
,Yurtsuz kuşlar sımsıcak yuvalar arayacak
,Açık suskun gökyüzü simsiyah bulutlarla
,kaplanacak
,Yani telaşlı yağmurlu sonbaharlar göreceğiz
,Usulca sonbahar şiirleri okunacak sınıflarda
,Gece gündüz oynanacak
,Türküler söylenecek
,Sonrasında gökyüzü ağlayacak
,
Bence Aşk,
,"Bence Aşk Bence aşk, solması çiçeğin güneşin altında,"
,"Bence aşk, savunmasız çocuk sokak ortasında,"
,"Bence aşk, bitmez hasret şubat soğuklarında,"
,"Bence aşk, masmavi gökyüzü kadının gözlerinde, Bence aşk, şımartılmış deli, olabildiğince azgın,"
,"Bence aşk, kum tanesinin ayrılması çölden rüzgarla, Bence aşk, tükenmez dileyiş olmayacak rüyaya,"
,"Bence aşk, unutmayış sevgiliyi olursa,"
,"Bence aşk, pırıl pırıl gökyüzü fırtınalar ortasında,"
,"Bence aşk, akış gümrah, arzulu, çılgın"
,"Bence aşk, alevden yapılma ziya karanlık ortasında, Bence aşk, güneşin doğuşu gecenin en sonunda,"
,"Bence aşk, tek gerçek yalan yeryüzünde var olan."
,Bence aşk.
,
Yağmurlu Bir Akşam,
,"Yağmurlu akşam,"
,"Penceremin önünde yağmurun kışını izliyordum,"
,"Gökyüzü öylesine öfkeli hüzünlüydü ki,"
,"Gözyaşları nafile olup şimşek sesleriyle,"
,"Etrafa yüreğindeki ateşi savuruyordu,"
,"Gökyüzünün halini kendime benzettim,"
,"Çünkü; bende gökyüzü öfkeli hüzünlüydüm,"
,"an tek dostumun gözkyüzü olduğunu gördüm,"
,"Penceremi açtım, elime yağmur damlacıkları dokunup kaçıyordu,"
,"Sanki bana bişeyler anlatmaya çalışıyordu,"
,"Tam sırada şimşek mahallenin başına düştü,"
,"Ceketimi omuzuma alıp hızla dışarıya fırladım,"
,"Şimşeğin düştüğü yer gül ağacıydı,"
,"gü ağacını ikiye ayırmıştı,"
,"Belliydi öfkesinin tüm sebebi güllerdi,"
,"Aralarındaki hikayeyi bilmesemde,"
,Gökyüzü kızgındı var gücüyle güle...
,Gül son nefesini verirken bana şöyle dedi;
,"güzelliğimi gökyüzünden alıyordum,"
,"Gökyüzü benim bütün ihtiyacımı karşılık beklemeden karşıladı,"
,"Benden beklediği tek şey açılmamdı,"
,"Gökyüzünün bana sunduğu güzelliğimi sergilememdi,"
,"inat edip açmadım içime kapandım,"
,"Bana olan öfkesi buydu bunu hakettim,"
,"Diyerek son nefesini verdi gül,"
,Yağmurlu akşamda.
,
Ayrılık Gecesi,
,Gökyüzü bahtımdan kara
,Yüzümü kara çıkardı hayat
,Arabeskten beter ömrüm artık
,Lodos ayrılık türküsünde keman çalıyor
,Fidanlar bahar çiçek açıp
,güz yaprak dökecek
,senden yarınlarımızdan uzak
,Fırtınalarda yelkenler yıpranacak
,Ayaklarda terlikler eskiyecek
,Tellere takılacak uçurtmalar
,Kahkahalarına karışmıştı dalgalar zamanında
,Elini tuttuğumda
,-Bir temmuz sabahıydı değil mi-
,Güneş ufkun perdesini çekmişti
,Mehtap göğün esmer gerdanında zümrüttü
,Yıldızlar dipsiz hazine kuyusundan taşmıştı
,Şimdi uzaklardan uzaklardasın
,Hayallerden uzak
,Dalgalar yumruklasam
,Kalbinden katı taşları
,Gökyüzü canıma kasteder ayrılık gecesi
,Gökyüzü bahtımdan kara
,Yüzümü kara çıkardı hayat
,Arabeskten beter ömrüm artık
,Lodos ayrılık türküsünde keman çalıyor
,Ayrılık gecesi gökyüzü
,Mehtabı tek göz
,Yıldızları sivilce
,Yalvarmamı tınlamaz şaşı celladın suratı
,
Temmuz'a Ağlarken,
,olsaydın yanımda
,temmuz sabahı
,içim en buruk kıyametinde
,ellerini tutarken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,yelkenlilerde çığlık
,kağıt kesiğidir temmuz
,baş ağrısı gözlerin
,ellerini ağlarken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,kızaklarında gemilerim
,temmuz limanlarının
,"geceleyin, ah ağlamak"
,ayaklarını yürürken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,zarif kadınları şehirlerimin
,zaman ötesinde temmuz
,mehtabı yalnız saçlarının
,sesini duyarken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,hitit güneşi öykünmesinde
,yaz aynıdır temmuz
,ağustos kokar… ümitlerim
,ağlayışlarını dinlerken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,gel şimdi/ aşk seni ağlarken
,temmuz hiç olmadığı yalnız
,dudakların nemli günlerden kalma
,zamanı çağırırken gökyüzü
,gözlerim sıcak
,yanakların ıslak
,
Yağma Artık Yağmur,
,Yağma artık yağmur
,Yeter artık yağma şehre
,Sularınla temizlenmez şehir
,Öylesine kirliyken insanları
,isyan dalgası
,Akıyor yollarda su
,gökyüzü
,Bütün kararlılığıyla
,Boşaltıyor içinde varsa üzerimize
,gökyüzü olamadım
,Gökyüzü boşaltamadım
,"İçimde ağırlaşan şeyleri,"
,"yağmur olamadım,"
,Yağamadım dilediğimce
,slogan edasıyla patlıyor camlarda
,Gökyüzünün kükreyişi
,Artık gök yüzü isyan ediyor
,bitmez tükenmez sessizliğine...
,8 Aralık 2002
,00: 57
,
Çığlık,
,Hava nemli gönlüm kasvetli gökyüzü kara
,Türkülerdeki dumanlı dağların kucağındayım
,iki dost var çevremde çığlıkları duyulmayan
,Bin türlü yeşil siyah gelincik sarı papatya
,Onlara seni anlatıyorum senden bezginler
,Dünya sandığım kahve gözleri anlatıyorum
,Nefes bildiğim varlığından dem vuruyorum
,Hasretle dinlerlerken beni senden kırgınlar
,Boyunları bükülüyor benimle beraber
,Saatlerce seni çekiştiriyoruz usanmadan
,Dağlar görünmez olana haykırıyoruz
,Hiç hiç kimse duymadan
,Yarına vedalaşıyorum tümüyle hergün
,yarın daha büyük özleme gebe
,Sıkılmadan bıkmadan dinliyorlar beni
,Bazen gökyüzü hüzünlenip sarıyor bizi ıslak
,Islak elleriyle bedenlerimizi sarıyor usulcana
,Hava nemli gönlüm kasvetli gökyüzü kara
,gözlerim değil.
,
Uzanır yüreklerimiz sevdaya,
,"Gökyüzü sendedir, yıldızlar ışık ışık,"
,"Gecede yağar sevdalar,"
,Yakamozlar yazar aşk şiirini.
,Aklından geçmez ayrılık…
,"Gökyüzü sendedir,"
,"Sendedir yıldız yağmurları,"
,anıda kayar gönülden gönüle.
,"Artık elinin sıcaklığı bendedir,"
,"Sevginin yolu bende,"
,"taç koyarız başımıza ışıklardan,"
,Gecemizi aydınlatırız…
,"Gökyüzü sendedir yıldızlar ışık ışık,"
,"Yakamozlarda aşk şiiri,"
,Gönlümüzde gökyüzünün sonsuzluğu.
,Sarılırız gönülden gönüle
,Kayan yıldızlar
,Uzanır yüreklerimiz sevdaya…
,
Dinmesin Yağmur,
,dün geceki yağmurda
,"ıslanırken tüm bedenim,"
,"gözyaşlarım sulara karıştı,"
,"sensizliğe isyanlı, ağlarken.."
,"hiç bitmesin istedim,"
,"gökyüzü benle ağlasın,"
,"belli olmasın kimseye,"
,sana dökülen gözyaşım..
,"duymasın kimse hıçkırıklarımı,"
,"çaksın şimşekler delice,"
,"ağlasın gökyüzü benimle,"
,ortak olsun dertlerime...
,
Sere serpe ask,
,"Uzanmisiz sere serpe,hala terin tenimde,nefes nefese bedenler..."
,Basimiz gokyuzu zifiri karanlik....
,"Icmisiz aski,ay isigi mezemiz..."
,Bedenlerimiz birbirinde kalmis..
,"Uzanmisiz zamansizlik icinde,umrumuzda degil Yasayamadiklarimiz,yasadigimiza sukur diyoruz..."
,Yasadiklarimiza sukur...
,"Deli divane sevismelerimize,yurekten sevmelerimize,yoktan varolusumuza sukur..."
,"Uzanmisiz sere serpe zerresi seni arzulamakta bedenimin,hala soluk soluga bedenler.."
,"Basimizda karanlik gokyuzu,hasretimiz uzak bedenler butun Sevgimiz gibi...."
,
Ne yazar,
,Etrafı sis kaplamış
,Beni sis kaplamış
,Etrafı sis kaplasa yazar
,Gökyüzü görünmüyor
,görünmüyorum
,Gökyüzü görünmese yazar
,Sokaklar boşalmış
,Kalbim boşalmış
,Sokaklar boşalsa yazar
,beni bırakmışsın
,seni bırakmışım
,beni bıraksan yazar
,
Ağlama Gökyüzü,
,Yanağımda yastığımın izleri
,İçimde yaşanmış yılların…
,Dudaklarımda tuzlu yaşlar
,an aklıma küçüklüğüm geldi
,“Anne neden deniz ağlamış? ”
,"-“Deniz ağlamamış yavrum,"
,Gökler ağlamış.”
,Hep hüzünlenirim zamandan beri
,Gökyüzü zaman kararsa
,İçimden ağlamak gelir
,hüzünlü bulutlarla
,Hep sevinirim güneş geldiğinde
,Dağılır hüzünlerim
,İçim ısınır…
,denize giremem
,Biliyorum gün tuzu bitecek denizlerin
,"Gökyüzü ağlamadığında,"
,yanağımda hiç olmayacak yastık izleri…
,Ağlama oldu gökyüzü?
,Tarih:28/07/2006
,Ayten KarakaşKayıt Tarihi : 28.7.2006 21:18:00
,
Yâ Rab,
,Gökyüzü karanlığa gömülse duam bana ışık olur..
,Gece sessizliğe gömülse Yâ Rab sevgin bana huzur olur! ..
,
Gidiyorum,
,Ellerimi bağlayıp gözlerimi yumarak kucaklamaya çalıştığım olduğu belirsiz kuralları şaibeli hayattan aciz irademi kez daha kutlayarak gidiyorum. Sonları hep sevdim. Başlarken hevesleri hatırlatır bana kundaktaki beyazın kefenden açık rengi olduğunu öğretti; İlkokul önlüğümün mavisi… Kime ne? Beni ağlattı güldürdü. Müsaade istedim insanlardan yalancısı buyur etti haini buyur etti vefalısı kal dedi. Mutluluk Gökyüzü yakındı renkleri karıştırdım. Mazlumun ağlamasını beklerken zalimin kahkahalarını duydum. Şimdi duyduğum kin zalimi korkutur. Kalktım gideceğim hepsi aynı yerdeydi gittim. çelişki artık kalmamam muazzam sebepti… Masal olmaz olmadan masal kuşu olmaz kuş uçmadıysa kimsenin suçu olmaz....
,
Ay ağlar mı,
,gökyüzü yas tutar
,ay ağlar gecede
,sanma gül konuşur
,şair ağlar hecede
,
Ağla Gökyüzü,
,Gökyüzü hüzünlü bugün.
,Durmadan ağıtlar yakıp ağlıyor.
,Karalar giymiş üzerine.
,Çarpıyor başını oradan oraya.
,Neden dertlisin gökyüzü.
,Küskün müsün insanlığa.
,Senide bitirdi hırslarımız değil mi?
,Sabrın tükendi kan kokusuyla yaşamaktan.
,"böyleyiz işte,"
,"Acımasız,hırçın,sevgisiz varlıklar."
,Yok etmek bizim adımız.
,Mutluluğun baş düşmanı.
,Dünyayı yok etmeye çalışan diktatörleriz.
,Ağla be gökyüzü.
,Zombilere dönüşmüş bizler ağla.
,Oburca yediğimiz bizler ağla.
,"Bari ağla ki,"
,İçinde yaşadığına dair iz kalsın…
,14.10.2010
,Canan Uncu Karaman
,
Mavinin Saklanışı,
,Ey gökyüzü
,Ey deniz
,arıyorsunuz kızın
,Mavi gözlerinde
,
Gökyüzü Ve Yeryüzü,
,Anlamsızlaştı artık
,Yaşanılan zaman
,Ağaçlar kuşlar deniz
,düşünülür oldu.
,gökyüzü mavi yer dümdüz
,yaşıyorum.
,Ellerimdeki çizgiler
,Gittikçe derinleşti.
,Gözlerim artık görüyor
,Ufkun nerde bittiğini.
,gökyüzü mavi yer dümdüz
,yaşıyorum.
,Bakışlar ifadesiz kaldı
,Görünen görünmez
,Sevilen sevilmez
,Geçmiş iğreti oldu
,Gökyüzü kirlendi
,Yeryüzü hep düz kaldı.
,
Balkon,
,bakışarak yer açtılar
,öteki insanlara
,yeryüzü balkonunda
,gökyüzü balkonunda
,
Hey  Sen,
,Gök kuşağı olmak istermiydin?
,"Gökyüzü yeryüzü arasındaki,"
,ahengi bulan renk cünbüşü gibi.
,Yoksa kasırgamı olmak isterdin?
,Gökyüzü yeryüzü arasındaki çıban gibi.
,Hey yağmur olmak istermiydin?
,Gökyüzünden yeryüzüne düşen bereket senbolü gibi.
,Yoksa şimşekmi olmak isterdin?
,Gökyüzünden yeryüzüne düşen karabasan gibi.
,Sahi kar olmak istermiydin?
,Gökyüzünden yeryüzüne düşen mutluluk timsali.
,Yoksa hortummu olmak isterdin?
,Gökyüzündenelini dünyaya uzatan
,Bütün düzeni bozan yaramaz çocuk gibİ.
,Evet neolmak isterdin?
,
Şiirden Kuşlar,
,"Yeni gökyüzü yarat kendine, derin mavi"
,bulutunu mevsimine yakıştır
,bırak üflediğin nefes imbat olsun
,çabucak geç karanlığı
,gizlediğin düşlerine ışık vursun.
,"Yeni şarkı bul, eskitilmemiş"
,kendi sözlerini koy üzerine
,"işte şiirden gökyüzü, şiirden kuşlar"
,vur kendini dünyanın merkezine.
,Yeni bahar yap gülümsesin takvim
,sular yontsun zamanları
,"uslanmaz tadında dilin, acı biberin"
,unut çocukluğundaki aldanmaları.
,Sözcüklerin tarlasında oturup kalma
,"yorul biraz, bul seni seven sözü"
,yaşam kıvılcımlarını taşı yükseğe
,"işte şiirden gökyüzü, şiirden kuşlar"
,"tutun, atıver kendini, beyaz buluta!"
,5.2.2010
,
Aşkın Gücü,
,"Hani yağmur yağarda sırılsıklam olur insan,"
,Sende yağmur yağdın üzerime.
,Bende sırılsıklam oldum aşkınla.
,Hani gökyüzü aydınlanır sabahları.
,Sende öyle aydınlattın kalbimi.
,sende buldum beni.
,"senin gözlerinde kayboldum, sensiz geçen günde."
,Senin gülüşünde tekrar tekrar hayat buldu küçük kalbim.
,"Hani solmaya başlayan çiçeği sularsın tekrar canlanır ya,"
,bende çiçek canlandım seninle.
,"Evet uzaktayım senden, mesafeler, dağlar, çöller var aramızda."
,"yağan yağmurda senin sevgini hissediyor,"
,"Aydınlanan günde seni hatırlıyor,"
,"Aşkın gücünü hissettiğim dakika,"
,geçen saniyede seni özlüyorum.
,
16 Haziran,
,Gökyüzü delindi bugün
,Gök gürlemeleri içime içime akıyor…
,S.Güler-16.6.2015
,
Günahkarın Ölümü,
,güvercin kanatlı ata binsem sessizce..
,"Dönüp dursa gökyüzü, yükseklik aksa gitse!"
,"Yaprak yaprak dökülse, tenimden günahlarım.."
,"bitse bedenim, yarı yollarda bitse! .."
,
Gökyüzü ağlıyor bu gece,
,Gökyüzü ağlıyor gece
,"elimde sevdam,bir elim boş"
,Karanlığın kara gözleri ardımda
,Arşınlıyorum Yedi tepeyi
,Yedi aşk
,Yedi ayrılık
,Yedi yürek yarası
,Yedi kırık dal
,Yas tutuyor Dolmabahçe suları
,Gökyüzü ağlıyor gece
,Üşüdüm dizelerimi yaktım
,Oysa çizmemiştim üstünü
,Yeşilimsi umutlarımın
,
,Ölürmüydüm acaba?
,Sırtımdan
,Kahpe ayrılıkla vurmasaydın
,Gökyüzü ağlıyor gece
,Saikalar parçalarken geceyi
,Yedi tepe ölüm renginde
,"Elimden düşüyor sevdam,bir elim boş"
,Dağılıyor
,Paramparça
,Taşıyamadığım mutsuzluklarım
,Usulca toplamaya çalışırken
,Gökyüzü ağlıyor gece
,
Dilek Ve Kirvem Türküsü...,
,"Yüreğini, yüreğine koy, umutlarıyla, heyecanlarıyla, sevgileriyle... türkünüzle, yaşamın tüm çıplaklığıyla, olabildiğince özgür...bir uçurtma gibi, hangi gökyüzünde dolaşmak istersen, hangi bulutların toz pembe düşleri arasında gezmek istersen...hepsi yüreğinde..."
,"Yüreğindeki, gökyüzünden, mavi getir, en kızılından, bulut getir gözlerinde.... gökyüzü getir, sınırların olmadığı, çıkar kavgalarının kirletmediği... yürek at bana, çalınmamış gökyüzünden. Yıldızların aydınlık gecelerinde, yüreğini, yüreğine koy göreceksin, türkünüzü beraber söyleyeceksiniz. Gün ışığını yüreğinde, hapsetme, salıver gitsin... düşlerin en olmaz yerinde bölünen, tuz buz olan yüreklerin, duygulara düşen çığlıklarını, bahar kelebeği gibi, çiçek çiçek kırlarda dolaşması gibi, günün yirmibeşinci saatinde sevginin coşkusuyla, bahar selleriyle yüreğinde buluşmaya git... Türkünüzle... sığ suların bataklığı olma... özlemleri biriktirme gözyaşlarında... bırak gökyüzünde uçurtma mutlu seyretsin seni....ve yüreğini yüreğine koy türkünüzü söyle...mutlu et onu..."
,"Biliyorsun dilocan yürekler, özgür atar, hangi özlemdir huysuz rüzgarları önüne katıp götüren, yaşadığın varsa silip süpüren, yaşanılmazların, ulaşılmazların doruklarında, nefes olmak, ses olmak rüzgara....düşüncende mola ver....ışıktan yola, unutmaki, Hasocan...evrende yanlız değil...onunla hesabını kapat...yüreğine, yüreğini koy...Baranla...Nehirle..umutlara doğru, kol kola yürümelisin....kardeş sevdası yüreğinde...kirvem türküsü dilinde..."
,
Simsiyah,
,Gökyüzü oldum masmavi
,Bulut oldum kar beyazı
,Yeryüzü oldum toprak rengi
,İkimiz oldum simsiyah
,
Düşün Ki,
,"Düşün ki; Gökyüzüsün,Ben Yeryüzü..."
,Masallarda iki Sevdalıyız biz..
