title,poem_cleaned
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 2
,Diken gülün isyanıysa
,Gün gelir diken isyan eder
,isyan aşkın kendisidir
,Doğasında uçurumlar olmayanın üstünde kartallar dolaşmaz
,şahinin baktığı gök yenidir
,Bizim öykümüz kimsenin ad koyamayacağı sonsuz ülkeden gelir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 3
,"bahçede fotoğrafı çekilmiştir,kucağında çocuk"
,Goethe okumaktadır sığınakta
,Ernesto Che Guevara
,Fidel derse desin
,Bolivyaya gidecektir
,Tüfek patlamaları an durduğunda
,Sevgilisini düşünecektir
,"Kuş olmayı değil, kuş olmanın anlamını bilecektir"
,Sözcükler kirlenirken teker teker
,direnecektir
,şiir okunsa dünyanın ucunda
,İnanın duyabilir
,Cehennem ateşlerine mahkum edilirken dünya
,Che kucak çiçektir
,Okula giden kız çocuğunuzun saçına takılabilir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 4
,kuytuda dalların içinden süzülen ışık
,çağırmasanız gelir
,yüzünüzde binlerce yaprak yeşilleniverir
,aşk sosyalisttir
,AŞK SOSYALİSTTİR 5
,ışık düşer
,dal yeşerir
,rüzgardır polenlerini toplar gelir
,Gözlerini sana sunar senden oluşan şiir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 6
,"Aşk göçebe değildir,"
,Gelir orda kalır
,Yurdunu aramaz coğrafyasını bilen şiir
,Aşk sosyalisttir.
,AŞK SOSYALİSTTİR 7
,Hiçbir şiir
,Yaşamın kendisi güzel değildir
,Yaşam aşkın şiiridir
,aşk sosyalisttir
,AŞK SOSYALİSTTİR 8
,"Aşk, çiçekler renklerle düşünülmüş özveridir"
,Düşün şiire döküldüğü çağlayana tutuşarak isabet edecektir
,"Bu, evrensel sevdaların evrensel düğünlere çağrıldığı en büyük davettir"
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 9
,Aşk
,Kapitalizmin unutturduğu sözcüklerin tümünü anımsatmak içindir
,nedenle bundan ötürü
,ille
,Sosyalisttir
,AŞK SOSYALİSTTİR 10
,an karanlık olsa birazdan aydınlanacak şehir
,Vapurlarla trenlerle otobüslerle giden sevda sizsinizdir
,yaşamsanız
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 11
,Kırda papatya olmaktan suçlu bulunup
,Nazım Hikmetle Bursada yattığı bilinir
,İlerleyen süreçte
,Fransaya Yılmaz Güneyin gözlerine gidecektir
,Cahit Berkay müziğinde
,Cengiz Aytmatov izleyecektir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 12
,Afrikada susasa çiçek
,Filistinden kırağı çağlayan oluverir
,Vietnamlı serüvenin Irakta bitmeyenidir
,Nice buzullar nice uzaylarda erir
,Senin orman dediğin su gözü şeydir
,akagörsün dağ taş yeşillenir
,Yüreğinde kanatlanır gök kuşağı
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 13
,Sevdalar seri sonu indirimde
,Tahliye nedeniyle
,Zararına aşık olanlar var
,malum patronlar
,Gözyaşlarını stoklayıp
,Tebessümleri satıyorlar
,Elbette çılgın akıyor
,Durumdan haberdar olan şiir
,Şehri vitrine çevirmek
,Yüreğimize pazar bulmak değildir
,Aşk Sosyalisttir
,AŞK SOSYALİSTTİR 14
,şey sevdanın ardında değildir
,Sevda şeyin önündedir
,Aşk ışıkla gökkuşağı olur
,Ülken gökyüzündür senin
,Renk gergefinde delirir
,Aşk Sosyalisttir
,AŞK SOSYALİSTTİR 15
,Durmaz şiir
,Ses zaptedilmez
,Gül yapraklarını dökse çiçektir
,Bin coğrafya değişir
,Bin iklim eskir
,Aşkın dili hep senden yana
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 16
,Önüne geçilemez akış olarak
,Güzellik kendi kurallarıyla gelecektir
,Güneşin sabah doğması
,senin yüzünü aydınlatıp bana sunması
,Acılara yıkımlara rağmen elbet yürünecektir
,çağlayandır bizim düşlerimizi yıkadığımız şiir
,Kayalardan döküle döküle arınıp türkülenecektir
,dünyanın bütün türküleri yıkılamaz birer dikittir
,anıtın önünde duruyorum an görüyorum
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 17
,Karanfillerin ortasında kurulan şehirse
,Umudun sevdanın cumhuriyeti
,yazdığın sözcük bayrak
,bayrağın burcu şehirdir
,yüzden dalgalanır fırtınalara inat
,Bin yürekle renklerimiz
,yüzden yürek cumhuriyet
,cumhuriyet özgürlüktür
,özgürlük aşktır
,Özgürlük sosyalist
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 18
,Vietnamda Hoşiminhtir aşk
,Kübada Castro
,Sovyetlerde Stalinisttir
,Gonca yerde aynı açar kendini
,Aşk yerde sosyalisttir
,AŞK SOSYALİSTTİR 19
,Durulmayacağı belli su
,Kendi mecrasında akar gider
,sarı kuş dillenir
,kız
,adama seni seviyorum der
,Hüzün var
,Dünkü çocuk
,Ölüm var
,Masal artık
,kanatları
,Yeni doğmuş çocuğun dudaklarından alıp
,iki insanın gözlerine taktık
,El ele tutuştukları anlardan
,Karanfil ritminde barikatlar yaptık
,nereden duydunuz
,öpüşün teslim olduğunu
,Hangi muhasebeciniz yazar
,Sevdaların artı değer yasasını
,Hangi borsanız işleme koyar
,Kara gözlere düş düşürmenin piyasasını
,Aşk dediğin şey
,İki damladan umman yaratmak basittir
,Yüreğinde okyanuslar taşır düşlerimiz
,Aşk nedenle sosyalisttir
,AŞK SOSYALİSTTİR 20
,Kirli ışıklar söner
,İşgalci sular çekilir
,Kirpikleri teslim olmamış duygularla
,Uçsuz okyanuslar gelir
,kırlangıç mevsim sorar inatçı kayadan
,Yüreğinin ormanlarından çıkar sesinde çağlayan şiir
,Erir zulüm
,Gül çoğalır
,Gül çoğalır
,Zulüm erir
,ülken en büyük sevdandır senin
,Açar kollarını boynuna sarılıverir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 21
,Duvarları delik deşik okuldur Kızıldere
,Çatıda bilge öğretmendir Mahir
,Öyle sessiz sedasız falan değil
,evrenin nasıl sevilebileceğini
,Gümbür gümbür öğretir
,yazar zamanın tahtasına
,Gülün en saf rengiyle
,İnsan sevdiği sevişir
,Sevdiği dövüşüp
,Sevdiği ölebilir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 22
,Umudu susuz sancılara sürer gün
,Dört yanın duvar
,Gök yüzün demir
,Düşünün okyanusları vakur ağır yükselir
,Tam türküye duracaksındır yalnızlığınla
,Dağ başında gül açar
,Yan hücreden yoldaşın seslenir
,Yüreği avucunda bulut
,Camda beliriverir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 23
,Yüzüne duru sular birikir
,Zaman maviye çalar
,Ceylan suyla sevişir
,Zulüm yetmez sevdanı bitirmeye
,Gözlerinden yüreğine karışır nehir
,Kınasından büyürüz bakışın
,bakışın rengindedir bayrak dediğimiz
,Yarınlar telli duvaklı gelindir
,Öpüşürken
,Dövüşürken
,Aynı suyla yıkanır şair dediğin
,sevda bedeldir
,bedeli taşıyan bilir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 24
,Gözlerin haziran gecesi
,Gözlerin gece ateşe hazır ufuklar gibidir
,Temmuzda gelin olur
,Mayısı hatırlayınca ışık
,Direnişi türküyle çağa yatırmak
,Hangi yiğit yüreğin kaçıncı yüz yılı
,çağ kapanır
,Seni seviyorum dediğinde
,Aşkı zalimden kurtardığında
,çağ açılır
,Durakların tümü çiçeğe indirir yolcularını
,yol uzun serüvendir
,Güllerle bilenir yaşamın rengi
,mevsim buna şahittir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 25
,Bütün pazartesileri iptal olmuş takvimler duruyor şehir
,
,Rengini çığlığa değişmiş rüzgara binmişsin
,Gök kuşağının koluna girip gelmişsin
,Günü gündüzü telaşa devirmişsin
,Alanda bayrak
,Yakada çiçek
,Kavgada tüfek olmayı bilirmişsin
,kendini ay çiçeğine çevirmişsin
,sulamış yüreğinin iklimini
,Direnişin kayalarından taşan nehir
,Bütün nefretlere düşman olanlar
,Bütün sevdaları bilir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 26
,sevdada koşar delikanlı günlerin
,Düşleri mahir
,sevdayı omuzlar esir düştüğü yerden
,Kolları mahir
,sevdayı ufka taşır engin
,Gözleri mahir
,sevdanın kendisi olur yüreğinde
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 27
,Kucaklarken senin sözlerin evreni
,Yeniden yakar yıldız kümelerini
,senin düşlerinle karışık
,Milyonlarca yıl uzaktan gelen ışık
,Aydınlatır gecelerini
,"geceler,yıldızlar,düşler evren sana aittir"
,senin aidiyet anlayışın aşktır
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 28
,Ellerini uzatırsın avuç içi maviye
,Çiçeklenir gök yüzü
,Parmaklarına kuşlar gelir
,Sorgular sözcükler kendini
,Özgürlük nedir
,Tutsaklık nedir
,ışıktan dal suya eğilir
,Hücrende çağlayana döner nehir
,Hiçbir duvar alamaz sesini senden
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 29
,Yeni yağmurlar getirmek
,Yeni mevsimler üretebilir
,Gamzesine çiğ düşer çiçeğin
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 30
,Neme lazım deme düştüğünde hücreye
,Duvara dal resmi çiz
,Yanına rüzgarlar gelir
,dallara düşler konar
,Düşlerinle çiçeklenir
,alanda slogan söz eder senden
,alanda soluk ille seninledir
,Hücren şehirleşir
,Hücren şiir
,senin yayla sözcüklerin
,Dağ yürümeyi bilir
,Umudun soluk aldığı yerde
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 31
,umudun savaşı olur
,Kütüklüğünde üzüm taşır
,Matarasında şiir
,Bütün nişangahları tüfeklerin
,Göz gez sendir
,Namlu ateş alevinde senin sesin
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 32
,Canına parça damlar geceden
,şiire düşünceden düşmüşsündür
,Sözcüklerin yaralı
,Zor zamanlar taşır
,Kendini onaran tavırları
,kafiye kemerini ısırır bulur sesini
,Beklemek
,Gelmeyeceğini bilsen birinin gelmesini
,teselliye muhtaç olmaz kendini artıran şiir
,Sevda kendini artıran şiirler gibidir
,Dövüşmek şık durur ışık şık durur sende
,Hiçbir yara onu onardığın teşekkür etmez
,Onarırsın bunu bilsen
,bilirsin kavga zaferde erir
,sevda karşılık beklememektedir
,Senin sevdaların böyle özgürdür işte
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 33
,Çoğumuz demir dövdük
,At sürdük okyanusta
,kavganın içinde yönlü papatya
,Durulmadık suda zamansızca açar
,su kuşu tüfek esir alınmayış
,Gözlerinin ufkuna
,Kızıl yangınlar getirir
,Alev alevdir sende çoğalan nehir
,Yaşam nehirde yüzünü yıkar
,Yaşam delikanlı serüvencidir
,seni omuzlayıp gider şiir
,şiir kuşusundur bilinmezsindir
,Çağlar gebe kalır ötüşüne
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 34
,Kuşatmanın üçüncü günü
,Şehir sakindi
,Tütün içiyordu çocuk çoban gözlü kuş bağırıyordu
,Kar susmuştu sanki ayaklarımıza yağıyordu
,Büyük usta
,Yaşamak gülünüz var diyordu
,Alın onu taşıyın yarına
,Kimse onun yakıştığınca yakışmaz zamanın şakaklarına
,an soğuk
,Dişlerinizi parçalayan elektrikli eldir
,sevda
,dişlerin arasında çığlık çığlık kenetlenir
,düşmeyecektir adınızla anılan şehir
,Siperini gamzenize benzeterek kurar komutan dediğin
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 35
,kuş geçer
,bulut delirir
,Güne iz düşüren anlar vardır
,Büyürken yanında getir
,pırıl pırıldır çocuklara benzer
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 36
,Gök yüzü sevda
,Çiçekler aykırı
,Bine tamamlamış rengini gök kuşakları
,Boynuna sarıldığımdaki sevinci
,evren görmemiştir
,Avucunda rüzgar eser insanın
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 37
,İsyan bakışlı rüzgar saçlıdır
,Binlerce orman içinde tek ağaca bağlanır
,yerde munis adında anlayışsızdır
,nedenle yargılanır
,Kurşuna sık dizilir
,ölümsüzlüğe uzanır gene
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 38
,Burada efkar
,Ölümün adını ayrılık komuşuz diye başlayan
,göçmen sohbetidir
,Acılar başlar paylaşmanın bittiği yerde
,Ölümün rengi olmaz
,Aşk baharda Toroslar gibidir
,öz suyuyla yeşerten çiçekleri
,Sevdanın alın teridir
,yeter renk olmaya karar ver
,Saçının teline damlayıverir
,Şair boşuna dememiş işte
,"""Saadet çimendir bastığın yerde biter"
,"Yalnızlık gittiğin yoldan gelir"""
,saadet el ele büyüyen iki yiğit emekçidir
,Kaşların altında durmuşçasına
,Dudağın yanında kuşmuşçasına
,Nehirlerde köpüklenip sözde coşmuşçasına
,Akıp döküleceği mecrayı bilir
,Kurulur evrenin sofrasına
,Yarına onurlu yemişler verir
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 39
,yere ait olamayacak özgür
,Özgür olduğunca yere aittir
,Bahar seçimini kendi yapar kış vakti
,Evrensel düşler
,Aşk sosyalisttir
,AŞK SOSYALİSTTİR 40
,senin şehrine gelmeyebilir
,bulut geçer göğünden
,yağmur sende serinler
,Kiremitler yosun tutar
,Kalkar aklına gelir
,Aşk sosyalisttir
,
19 Kere Aşk,
,bazen aşk
,erkeğin erkeği sevebilmesidir (ıyyyy)
,bazen aşk
,kara canlısının su canlısı yaşamak savaşabilmesidir
,bazen aşk
,hırsızın kalpsiz birinden kalbini çalabilmesidir
,bazen aşk
,"insanın yaralı vatanı kanını, son damlasına feda edebilmesidir"
,bazen aşk
,unutulmuş birinin kendisini unutan herkes dua edebilmesidir
,bazen aşk
,babanın çocukları gözyaşı dökebilmesidir
,bazen aşk
,"insanın yolda gördüğü herkese, seni seviyorum, diyebilmesidir"
,bazen aşk
,"birinin, seni seviyorum, diyen herkesten yüz çevirebilmesidir"
,bazen aşk
,Adem’in Cennetten çıkma pahasına Havva’yı sevebilmesidir
,bazen aşk
,İblis’in “Allah sevgisini” Adem paylaşmamak sonsuz Cehennemi göze alabilmesidir
,bazen aşk
,kadının gözlerindeki büyüden kurtulabilmektir
,bazen aşk
,zengin adamın teklifini yüzüne çarpabilmektir
,bazen aşk
,kahpeliğe yüklenen en çirkin sıfattır
,bazen aşk
,Hz. Meryem'in namusu Cebrail meleğine başkaldırabilmesidir
,bazen aşk
,kaybetmemek en büyük yalanları söyleyebilmektir
,bazen aşk
,kaybetme pahasına doğrulardan vazgeçmemektir
,bazen aşk
,terk edip gidebilmektir
,bazen aşk
,küçük insanlara büyüteçle bakabilmektir
,bazen aşk
,şairin hiç kimseyi sevmediği halde aşk şiirleri yazabilmesidir…
,xxı.vııı.x
,
Aşk Bazen,
,Aşk bazen yağmurda susuz kalmaktır
,Aşk bazen kafeste nefes almaktır
,Aşk bazen yürürken düşe dalmaktır
,Sabırla Mevla’yı yaşamaktır aşk
,Boşlukta nur dönen dengede
,Kaderde payına düşen bölgede
,ömür boyunca aynı gölgede
,Sabırla Mevla’yı yaşamaktır aşk
,Aşk bazen kutupta güneş görmektir
,Aşk bazen çölde göle girmektir
,Aşk bazen candaki sırra ermektir
,Sabırla Mevla’yı yaşamaktır aşk
,Umudun bittiği en son durakta
,Yağmurda kıraçta karda kurakta
,Belki aydınlık günden uzakta
,Sabırla Mevla’yı yaşamaktır aşk
,Aşk bazen ateşten gömlek giymektir
,Aşk bazen gurura boyun eğmektir
,Aşk bazen ilahi ruha değmektir
,Sabırla Mevla’yı yaşamaktır aşk
,
* Aşk Diyorum Aşk 1 *,
,Geceler karanlık
,Gündüzler aydın
,Cesaret gözü karadır
,bendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,Vazgecilmezin vazgecilmesi değildir
,Bilinmezin kalbi bende daha derindir
,"Sendeki bugün benim, yarın elindir"
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,Sınırları kime koyuyorsun
,Bana mı?
,Neden yıldızlara sormuyorsun
,"Neden uyuyor sevdan, gözlerin"
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,Yurtsuzun toprak kavgası
,Aç'ın ekmek davası
,Olmayan birşeyi var etme cabası
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,
Gönül Verdiğinde,
,"Gönül verdiğinde, sandığın aşk"
,"Aşk dediğin kadın, güzelliği yar"
,"Erkeğin yüzünde, değildir aşk"
,"Aşk dediğin hikmet, var edende var"
,"Bazen kötü şeyler, deyip geçme"
,"Kötü bitten şeyden, kötülük seçme"
,"Yüzbin defa düşün, acıyı içme"
,"Aşk dediğin hikmet, var edende var"
,"Özlediysen git bul, sevdiysen affet"
,"Kaybettiklerini, gönlünde hapset"
,"Kırıldıysan söyle, ruhunda sabret"
,"Aşk dediğin hikmet, var edende var"
,"Unuttuklarını, kenara yaz"
,"Sevdiklerini de, yüreğine kaz"
,"Aşk bedende hapis, acınsa ayaz"
,"Aşk dediğin hikmet, var edende var"
,"Dizimde dermanın, tükenmeden gel"
,"Tükendiği vakit, ağlayan güzel"
,"Yeşeren yarınlar, oluşmuş sel"
,"Aşk dediğin hikmet, var edende var"
,"Seven insanların, ana fikridir"
,"Kalbi özetinde, aşkı zikridir"
,"Vicdanı altında, saklı eklidir"
,"Aşk dediğin hikmet, var edende var"
,Bahattin Tonbul
,7.8.2013
,
Aşk Kesik Bir Hançer Ucudur,
,Aşk kesik hançer ucudur
,nereye batsa
,Hüzünleri sıralar
,Parçalar pâre pâre yürekleri
,Sînelere çentik atar
,Sevenleri değil
,Yüz bin yerden yaralar
,Gülşeninde bırakır bazen
,Gün olur bulaştırır belâsına
,bugünün olur
,yarının
,Aşk mı!
,Tuzaklar koyar karşına
,Ulaştırmaz gün
,Yârin görklü kalasına
,bilinir dünyada
,Verse çoğu zaman hüzün
,Toprak gerçek
,Su azizdir aşk
,"Yaşamasın, ölmesin bilene"
,Ana sütünce leziz
,Kar suyunca temizdir aşk
,Aşk bıçak sırtıdır
,şeffaf kaygan
,namlu ucudur aşk
,Yüreklerde atılgan
,Aşk çoğu zaman nazlıdır
,Çocuk kırılgan
,Aşk..Aşk..Aşk
,Aşk iki yüreğin
,Gül göçüdür uzaklara
,
Aşkı Ararsan,
,"Aşk güneş gibidir, doğar kalp ülkesine,"
,"Aşk kaptan gibidir, biner sessiz gemisine,"
,"Aşk kuş gibidir, uçar gökyüzüne,"
,"Aşk su gibidir dalarsın denizine,"
,"Aşkı ararsan bak insanların sevgisine,"
,"Aşk fidan gibidir, yeşerir kalbinde,"
,"Aşk bebek gibidir, büyür ellerinde,"
,"Aşk yaş gibidir, süzülür gözlerinde,"
,"Aşk şair gibidir, şiir dizelerinde,"
,"Aşkı ararsan bak insanların sevgisine,"
,"Aşk duygu saplanır yüreğine,"
,"Aşk mutluluk yakala sende elinle,"
,"Aşk şarkı dolanır diline,"
,"Aşk gölge yürür hep seninle,"
,"Aşkı ararsan bak insanların sevgisine,"
,
EY AŞK SEN HİÇ MERT DEĞiLSiN,
,******EY AŞK HİÇ MERT DEĞİLSİN ******
,Aşk gönüle giren başı boş yel gibisin
,Bazen gönüllerde durgun sular sessizsin
,istediğinde gönüle rahatça gider gelirsin
,Neden bazen duvarlarını yıkan taşan seller gibisin
,Ey aşk zaman gönüllere giripde seversin
,izinsiz gönüllere girer sessizce firar edersin
,Ey aşk gönüllerle oynamayı neden seversin
,Seviyorum aşkım dersin gönül dalganı geçersin
,Duygu yüklü yürekleri aşk hemen seçersin
,Ecel değilsin süründürmekle ömre bedelsin
,Aşk senin yenildiğin olmaz hep yenersin
,izinsiz gönüllere girer sessizce firar edersin
,Ey aşk hiç mert değilsin nedense namertsin
,Aşka boyun eğilmeyeni hep önünde eğersin
,Acı çeksek aşk sevilmeye değersin
,canın isterse sever istemezsen vaz geçersin
,Reyhan Altaş
,
Arkamdan,
,"Susuz kalmış dilim,"
,Damağımda sensiz aşk
,Yağmurda akan selim
,Arkamdan söver aşk
,Üzüntünün zulası
,Yaratanın emrine
,Hüzünün müptelası
,Rehin düşmüş ömrüne
,Besmelesiz ölürler
,Hakikatı bilirler
,Farklı kabirdedirler
,Arkamdan söver aşk
,Son çare cemrelerin
,Gönülde duran aşk
,Meçhulde emrelerin
,Arkamdan söver aşk
,Yüz göz olmuş dokunma
,Uzaktayım sakınma
,Can çekişse yakınma
,Arkamdan söver aşk
,Kokusu bulaştırır
,Sevdası ulaştırır
,İmkansız alışrırır
,Arkamdan söver aşk
,Tökezlemez sevgimiz
,İçimi sızlatan aşk
,Hasrette yok dengimiz
,Arkamdan söver aşk
,Bahattin Tonbul
,16.9.2011
,
Aşk Kapsama Alanı Dışında,
,Aşk sahipsiz aşk benden küs
,kapıları hep kilitli hayaller örmüş
,beklersen gelmez geldiğinde yakar
,sıcak mısın aşk buzmusun
,dermansmısın dertmi
,varmısın yokmusun
,umutlar yorgun düşer aşk
,ayışığndan güzel aşk
,kışlara ödünç verilmiş güneş gibisin aşk
,üşürsem üstüme yorgan olurmusun aşk
,biliyorumki rock konseri gibisin
,benide sahneye çıkaracaksın
,gitar sesi davul sesiyle seviştiği
,sende benimle notalarda yaşayacaksın aşk
,ırksız renksiz dilli gözler taşırsın aşk
,yargıçsız savcısız yargılarsın aşk
,avukat yargıtay danıştay sökmez sana aşk
,yürekten yakalarsın aşk kelepçesiz
,vicdanına UMUDUNA düşmeyen varmı aşk
,yakan yakılan acıkan sana borçlu kalmayan
,kredi kartı gibisin aşk seni haracamak kolay
,seni kazanamak zor
,merkez bankası faiz indirir sende döviz rezervi topluyorsun
,pahalsın aşk
,borsayı çöekertiyorsun nazınla
,bizi çökertme aşk bizi vergi affı affet
,takside bağlamadan peşin peşin söyle
,geldğini zamansız enflasyonsuz yakalama aşk
,aşk seni seviyoruz parayı sevdiğimizden
,en büyük sermayemiz kaldın aşk
,krizlere rağmen sendeyiz aşk
,hüseyin yük 2009 izmir
,
'' AŞK '' Sanki CENNETTEN Bir Köşe,
,"bekleme,"
,gelip essin diye
,"bekleme,"
,gelip sarsın diye
,aşk rüzgarda
,aşk baharda
,aşk ılık ılık
,yârin koynunda
,seni beklemekte
,sanki cennetten köşe...
,"bekleme,"
,gelip yağısın diye
,"bekleme,"
,gelip ıslatsın diye
,aşk yağmurda
,aşk gözyaşında
,aşk ıslak ıslak
,yârin yanağında
,seni beklemekte
,sanki cennetten köşe.
,"bekleme,"
,gelip doğsun diye
,"bekleme,"
,gelip koksun diye
,aşk güneşte
,aşk çiçekte
,aşk burcu burcu
,yârin soluğunda
,seni beklemekte
,sanki cennetten köşe...
,"Fikret Turhan-Yalova,"
,28.02.2015
,
Aşk Bu,
,"Aşk nedir, diye"
,Hiç sorma bana sevgilim
,En sıradan sorulara verilen
,Hiç beklenmedik karşılıktır aşk
,Katı karanlıkta soğukta
,ışıksa varlık
,Uzaysa uzayıp giden varsa
,Büyük patlamadır aşk
,Toprak bereketse
,Bereket yağmursa
,tohumun sessizce
,Baş kaldırmasıdır aşk
,Başı dumanlıysa dağ dediğinin
,Karnı gurul gurulsa
,Gümbür gümbür sarsıyorsa yeri
,volkanın ağlamasıdır aşk
,Gülse bahçeyi bahçe yapan
,Bahçevansa gülü sevip
,Dikenine katlanan
,Bülbül olup şakımaktır aşk
,İnsan dediğin alnındaki çizgilerle
,Yüreğin çırılçıplak soyunduğu
,Islak gözler çatlamış dudaklarsa
,yüzde salıverilen kahkahadır aşk
,Hayat dediğin itfaiye kamyonunda
,Bekleyip duran dingin suysa
,İtfaiyecinin hortumundan
,Fışkırandır aşk
,"Aşk nedir, diye"
,Hiç sorma bana sevgilim
,Dünyanın en zor sorusuna
,Kolayca verilen karşılıktır aşk
,İnsanı güçlendiren inançsa
,Sorular savrulur gider
,Çıkıp gelir en dar zamanda
,mucizedir aşk
,
Aşk Diyorum Aşk 5 *,
,Dört duvar arası özgürlük
,Parmaklıkların sevdası
,Prangalar dünyası
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,İsrail yüzsüzlüğü
,Filistin caresizliği
,"Toplu katliamdır, soykırımdır"
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,İşporta tezgahında pazar malı
,kapkaccı rahatlığı
,Ucuz cin malı
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,Sakarya treninde biletsiz yolcu
,Eminönüde seyyarın peşinde zabita
,Yasadışı miting sloganı
,sendeki aşk
,Bakma öyle yüzüme
,Aşk diyorum aşk!
,
Ask ve Sen,
,"Ask, ask, yerde ask"
,"Yerde, gokte, gokyuzunde"
,Baktigim karede
,"Ask, ask, ask."
,Iki kelime soyle
,Seni Seviyorum
,Ucalim goklere
,"Ask, ask, ask."
,Al beni kollarina
,Sev beni delice
,Baktigim karede
,"Ask, sen, ask"
,(Bulgaristan/Shumen 17.11.2010)
,
Aşkın Değeri,
,Yaralandım yoksullukta
,Cebimde kuruş aşk yok
,Dışarıda kuruşluk aşk yok
,Aşk yok
,Aşk…
,Çuval dolusu hasret geliyor yük gemileriyle
,Tekneler açılıyor denize
,Denizler batırıyor şeyi
,Aşktan habersiz
,Gömüyor gökteki bulutları suya
,Onlarda kuruşluk aşk yok
,kuruş aşkları yok
,Aşk yok
,Aşk…
,Sekiz altın akçe esmer güzele
,Yeşil gerdanlık gözlerine
,Derisi aşka
,Yok aşk değil
,Altın sarısı yoksulluk
,akçe aşk yok
,Aşk yok
,Aşk…
,Beyaz yazma kenarında kırmızı oyalı
,Şeffaf kaplı
,"Sarı kurdeleli, parlak aşk tadında"
,Sevgiden yoksun
,"Aşk fakiri, hediyelerde aşk yok"
,Dışarıda kuruşluk aşk yok
,Aşk yok
,Aşk denize akan suyun arıtmasında kayboldu
,Yok…
,
Aşk Yolu,
,Saatler feleğin çemberinin dönüş hızında ilerliyordu
,aynı hızla aşka doğru yol alıyordum
,Uyarıyorlardı aşk bültenleri
,Aşık olmanın tam zamanıydı şimdi
,Masalarda aşkına oyunlar oynanıyordu
,Aşkhanelerde aşka ikinci aranıyordu
,Aşkhaneciye aşk ısmarlanıyordu
,Kumarda kaybeden aşkta kazanmayı umuyordu
,Aşk evleri aşk dağıtıyordu
,Aşk bankalarında aşk kuyruğu vardı
,Geliş gidiş bütün yollar aşka açıktı
,bütün tabelalar aşk yolunu gösteriyordu
,Aşk yolunun iki tarafı uçurumdu
,Yolun ortasında engeller vardı
,İlerlemeyi engelleyen
,engeller bizi uçurumdan aşağı yuvarlamıştı çoktan
,Gözümü açtığımda aşk yıldızı takıldı gözüme
,Hep aynı yerde aynı parlaklıktaydı
,Bana aşk yolunu gösteriyordu
,"nafile, aşk gazisi olmuştuk kere"
,
Divane,
,“aşk şiirleri yazdığıma bakma
,aşk deli divane adam işidir
,aşığınım diye başıma kakma
,aşk deli divane adam işidir
,aklını koru aşık olduğunda
,akıllıysan aşık olma dünyada
,hele hele kadın bolluğunda
,aşk deli divane adam işidir
,elimi şöyle sallasam ellisi
,samur saçlarında sırma tellisi
,uzun buylu ince bellisi
,aşk deli divane adam işidir
,acaba aşk olmasa olurdu
,dünya dönerken aniden dururdu
,tane aşk olsa beni bulurdu
,aşk deli divane adam işidir
,aşk hint kumaşı acem halısı
,aşksız insan sanki adam ölüsü
,olayım mahallenin delisi
,aşk deli divane adam işidir…” 22.08.2011
,
 Aşk,
,Cahilin elinde zulme dönen aşk.
,Bozuk ampul yanıp sönen aşk.
,Yenilmez deneni kolay yenen aşk.
,'Amansız Şartlarda Kanayandır' aşk.
,Doğallıktan çıkıp yozlaşan aşk.
,Pislikten pisliğe bulaşan aşk.
