title,poem_cleaned
,"Tapınaktaki farklı aitti birliğe ilişkin ilk yaklaşımcı belirme, hediye sunumdu. Habil Kabil Dumuzi Enkimdumlar söylence yazılı kaynaklarından biliyor anlıyoruz ittifakı birlikler çiftçi çoban toplum gruplarının araya gelişle tasnif edilişi idi. İki grubu birbirine yaklaştırıcı belirtiler grubun kendi üretimine ilişkin, sunu hediyelerdi. grup, kendi hediyesini; daha sonra tapınak olarak inşa olacak olan onaylama kutsal algı yerine; belli günde bırakıp gidiyordu. Diğer grup da, belli gün zamanda; sunuyu alıyor kendi sunusunu diğerleri bırakıyordu."
,"Çoban grubun sunusu yağ, süt, bal, yün, et vs. olurken; çiftçi grubun sunusu (kurbanı) buğday, arpa, fasulye, nohut, marul vs. oluyordu. tapınaktı yer sunu algısı; ittifakın merkeziydi. Giderekten yapılaşma merkezden çevreye doğru, ittifak grubu ayrı yönlerle belirlenen ittifakı yerleşmelerini başlatmıştı. İttifak yönetimin merkezi olacakla meşrulaşmıştı. giderekten tapınaklar totemleri sergilemenin ritüellerin ayinlerin ortaklaşa sembolik yapıldığı yer olmakla iyice işlevlik kazanan, kutsal onaydı çekimli, makam mercii olmuştu."
,"Daha sonra söz gelimi yönetim (nesnellik) saraya kayacaktı. İbadeti ayinler idaresi tapınakta kalacaktı. Tapınak sunuların kısmı, ayni vergi olarak saraya, kısmı tapınak işlerinin görülmesi yüküm sel vergi ödemeye dönüşecekti. Tek olan tapınak yönetimi, şimdi ruhani yönetimle kısmen nesnelce yönetimle (egemen eşmeye) ayrılmıştı. Süreç zorunlu tekil noktadan çıkmış, zorunlu alan ayrışması kendi zaman zemin devinme alan düzlemleri içinde yapılaşıp, kurum aşmıştılar."
,"İşte sizin 'toplumcu düşünce' diye tabir edişinizin meşruiyet kaynağı, tarihi sürecin ayrışan zorunlu yapısıdır. yapı, ta 1789 yılına değin çeşitli yerlerde, çeşitli biçimde oluşacaktan, insan öznesine anlaşılır açık seçik konu olmuştur."
,"bunun ikili belirmelerin meşrulaşışı halk dimağı için, tıpkı Nuh tufanı gibi, tıpkı İsmail'in kurban edilişte, azadı kuvvetli toplumsal dönüşümün, dini; sosyal yapıya dek, inanıcı sembolce temsili toplumsal hareketle, aşılması gerekiyordu. Artık 18. yüz yılda, sembollerle toplumsal dönüşümleri sembolize çevrimle menin yerine, buna devrim deniyordu. sembol devrim 1789 Fransız devrimidir. Tüm Dünya'da, 1789 hareketi, gelişmiş toplumlar anlayışının da, miladı, ayrışan egemence olan ikili otoritenin (laikliğin) , meşruiyet kaynağının, anlayıştı sembolizmidir."
,Sürecek
,
Yıkılıyor Sıvalar,
,Cocukken kosusturan babamin üzgün annemin hallerinden ölümün üzüntülü birsey oldugunu anlardik.
,"Cocukluk bes dakika sonra oyuna dalar ölümün üzüntüsünün sis sey oldugunu kac dakika kac saat sonra dagildildigini ölüm buymus demek dedigimiz kara bulutun üstümüzden gecip gittigini sanirdik.Biraz daha büyüdükce gencligin verdigi ölümün bize erken oldugu daha uzun yillar yasayacagiz umuduyla ölümü düsünmemeye duydugumuz buruklukla üzüntüyle gecistirirdik,genclik iste kimbilir nerelere dalar giderdik.Gün geldi yas ilerledikce en yakinlarinimizi kaybetmeye basladik iste zaman ölümün sogukuklugu sardi bizi.Ölümün acisi ates adi soguktu,Babam diyordun ah babam acisini yüregini deldikce anneye daha cok sariliyordun en azindan var diyordun.Hic aklina gelmedigi anda birden aci daha yiyorsun basliyor bedeninin sivalari dökülmeye.o aciyi unutabiliyorsun"
,"söndürebiliyorsun.Sonra basliyor yakinlarin ölümleri haberde daha sivan dökülüyor anliyorsun ölüm senin bedenine darbe aci daha sarsiyor seni.Harap virane ev bedende ictende distanda cökmeye basliyor.Her virane yerde yesermis yesil otlar yesermis dikkenli dallar görürsünüz ,akitigimiz göz yaslarimizin virana bahcemizde yesertigi aci yesilliktir onlar."
,
Darbe Gecesi Sela,
,"Darbe gecesi sela acı acı okundu,"
,darbe girişimi bana fazla dokundu...
,
Toplumsal Maliyet,
,"Toplumsal maliyet,"
,"Fena halde kabardı,"
,"Hassas olan hastalandı,"
,"Tortusu bize kaldı,"
,acı.
,"Doğruyu yanlış adamlar savununca,"
,"Güneş tomurcuğu kavurunca,"
,"Zamansız amansız,"
,"İzlemek bize kaldı,"
,acı.
,"Toplumsal maliyet,"
,"Fena halde kabardı,"
,"Seyretmenin sancısı bize kaldı,"
,acı.
,"Yan yana,"
,"Durup aynı safta,"
,kolpacılarla..
,"Yürümek aynı tarafa,"
,acı.
,
Acı Yana ' Hoyrat,
,"Acı yana, acı yana."
,"Tatlı öne, acı yana."
,"Yazıklar olsun demeli,"
,Zalimlere acıyana…
,14 Aralık 2010 Salı 10:12
,K.Sinan/Bahçelievler/İst.
,
Ne Acı,
,"Dert,tasa,gaflet acı"
,İnsanlık öldü mü? acı
,"Hayretler içerisinde sancı,"
,"Tarihe gömülmüş acı,"
,Kalbim huzursuzluk sancı.
,Dünyayı karanlıklar basmış acı
,Cahil adem arayan insanlık acı
,Körleşmiş kalpler sancı
,Refakati arayan hancı
,(05.10.2010)
,
Acı Tablo,
,"Leb demeden leblebiyi, anlaması gereken"
,"Alınganlık abidesi, olmuş acı! ..."
,"Kabuğunu kıramamış, gurur kaplanmış mekân"
,"Tencereler kapağını, bulmuş acı! ..."
,-/-
,"Barış harp edip de, ganimette savaştık(!)"
,"Yorum hatasından öte, belli sınır aştık"
,"Yeryüzüne sığamadık, yeraltında kavuştuk"
,"Can; kin kirletilip, solmuş acı! ..."
,-/-
,"diyebilirim ben, fili yutmuş yılana"
,"Günah mazeret arıyor, hep kuyruklu yalana"
,"İradeden naçar düşüp, sürüden sayılana"
,"Kader geçici olsa, gülmüş acı! ..."
,-/-
,"Edep hamur karan, kem söz “Lak lak”ta"
,"Avucundan kaçırdığın, değer bil ırakta"
,"Yaralı gönlün hesabı, olur varda yokta?"
,"Toprak soyundan geçinen, külmüş acı! .."
,-/-
,Alçak görünümlü alçak gönül aldatır seni
,"Öfke baldan tatlı olmuş, kaplamış tüm bedeni"
,"Kapsama alanındadır, çıkar endeksli teni"
,"Demek pazarlık ile, kulmuş acı! .."
,-/-
,"Kim kimi kandırabilir, şey ortada ayan"
,"Taşeronluk yakışır mı, yük bizimdir dayan"
,"Öküz vadedilen yere, can dostunu adayan;"
,"Menfaat dilekçesinde, pulmuş acı! .."
,-/-
,"Sürümden kazanıyorsun, belki bugün yalanla"
,"Talimatla çalışıyor, beyinler aldananla"
,"İnsanlıktan azledilsen, haşr olursun dananla"
,"Irmak diye su içtiğim, gölmüş acı! ..."
,-/-
,Ayet ayet öğüt vardır: “akıl etmez kulum? ”
,"Herkese eşitse hukuk, bununla biter zulüm"
,"Vicdan yüksek lisansımdır, adalettir okulum"
,"Terazi tartılan, falmış acı! ...."
,-/-
,"Beslendiği kök aynıdır, yapraklar düşman dala"
,"Fikrine yol açmak için, yol dener budala"
,"Alan memnun satan memnun, gerisini oyala"
,Takdirnameli sınıfta kalmış acı
,"Kapkaranlık gecelerde, aydınlığa doğ gel"
,"Göklerdeysen benim için, birkaç yıldız sağ gel"
,"Kuraklıkta özlediğim, rahmet yağ gel"
,"Barış-huzur engebeli, yolmuş acı! .."
,Ali Rıza MALKOÇ
,09/02/2015
,Samsun
,
Yanarız,
,Gene Türkiye’miz yasa büründü
,Elimizde acı vardır yanarız.
,Bayraklar acıdan yarıya indi
,Halimizde acı vardır yanarız.
,Büyük acı kara bağlarız
,Çaresizce sinemizi dağlarız
,Kara günde ağıt yakar ağlarız
,Dilimizde acı vardır yanarız.
,Ufukta görünmez köy belde
,Kervan menziline eremez çölde
,Bayraklar tabutta cesetler salda
,Yolumuzda acı vardır yanarız.
,İbrahim PATAZ
,14.05.2014 Osmaniye
,
Yürek Sızısı,
,Gece yarısı esen rüzgarın serintisiyle
,benim gece bitap mahzun
,Sislerin arkasındaki ayın huzmesiyle
,aklımdasın acı acı.
,Bende can taşıyorum bedende
,Nereye çekecek omuzum yükü
,gönül eğlendirmede
,Sende vicdan yok acı acı.
,Serseri kurşun sendeliyorum
,Maziyi hatırladıkça hep seni anıyorum
,Dilim seni söylüyor düşlerimde
,Ağlamakla avunuyorum acı acı.
,
"Yollanmamış Mektuplardan,Gerçeğimsin...! ! !",
,"Merhaba; içimde adını koyup söylemeye cesaretimin olmadığı geçmişimin keşkesi,geleceğimin endişesi merhaba; ... Hayalin acı iken satırları döktüğüm gerçeğin denli acı bilemiyorum.Bana göre vurduğun vurdun ölmedim sana göre kaçtın kaçtın koştum nefes alamamak uğruna.Küçük kalbim dayanmazdı belki sana göre kaçışlara,ama güçlüyüm büyüdüm kalbim büyüdü ardın sıra..Saçma geliyor belki satırlar sana okumak istemiyorsun belkide sıradan sana göre kesin gerçekleri gerekçeleri kendine... GERÇEĞİMSİN.Acemi katilsin bana göre.Ne öldürmeyi beceriyorsun nede yaşatmayı...Yaralı yaralı bırakıyorsun.Arada kontrole geliyosun...Acaba Öldümü Diye...! Ölmedim Ey sevgili Bıraktığın Yerdeyim..."
,
Geometrik Biçim,
,Sunuş özelliği
,Kıvrakıl mizahı idi.
,Açma işini yapan.
,İç açıcı sözler.
,İştah açıcı
,yemek.
,"Doğru açı,"
,"Komşu açı,"
,"Ölü açı,"
,Sınır açı.
,
Acı,
,Acı elbet gönlümüzde kiracı!
,Acı onunla aramızda aracı!
,
Tükendi Aşk,
,gülüşüne noldu senin sanki kezzap dökmüşler bi acı işlemiş ciğerlerine sıkıca tutuyor bedenini nedir çilen söyle garip biçaresin derman değilim söyle nedir kaldırımlardaki ıslaklık nedir acının taze yüzüneyansıyıp ekşitmesi nedir senin rengini karartan nedir kollarını kesen damarına işleyen zehir nereden bulaştı anatomine noldu senin aşk senin elinden mutlulupu çalmışlar şimdi acı kütlesi olmuş virane vurup duruyorsun kıyılara uslüp ızdırap niye tekmi kaldın karşı kıyılarda tek bırakan seni... yardım eli uzatması lazım dimi sana sevginin deme bana sevgi son demlerini geçenlerde tüketti diye sevgiyi tükettik aşk nasıl tükenmeyesin...
,
Ayrılık Acısı,
,Ayriligindan daha aci olabilir
,Olsa olsa gunes dogmayabilir
,Kim bilir belkide yagmur yagmaz
,Yada en fazla dunya durabilir
,Bunlar ayriligindan dahami aci
,Olum gelmis tatli cana buyursun
,Yildizlar gokten dusermis dussun
,Cicekler solarmis varsin solsun
,Ayriligindan daha aci olabilirmi
,Varsa bildigin soyle sevgilim
,Sensizlikten ote hangi aci
,sensizlikten ote hangi karanklik var
,Ayriligindan daha aci olabilir.
,
Vurma Gardiyan,
,"Daha on altıda gencecik yaşım,"
,Vurma artık yeter acı gardiyan.
,"Nilüfer yüzünden ağrıdı başım,"
,Ölümden beter acı gardiyan.
,"Eşkıyalık yapıp yollar kesmedim,"
,Kabadayı olup insan asmadım.
,"haddimi bildim deli esmedim,"
,Sevda beni yutar acı gardiyan.
,"Sevdim sevenimi almak istedim,"
,Ayrı düştüm amma küsmedim.
,"Kendim isteyerek dama düşmedim,"
,Suçsuzlarda yatar acı gardiyan.
,"Elbistan ovası zil takmış oynar,"
,tokat vurunca yüreğim kaynar.
,"Bende sana vursam savcılar duyar,"
,Hâkimler kin tutar acı gardiyan.
,"Sevip sevilenin dayak suçu,"
,Kan geldi ağzımdan bozdum orucu.
,ağır gönlümün borcu?
,Kaç arşın yol tutar acı gardiyan.
,"Kaderin cilvesi ellerim bağlı,"
,Gönül yangınından ciğerim dağlı.
,"Gördüm burası davarlar ağlı,"
,gün buda biter acı gardiyan.
,"Kader kurbanını hor görme dur da,"
,Senin ayağın girmiş çukurda.
,"Eyüp suçlu yüzüne vur da,"
,Mevlâ beni kurtar; acı gardiyan.
,Eyüp Şahan
,Elbistan 11.7.1967
,
Düşüşlerin Efendisi,
,"tuhaftır insanlık,ne tuhaftır aşk"
,"Acı biber yakması zevk verir,versede ıztırap"
,anlık acıya ser verilir; ömür verilir
,"acı gelsede akar, gelmesede akar yaşlar.."
,Öyle acı aşk tadılsada tadılmasada gözleri dağlar
,"acıya delinir unufak edilir,elenir dağlar"
,Cüssesine güvensede güreşte elenir koca dağlar
,"acı gelsede akar, gelmesede akar yaşlar.."
,"İşte sana heybetli mecnun, işte sana heybetli kerem"
,Gelmez gözüne ölüm bırak hastalık bırak verem
,Varıda yokuda ister sevgilinin ayaklarına serem
,"acı gelsede akar, gelmesede akar yaşlar.."
,
Acı Aldanış,
,"Kime bağlandımsa sensin diyerek,"
,Kesti yollarımı acı aldanış.
,"Kökümden gövdeye doğru eğerek,"
,Kırdı dallarımı acı aldanış.
,"Sevda yarasının yokmuş ilacı,"
,"Yok yere ağarttım sakalı, saçı.."
,"Şimdi içerimde buruk acı,"
,Sardı kollarımı acı aldanış.
,"Ümitler, hayaller hepsi boş yere,"
,Bizim kavuşmamış kalmış mahşere..
,"Düşman etti kurda, kuşa, beşere,"
,Çaldı dostlarımı acı aldanış.
,
,"Tamah eylemezdim dünya malına,"
,Şimdi muhtaç ettin karaçalına..
,"Binmek üzereyim ecel salına,"
,Kazdı mezarımı acı aldanış.
,"İnsan olan halden hale bürünür,"
,"Kimi mesut mutlu, kimi sürünür.."
,"“ER KİŞİ..” yolunda yalnız yürünür,"
,Gizle sırlarımı acı aldanış!
,12.09.1974 / Konya
,
Bu Nasıl Sevmek se...,
,"nasıl sevmekse acı çektirir,"
,"Çorak tarla gibidir umut ektirir,"
,"Yıllar yılı hep içim içimi kemirir,"
,nasıl sevmekse acı çektirir.
,"tebessümler yetmiyor,"
,"Hayalin, göz önünden gitmiyor,"
,"Yazdığın şiirlere, eller diyor,"
,nasıl sevmekse acı çektirir...
,
"Düşüncedeyiz, Düşünürlerleyiz; ANADOLU İÇİN! . = 000.001 =",
,Açlık Ordusu Kaptanı Bize Örnek Olandır! .
,doğrularak düşündüğümüz noktalarla! .
,Düşündüğümüz noktalarla; dünyayı keşfet! .
,Acı yok! Olmamalıdır acı insana! . ŞÜKÜR! .
,Acı yok olsun; hakkını vere vere sevene! .
,{23 Mart 2013 Cumartesi 03:17:27}
,
Acı Şarkılar,
,"Buluşamadım yaz ile,"
,"Dualar ettim saz ile,"
,"Duyulmayan avaz ile,"
,acı şarkılar çıktı...
,"Acı işledi özüme,"
,"Ağıtlar düştü sözüme,"
,"Yumruk vururken dizime,"
,acı şarkılar çıktı.
,"Gözyaşı oldu notası,"
,"Gönlümde gizli datası,"
,"Hüzün doludur ötesi,"
,acı şarkılar çıktı.
,"Fısıldadı seher yeli,"
,"Makamı kuşların dili,"
,"Tutuştu sazların teli,"
,acı şarkılar çıktı.
,Benimki ibretlik olay
,Kalbimi parçalamış fay
,"Elimde keman yay,"
,acı şarkılar çıktı.
,"Belim bükük hilal gibi,"
,"Ağlarım hep Bilal gibi,"
,"Oldum Yunus Abdal gibi,"
,acı şarkılar çıktı...
,(İstanbul:28.08.2005)
,
Bitsin Bu Acı,
,Ahını çektiğim duysan sesimi
,Yeter çektirdiğin bitsin acı
,Acılar al nefesimi
,Yeter çektirdiğin bitsin acı
,***
,Yalın sevgimi yok sayamazsın
,Gözün yaşı kurur ağlayamazsın
,Ölmüş bedenime dokunamazsın
,Yeter çektirdiğin bitsin acı
,***
,Sanma bensizken mutlu olursun
,Belirsiz derdi canda bulursun
,Ateşimle yanıp kavrulursun
,Yeter çektirdiğin bitsin acı
,***
,Unutma sevgiler dünyaya sığmaz
,Sevgisiz yürekte merhamet olmaz
,Acı çektiren mutluluk bulmaz
,Yeter çektirdiğin bitsin acı
,***
,Nevrimi dönderip aldın aklımı
,Aşikar eyledin gizli saklımı
,Vurduğun darbeler bilmem haklımı
,Yeter çektirdiğin bitsin acı
,***
,Ruhinin ateşler yaktın
,Uzaktan el haline baktın
,Hançeri gözünle kalbine çaktın
,İnsaf et sevgili bitsin acı
,12.04.2016/OLTU
,
Sabır Yanlız Sendemi Var,
,Yinede gül açıyor benim hüzün bağlarım
,Kara bulutlar yüklü soguk karlı dağlarım
,Sabır ipi verildi şimdi dokur ağlarım
,Sil gözümden yaşımı acı nolur halime
,Sabrın sonu selamet dedim seni bekledim
,zaten yaralıyım birde zulüm ekledim
,Kimi zaman çoştumda kimi zaman tekledim
,Elimden tut düşmeyim acı nolur halime
,Şimdi kimler saracak benim yanık yaramı
,Senin açtım felek aramı
,Sabir bağladım bedenime karamı
,Çöz elinle ölmeden acı nolur halime
,Sabır taşı olsa idim ta çoktan çatlardım
,Atla desen uçuruma atlardım
,Yıllar yılı ağlayıp gün hüzün katlardım
,Gelde beni ağlatma acı nolur halime
,Sende sabır bende acı nolcak halimiz
,Dost gelen zehir verir çalı olur dalımız
,kalmısız çöllerde açmaz bizim gülümüz
,Uyma sende ellere acı nolur halime
,"Yaşarî'yim, Girer misin sabır tezgahına"
,"Yoksa acı eklersin sen, eyvahına ahına"
,Canım seni yar eyledim gönlümün dergahına
,Atma beni yerlere acı nolur halime
,Yaşar Gürlek
,01-12-2007
,Rotterdam / HOLLANDA
,
Bir Acı Yel Esmiş,
,Viraneye dönmüş baykuşlar konmuş
,acı yel esmiş köyüm üstüne
,Evleri yıkılmış ocaklar sönmüş
,acı yel esmiş köyüm üstüne
,Silinmiş yüzleri eski dostların
,Kaybolmuş izleri bütün yolların
,Koynunda kalmış elin kolların
,acı yel esmiş köyüm üstüne
,Yiğitler yurdunu unutur olmuş
,yanı acıyla kederle dolmuş
,Lalesi sümbülü kurumuş solmuş
,acı yel esmiş köyüm üstüne
,Koyunsuz kuzusuz kalmış dağları
,Yeşili kurumuş solmuş bağları
,Firariyim gördüm viran çağları
,acı yel esmiş köyüm üstüne
,"Ozan Firari 26 Ekim 2012 Çorum, Bozdoğan Köyü"
,
Acı Yüreğinde,
,kaç sayfa çevirdin bulutlarında
,acı yüreğinde gitmez miydi hiç
,boyunun boyunda boyutlarında
,acı yüreğinde bitmez miydi hiç
,sustu çağrısında komşuya dili
,isyan duruşundan kestirir yeli
,sessizliğe durgun dolduğun eli
,acı yüreğinde yitmez miydi hiç
,akıllardan kalan şarkında gelir
,değirmene suyu çarkında dolar
,yalanı kapansın farkında kalır
,acı yüreğinde ditmez miydi hiç
,güzelliğin bilir gökyüzün mavi
,ormanda sayıklar sırtında kavi
,koca yeşil deniz nelerden havi
,acı yüreğinde yetmez miydi hiç
,ozan efem söylen kalkıp ayağa
,sözünle öğret gerek dayağa
,şair doğsan uymaz uyağa
,acı yüreğinde batmaz mıydı hiç
,060811denizli
,
Duvar Çatlakları,
,"1999, Ağustos 17'i depreminin yaşandığı Yalova'da eski evin onundeyiz; evin bütün kolonlarında tarihin izlerini, çatlaklarla görebilirsiniz.Eski renginin yeşil olduğu belli olan ev; rutubetle, üzerinden geçen yıllarla birlikte kahvenin en yaşlı tonuna dönmüş; duvar diplerinde nemden küflenmeler...Belki deprem altında kalmış çocuğun duvara çizmiş olduğu oyuncak evler duvarla çatlamış tam orta yerinden.Keşke, diyor insan hepsi öyle çizilmiş evler olsa da, kimse acı çekmese!"
,".Iste evin icinde yasli annemiz, anacigimiz Muhayyer Teyze'nin, kuculmus masmavi, cekik gozlerini gormek insana aci veriyor inanin.Kapiyi yavasca aciyor Muhayyer Teyze, kamburlamaya kalmis sirti; icinde onca aciyi barindirsa gulen bakislarini buluyorsunuz karsinizda, size hemen cay ismarlayip kendi elleriyle ' Zahmet Olmasin' ' sozune kizan durusla agidini yakmaya başlıyor.Sımsıcak çay eşliğinde acı hikaye dinlemek."
,"Karadeniz Ereğlisi'nden gelip buralara gelin olmuş. Ah olmaz mışım güzel kızım, deyince dolan gözleri boşalıyor insanın avucuna.Boğazında düğümlenen kelimeler yaşlı narin elin yaptığı katı kurabiyeler zor geciyor insanın boğazından.Muhayyer Teyze, teybe koyuyor türküsünü, kendisi arada mırıldanıyor, şeyi unutmuş davransa da, kelimeyle ağlayacak pınar duruyor gözleri."
,"Çeyiz sandığı depremden sonra kurtardığı anılarından biri, onu kaybettiği evlatları yerine saklıyormuş evinde.Geçimi mi? Devlet maaşa bağlamış onu, şöyle ökçelisinden olmasa dualarını eksik tutmuyor onlardan.Postacılar yoluyla evine bırakılan para, birkaç serserinin postacıları yolda kıstırıp parayı almasından sonra, polisler eşliğinde konvoyla olmasa da, evine özenli zarfta getiriliyormuş."
,"Muhayyer Teyze, üç çocuğunu depremden kaybetmiş, eşi yakın tarihte hayatını kaybetmiş, evinden ayrılırken sürahi su boşaltıyor arkamızdan, şansımız bol olsun diye.Ama ben, dayanamayıp ağlıyorum evin son çatlağını bitirmeden."
,Y.Yaver
,
Ayrılık İzi!,
,Beyaz ayrılıklar bıraktın saça
,Acı tohum ektin yüreğime.
,"Hasreti yükledin, bilmem kaça?"
,Acı tohum ektin yüreğime.
,Suskunluk kilidi vurdum dudağa
,Acı hamurunu kardım yüreğe
,Gözyaşım doldurdum elde küreğe
,Acı tohum ektin yüreğime.
,"Yokluğunla kırık, iki kanat"
,İstersen içine acı zehir kat
,"Yüreğimi al da, sök yerlere at"
,Acı tohum ektin yüreğime.
,Şükrani der; boş mezar bıraktın
,"Yeminim Allah’a, yürek karartın"
,Aşk bağını kalpten kesip kopartın
,Acı tohum ektin yüreğime.
,20/05/2015(ayrılık günü)
,
Hayatı Analayabilmek,
,"‘Ölmek güzel gün‘ dedi ihtiyar…Sanki ölümle randevusu vardı.Sonra usulca oturduğu kanepeden kalkarak pencereye doğru yürümeye başladı. Elinde tuttuğu kırmızı şarap şişesini usulca havaya kaldırarak kırık tebessümle ‘elveda hayat, benim tercihim değildi..ki öyle olsaydı bile..Sanırım vakit vakitti’ dedi…dışarıda yağan yağmura aldırmadan pencereyi açtı..yüzüne vuran yağmur tanelerini yudumlarcasına içine çekti…Toprağın kokusu yağmur tanelerinin yere düşerken çıkardığı ahenkli ses, kararlı ordunun ayak sesleri gibiydi..Pencereyi öylece açık bırakarak kapıya doğru yavaş adımlarla yürümeye başladı...Kırmızı şarap, şişeden ufak ufak yere süzülürken, ihtiyar şarap şişesindeki son yudumu kafasına dikip boş şişeyi usulca yere bıraktı.. kapı eşiğine geldiğinde arkasını dönerek yıllarını geçirdiği evine puslu bakış daha attı..derin iç çekerek tekrar kapıya yöneldi… kararlı orduyu selamlarcasına kapı eşiğinde birkaç dakika öylece durduktan sonra bahçede görkemli çınar ağacına yürüdü..sanki şey onun daha önceden hazırlanmıştı…Bir merasim gibiydi çınar ağacının önü..Kafasını kaldırıp daha önceden hazırladığı ilmiğe doğru mağrur bakış attı..İlmiğin altında sandalyeye çıkarken zorlansa iki denemeden sonra nihayet başarmıştı…Önünde duran ilmiği boynuna geçirip, açık olan pencereden evinin derinliklerine hüzünlü bakış bıraktıktan sonra, sehpasından bıraktı kendini boşluğa… hayatı selamlarcasına ölümü kucaklarcasına hiç titretmeden bedenini, teslim etti ruhunu yaşlı adam…"
,Evet…işte hayatın dramatik sonu..
,"beklenen bolluğa rağmen şeylerle huzur bulan bedenlerimiz büyük depremin artçılarında kendini kaybederek yenilgilere kucak açıyor…Hayatı başkaları yaşamak fedakarlık ödülü taçlandırılsa böyle yaşamak, hayalkırıklıklarının yıkımların habercisi oluyor....İnsan ‘ne derlerin’ acı acı kıvranmaların kıvırmaların çemberinde boğulup gidiyor..Çok sevmek, bağlanmak, savunmasız bedeni benliği beraberinde getiriyor..İnsan kendi ölümünden üzüntü duyabilir, nasıl yıkım yaşar ki..ölmek, ölen olması gereken şeydir..o an an..bununla ilgili tarih veya plan olmaz..o yüzden ölüm öleni bağlasa asıl sorun kalanın üzerinde büyür…Leckter; Acı çeken ruhun kendine ait bellek sarayı olmalı' diyor..evet aynen öyle..Montein aynı yaklaşımla şöyle diyor; ..İnsanın kaçıp yalnız kalabileceği kendine ait yeri olmalı....Zaman zaman gitmeli, kendisiyle başbaşa kalmalı yalnızken kendine yetebilmeyi öğrenmeli...Çünkü gün herşeyini kaybettiğinde onun felaket olmamalı..."
,17 Eylül 2008-09-17
,
Öğüt Vereceğim,
,"Evlenirsem; Oğlum olursa birgün,"
,Sakın sevme oğlum acı çekersin.
,"Anlatıp öğüt vereceğim hergün,"
,Sakın sevme oğlum acı çekersin.
,"Şayet hakk verir de, olursa kızım,"
,"Ciğer parem olacak. Yürük sızım,"
,"Nasihattir aklın yatarsa, sözüm,"
,Sakın sevme kızım acı çekersin.
,"böyle gelmiş Leyla Mecnun’dan,"
,"Ferhat Şirin’e kavuşmuş dağlardan,"
,"Düşme aşka. Dağ aş, dolaş çaylardan,"
,Sakın sevme kuzum acı çekersin.
,"Ellerden duyup, heveslenme boşa,"
,"Sev, yalnızca sev. Aşksız yaşa."
,"Aşk, dile kolaydır. Gelmeye başa."
,Sakın sevme yavrum acı çekersin.
,"Aşkla ağlama, yaşa güle güle,"
,"benim şeyimsin, kanım bile,"
,benim bağımsın kalpten gönüle.
,Sakın sevme gözüm acı çekersin…
,
Acı var ölüm'den beter,
,Ölüm vardır ölüm birde
,Acı çekmek ölümden beter
,al beni koyver
,Acı var ölümden beter
,Ayakları tutmaz yürüyemez
,Acı feryadlar eder
,Ölüm düğün acı hüzün der
,Tek'dir yoktur yardım edeni
,Ölüm'dur tek kurtuluş yeri
,İnleme geçer gecesi
,Acı vardir ölümden beteri
,Hastalık sarmış herbir yerini
,Yaş dolmu billur gözleri
,Ölüm tek çare der kimileri
,
Hiç,
,"Silinmek yüreğinden acı,"
,"Korkulu gecelere hapis olmak,"
,"kâbusta kalkıp adınla tekrar yatmak,"
,acı.
,Unutulmak acı.
,"Bilinmemek,"
,"Yaşadığın zannedilmek,"
,"Oysa gün ölmek acı,"
,"Adınla tekrar dirilmek,"
,"Avuntuyla gülmek,"
,"Sonra tekrar yokluğunu görmek,"
,Tekrar ölmek acı…
,"acıdır aynaya baktığında,"
,"Koca boşluğu görmek,"
,Hiçtir…
,Beni HİÇ görmediğin gibidir.
,"Uzak ülkelerin,"
,"Uzak insanları hayat,"
,"anlam ifade ederse,"
,uzak.
,Unutulmak acı.
,
Hatalı Gen,
,Korkuyla koşturmayla başlayan yolculuk ana rahminde yer edinmenin yuva yapmanın mücadelesi yer bulamayan milyonlarca insan yavrucuğunun hikayesi adı yaşam yarışın.Tezat olan hatalı genler nasıl olurda milyonlarca gen arasında yarışı kazanır yaşam hakkını elde eder.Ruh hatalı genle tür işbirliği içindedir?
,"Toprak ölü takım organizmalardan yeni yaşam salıverir oksijen karbondioksit çiftinin dünyasına, muhteşem ikilinin çocuklarıdır doğa biri olmadan diğerinin varlığı yıkım demektir."
,Etrafında olup biten şeyin farkında olup sessizce kalmak hatalı genin belirtisi midir? takım kurallara uymayıp düzensizlik adlı uçuruma kendilerini atıvermek maceraperestlik midir? kurallılar düzenli yaşam hakkını elde eder kuralsızlar işte dünyanın dengesini bozan hatalı genler onların kuralı kuralsız olmak.
