original_line,processed
ruhum bedenime düşman,"[{'input': 'ruhum', 'root': 'ruh', 'type': 'Noun'}, {'input': 'ruhum', 'root': 'ruh', 'type': 'Noun'}, {'input': 'bedenime', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedenime', 'root': 'bedenî', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}]"
bedenim ruhuma düşman,"[{'input': 'bedenim', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedenim', 'root': 'bedenî', 'type': 'Adjective'}, {'input': 'bedenim', 'root': 'Be', 'type': 'Noun'}, {'input': 'bedenim', 'root': 'beden', 'type': 'Noun'}, {'input': 'ruhuma', 'root': 'ruh', 'type': 'Noun'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}]"
anlaşılmaz durumlardayım,"[{'input': 'anlaşılmaz', 'root': 'anlaşılmaz', 'type': 'Adjective'}, {'input': 'anlaşılmaz', 'root': 'anlaşmak', 'type': 'Verb'}, {'input': 'anlaşılmaz', 'root': 'anlaşmak', 'type': 'Verb'}, {'input': 'anlaşılmaz', 'root': 'an', 'type': 'Noun'}, {'input': 'anlaşılmaz', 'root': 'an', 'type': 'Noun'}, {'input': 'durumlardayım', 'root': 'durum', 'type': 'Noun'}]"
ruhum pişman..bedenim pişman..,"[{'input': 'ruhum', 'root': 'ruh', 'type': 'Noun'}, {'input': 'ruhum', 'root': 'ruh', 'type': 'Noun'}, {'input': 'pişman', 'root': 'pişman', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'bedenim', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedenim', 'root': 'bedenî', 'type': 'Adjective'}, {'input': 'bedenim', 'root': 'Be', 'type': 'Noun'}, {'input': 'bedenim', 'root': 'beden', 'type': 'Noun'}, {'input': 'pişman', 'root': 'pişman', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Bugün 19 Mayıs-kutluyoruz coşkuyla,"[{'input': 'Bugün', 'root': 'bugün', 'type': 'Adverb'}, {'input': 'Bugün', 'root': 'bugün', 'type': 'Noun'}, {'input': '19', 'root': '19', 'type': 'Numeral'}, {'input': 'coşkuyla', 'root': 'coşku', 'type': 'Noun'}]"
Hiç akıldan gitmiyor-erken koyulduk yola,"[{'input': 'Hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'Hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'akıldan', 'root': 'akıl', 'type': 'Noun'}, {'input': 'koyulduk', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyulduk', 'root': 'koymak', 'type': 'Verb'}, {'input': 'koyulduk', 'root': 'koymak', 'type': 'Verb'}, {'input': 'yola', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yola', 'root': 'yol', 'type': 'Noun'}]"
Günün anlamı büyük-öğren gencim uğraş ver,"[{'input': 'Günün', 'root': 'Gü', 'type': 'Noun'}, {'input': 'Günün', 'root': 'gün', 'type': 'Noun'}, {'input': 'Günün', 'root': 'gün', 'type': 'Noun'}, {'input': 'Günün', 'root': 'günü', 'type': 'Noun'}, {'input': 'anlamı', 'root': 'anlam', 'type': 'Noun'}, {'input': 'anlamı', 'root': 'anlam', 'type': 'Noun'}, {'input': 'gencim', 'root': 'genç', 'type': 'Noun'}, {'input': 'gencim', 'root': 'Genc', 'type': 'Noun'}, {'input': 'gencim', 'root': 'gen', 'type': 'Adjective'}, {'input': 'gencim', 'root': 'genç', 'type': 'Noun'}, {'input': 'gencim', 'root': 'Genc', 'type': 'Noun'}, {'input': 'gencim', 'root': 'gen', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}]"
Vatanın dört yanında-zorluklara göğüs ger,"[{'input': 'Vatanın', 'root': 'vatan', 'type': 'Noun'}, {'input': 'Vatanın', 'root': 'vatan', 'type': 'Noun'}, {'input': 'dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'göğüs', 'root': 'göğüs', 'type': 'Noun'}, {'input': 'ger', 'root': 'germek', 'type': 'Verb'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
Hatırla geçmişi-düşman dipçiklerini,"[{'input': 'Hatırla', 'root': 'hatırlamak', 'type': 'Verb'}, {'input': 'Hatırla', 'root': 'Hatır', 'type': 'Noun'}, {'input': 'Hatırla', 'root': 'hatır', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dipçik', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dipçik', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dipçik', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dipçik', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dip', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dip', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dip', 'type': 'Noun'}, {'input': 'dipçiklerini', 'root': 'dip', 'type': 'Noun'}]"
Atalarım kaybetti-ruhunu bedeni,"[{'input': 'Atalarım', 'root': 'ata', 'type': 'Noun'}, {'input': 'Atalarım', 'root': 'ata', 'type': 'Noun'}, {'input': 'bedeni', 'root': 'bedenî', 'type': 'Adjective'}, {'input': 'bedeni', 'root': 'beden', 'type': 'Noun'}, {'input': 'bedeni', 'root': 'beden', 'type': 'Noun'}]"
Millet olma şerefi-verildi bütünüyle,"[{'input': 'Millet', 'root': 'millet', 'type': 'Noun'}, {'input': 'olma', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olma', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bütünüyle', 'root': 'bütünüyle', 'type': 'Adverb'}, {'input': 'bütünüyle', 'root': 'bütün', 'type': 'Noun'}, {'input': 'bütünüyle', 'root': 'bütün', 'type': 'Adjective'}]"
Engellemedi bizi-ne acı çile,"[{'input': 'Engellemedi', 'root': 'engellemek', 'type': 'Verb'}, {'input': 'acı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'acı', 'root': 'acımak', 'type': 'Verb'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'Ac', 'type': 'Noun'}, {'input': 'acı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acı', 'root': 'A', 'type': 'Noun'}, {'input': 'çile', 'root': 'çilemek', 'type': 'Verb'}, {'input': 'çile', 'root': 'çil', 'type': 'Noun'}, {'input': 'çile', 'root': 'çile', 'type': 'Noun'}, {'input': 'çile', 'root': 'çil', 'type': 'Adjective'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
günler kötüydü-kalmamış ümidimiz,"[{'input': 'günler', 'root': 'günlemek', 'type': 'Verb'}, {'input': 'günler', 'root': 'günlemek', 'type': 'Verb'}, {'input': 'günler', 'root': 'gün', 'type': 'Noun'}, {'input': 'günler', 'root': 'gün', 'type': 'Noun'}, {'input': 'ümidimiz', 'root': 'ümit', 'type': 'Noun'}]"
Düşman aman vermiyor-çorak hepten vadimiz,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'aman', 'root': 'aman', 'type': 'Interjection'}, {'input': 'aman', 'root': 'âmâ', 'type': 'Adjective'}, {'input': 'hepten', 'root': 'hepten', 'type': 'Adverb'}, {'input': 'vadimiz', 'root': 'vadi', 'type': 'Noun'}]"
İşte böyle günde-talih yeniden doğdu,"[{'input': 'İşte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'İşte', 'root': 'iş', 'type': 'Noun'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'yeniden', 'root': 'yeniden', 'type': 'Adverb'}, {'input': 'yeniden', 'root': 'yeni', 'type': 'Adjective'}, {'input': 'doğdu', 'root': 'doğmak', 'type': 'Verb'}]"
Ufuktan doğan güneş-karanlıkları boğdu,"[{'input': 'Ufuktan', 'root': 'Ufuk', 'type': 'Noun'}, {'input': 'Ufuktan', 'root': 'ufuk', 'type': 'Noun'}, {'input': 'Ufuktan', 'root': 'Ufuktan', 'type': 'Noun'}, {'input': 'doğan', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğan', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğan', 'root': 'doğan', 'type': 'Noun'}, {'input': 'boğdu', 'root': 'boğmak', 'type': 'Verb'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
Öyle Lider çıktı-hem cesur gözü pek,"[{'input': 'Öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'Öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'Öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'Öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'Lider', 'root': 'lider', 'type': 'Adjective'}, {'input': 'Lider', 'root': 'lider', 'type': 'Noun'}, {'input': 'cesur', 'root': 'cesur', 'type': 'Adjective'}, {'input': 'cesur', 'root': 'cesur', 'type': 'Adverb'}, {'input': 'cesur', 'root': 'Cesur', 'type': 'Noun'}, {'input': 'gözü', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözü', 'root': 'göz', 'type': 'Noun'}, {'input': 'pek', 'root': 'pek', 'type': 'Adjective'}, {'input': 'pek', 'root': 'pek', 'type': 'Adverb'}]"
Düşman O’nu görünce-tutuştu bilin etek,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'O', 'root': 'o', 'type': 'Determiner'}, {'input': 'O', 'root': 'o', 'type': 'Interjection'}, {'input': 'O', 'root': 'o', 'type': 'Adjective'}, {'input': 'O', 'root': 'o', 'type': 'Pronoun'}, {'input': 'O', 'root': 'o', 'type': 'Pronoun'}, {'input': 'nu', 'root': 'Nu', 'type': 'Noun'}, {'input': 'bilin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilin', 'root': 'bili', 'type': 'Noun'}, {'input': 'bilin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'etek', 'root': 'etek', 'type': 'Noun'}]"
Kahramandı yürekli-uzak görüşlü biri,"[{'input': 'Kahramandı', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'Kahramandı', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'görüşlü', 'root': 'görüş', 'type': 'Noun'}, {'input': 'görüşlü', 'root': 'görmek', 'type': 'Verb'}, {'input': 'biri', 'root': 'biri', 'type': 'Pronoun'}, {'input': 'biri', 'root': 'bir', 'type': 'Adjective'}, {'input': 'biri', 'root': 'bir', 'type': 'Adjective'}, {'input': 'biri', 'root': 'bir', 'type': 'Numeral'}, {'input': 'biri', 'root': 'bir', 'type': 'Numeral'}]"
Milletin kalbindedir-daima O’nun yeri,"[{'input': 'Milletin', 'root': 'millet', 'type': 'Noun'}, {'input': 'Milletin', 'root': 'millet', 'type': 'Noun'}, {'input': 'O', 'root': 'o', 'type': 'Determiner'}, {'input': 'O', 'root': 'o', 'type': 'Interjection'}, {'input': 'O', 'root': 'o', 'type': 'Adjective'}, {'input': 'O', 'root': 'o', 'type': 'Pronoun'}, {'input': 'O', 'root': 'o', 'type': 'Pronoun'}, {'input': 'yeri', 'root': 'yer', 'type': 'Noun'}, {'input': 'yeri', 'root': 'yer', 'type': 'Noun'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
Neler olmuştu neler-gitti İmparatorluk,"[{'input': 'Neler', 'root': 'Ne', 'type': 'Noun'}, {'input': 'Neler', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'Neler', 'root': 'ne', 'type': 'Noun'}, {'input': 'Neler', 'root': 'neler', 'type': 'Noun'}, {'input': 'Neler', 'root': 'ne', 'type': 'Adjective'}, {'input': 'Neler', 'root': 'ne', 'type': 'Adjective'}, {'input': 'Neler', 'root': 'Ne', 'type': 'Noun'}, {'input': 'Neler', 'root': 'ne', 'type': 'Noun'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'İmparatorluk', 'root': 'imparator', 'type': 'Noun'}]"
Parça parça edilmiş-kan akar oluk oluk,"[{'input': 'Parça', 'root': 'parça', 'type': 'Noun'}, {'input': 'parça', 'root': 'parça', 'type': 'Noun'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akar', 'type': 'Noun'}, {'input': 'oluk', 'root': 'oluk', 'type': 'Noun'}, {'input': 'oluk', 'root': 'o', 'type': 'Adjective'}, {'input': 'oluk', 'root': 'oluk', 'type': 'Noun'}, {'input': 'oluk', 'root': 'o', 'type': 'Adjective'}]"
Düşmanlar paylaşırken-bizler kaldık arada,"[{'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Noun'}, {'input': 'kaldık', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldık', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldık', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldık', 'root': 'kal', 'type': 'Noun'}, {'input': 'arada', 'root': 'ara', 'type': 'Noun'}, {'input': 'arada', 'root': 'Arad', 'type': 'Noun'}, {'input': 'arada', 'root': 'ara', 'type': 'Adjective'}]"
Ezildik mahvolduk-işte sırada,"[{'input': 'Ezildik', 'root': 'ezmek', 'type': 'Verb'}, {'input': 'Ezildik', 'root': 'ezmek', 'type': 'Verb'}, {'input': 'Ezildik', 'root': 'ezmek', 'type': 'Verb'}, {'input': 'sırada', 'root': 'sıra', 'type': 'Noun'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
Böyle güzel günde-çıktı Samsun’a Atam,"[{'input': 'Böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'Böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'Samsun'a', 'root': 'Samsun', 'type': 'Noun'}, {'input': 'Samsun'a', 'root': 'samsun', 'type': 'Noun'}, {'input': 'Atam', 'root': 'ata', 'type': 'Noun'}]"
Kurtuluşu başlattı-yurttan kovuldu yamyam,"[{'input': 'Kurtuluşu', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'Kurtuluşu', 'root': 'kurtulmak', 'type': 'Verb'}, {'input': 'kovuldu', 'root': 'kovmak', 'type': 'Verb'}, {'input': 'yamyam', 'root': 'yamyam', 'type': 'Adjective'}]"
Hasan’ın görevi-bu günü unutmamak,"[{'input': 'Hasan'ın', 'root': 'Hasan', 'type': 'Noun'}, {'input': 'Hasan'ın', 'root': 'Hasan', 'type': 'Noun'}, {'input': 'günü', 'root': 'gün', 'type': 'Noun'}, {'input': 'günü', 'root': 'gün', 'type': 'Noun'}, {'input': 'günü', 'root': 'günü', 'type': 'Noun'}, {'input': 'unutmamak', 'root': 'unutmak', 'type': 'Verb'}]"
Geçmişten geleceğe-sağlam durup ışık yak,"[{'input': 'Geçmişten', 'root': 'geçmiş', 'type': 'Noun'}, {'input': 'Geçmişten', 'root': 'geçmiş', 'type': 'Adjective'}, {'input': 'Geçmişten', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'durup', 'root': 'durmak', 'type': 'Verb'}, {'input': 'ışık', 'root': 'Işık', 'type': 'Noun'}, {'input': 'ışık', 'root': 'ışık', 'type': 'Noun'}, {'input': 'yak', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yak', 'root': 'yak', 'type': 'Noun'}]"
Olun aşılmaz kale-hain düşman girmesin,"[{'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'Olun', 'root': 'o', 'type': 'Adjective'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'aşılmaz', 'root': 'aşmak', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'girmesin', 'root': 'girmek', 'type': 'Verb'}]"
Ellerini birleştir-güçlü çıkmalı sesin,"[{'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'Ellerini', 'root': 'el', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Noun'}, {'input': 'çıkmalı', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkmalı', 'root': 'çıkma', 'type': 'Adjective'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'ses', 'type': 'Noun'}, {'input': 'sesin', 'root': 'Se', 'type': 'Noun'}, {'input': 'sesin', 'root': 'se', 'type': 'Noun'}]"
"Kerem Aslısına kül oldu yandı,","[{'input': 'Kerem', 'root': 'kere', 'type': 'Noun'}, {'input': 'Kerem', 'root': 'kerem', 'type': 'Noun'}, {'input': 'Aslısına', 'root': 'Aslı', 'type': 'Noun'}, {'input': 'Aslısına', 'root': 'As', 'type': 'Noun'}, {'input': 'Aslısına', 'root': 'as', 'type': 'Noun'}, {'input': 'Aslısına', 'root': 'as', 'type': 'Adjective'}, {'input': 'kül', 'root': 'kül', 'type': 'Noun'}, {'input': 'oldu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'yandı', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yandı', 'root': 'yan', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Yusuf Züleyha zindanda kaldı.,"[{'input': 'Yusuf', 'root': 'Yusuf', 'type': 'Noun'}, {'input': 'Züleyha', 'root': 'Züleyha', 'type': 'Noun'}, {'input': 'zindanda', 'root': 'zindan', 'type': 'Noun'}, {'input': 'kaldı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldı', 'root': 'kal', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Kamber Arzu deryaya daldı,","[{'input': 'Kamber', 'root': 'kamber', 'type': 'Noun'}, {'input': 'Arzu', 'root': 'arzu', 'type': 'Noun'}, {'input': 'deryaya', 'root': 'derya', 'type': 'Noun'}, {'input': 'daldı', 'root': 'dalmak', 'type': 'Verb'}, {'input': 'daldı', 'root': 'dal', 'type': 'Adjective'}, {'input': 'daldı', 'root': 'dal', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Sevenlere düşman yalan dünya.,"[{'input': 'Sevenlere', 'root': 'Seven', 'type': 'Noun'}, {'input': 'Sevenlere', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Elif Mahmut dünyaya geldi,","[{'input': 'Elif', 'root': 'elif', 'type': 'Noun'}, {'input': 'Mahmut', 'root': 'Mahmut', 'type': 'Noun'}, {'input': 'dünyaya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyaya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'geldi', 'root': 'gelmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
