original_line,processed
"Garibin türlü tutmaz hesabı,","[{'input': 'Garibin', 'root': 'Garib', 'type': 'Noun'}, {'input': 'Garibin', 'root': 'Garib', 'type': 'Noun'}, {'input': 'Garibin', 'root': 'garip', 'type': 'Adjective'}, {'input': 'Garibin', 'root': 'garip', 'type': 'Adjective'}, {'input': 'türlü', 'root': 'türlü', 'type': 'Adjective'}, {'input': 'türlü', 'root': 'türlü', 'type': 'Noun'}, {'input': 'türlü', 'root': 'tür', 'type': 'Noun'}, {'input': 'türlü', 'root': 'tür', 'type': 'Adjective'}, {'input': 'tutmaz', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmaz', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'hesabı', 'root': 'hesap', 'type': 'Noun'}, {'input': 'hesabı', 'root': 'hesap', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Uğraş uğraş bende akıl kalmadı.,"[{'input': 'Uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'Uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'Uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'bende', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'bende', 'root': 'ben', 'type': 'Noun'}, {'input': 'bende', 'root': 'bent', 'type': 'Noun'}, {'input': 'bende', 'root': 'Bende', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'kalmadı', 'root': 'kalmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"dünyada şerfsizler başta taç,","[{'input': 'dünyada', 'root': 'dünyada', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünya', 'type': 'Noun'}, {'input': 'başta', 'root': 'başta', 'type': 'Adverb'}, {'input': 'başta', 'root': 'baş', 'type': 'Noun'}, {'input': 'taç', 'root': 'taç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Çalışır çabalar garip aç,","[{'input': 'Çalışır', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'Çalışır', 'root': 'çalışmak', 'type': 'Verb'}, {'input': 'Çalışır', 'root': 'Çalışır', 'type': 'Noun'}, {'input': 'çabalar', 'root': 'çabalamak', 'type': 'Verb'}, {'input': 'çabalar', 'root': 'çabalamak', 'type': 'Verb'}, {'input': 'çabalar', 'root': 'çaba', 'type': 'Noun'}, {'input': 'çabalar', 'root': 'Çaba', 'type': 'Noun'}, {'input': 'çabalar', 'root': 'çaba', 'type': 'Noun'}, {'input': 'çabalar', 'root': 'Çaba', 'type': 'Noun'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'aç', 'root': 'aç', 'type': 'Adjective'}, {'input': 'aç', 'root': 'aç', 'type': 'Adverb'}, {'input': 'aç', 'root': 'açmak', 'type': 'Verb'}, {'input': 'aç', 'root': 'Aç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Ölmeyince bitmek bilmez ihtiyaç,","[{'input': 'Ölmeyince', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'bitmek', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'ihtiyaç', 'root': 'ihtiyaç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Uğraş uğraş bende akıl kalmadı.,"[{'input': 'Uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'Uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'Uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'bende', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'bende', 'root': 'ben', 'type': 'Noun'}, {'input': 'bende', 'root': 'bent', 'type': 'Noun'}, {'input': 'bende', 'root': 'Bende', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'kalmadı', 'root': 'kalmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"derdi bitiyor nede çilesi,","[{'input': 'derdi', 'root': 'dermek', 'type': 'Verb'}, {'input': 'derdi', 'root': 'demek', 'type': 'Verb'}, {'input': 'derdi', 'root': 'dert', 'type': 'Noun'}, {'input': 'derdi', 'root': 'dert', 'type': 'Noun'}, {'input': 'bitiyor', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'nede', 'root': 'Ne', 'type': 'Noun'}, {'input': 'nede', 'root': 'ne', 'type': 'Pronoun'}, {'input': 'nede', 'root': 'ne', 'type': 'Noun'}, {'input': 'nede', 'root': 'Ned', 'type': 'Noun'}, {'input': 'nede', 'root': 'ne', 'type': 'Adjective'}, {'input': 'çilesi', 'root': 'çile', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Olmayınca olmaz geçim belası,","[{'input': 'Olmayınca', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Adjective'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Noun'}, {'input': 'geçim', 'root': 'geçim', 'type': 'Noun'}, {'input': 'geçim', 'root': 'geç', 'type': 'Adjective'}, {'input': 'geçim', 'root': 'geç', 'type': 'Adjective'}, {'input': 'belası', 'root': 'belâ', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Bazen Veysel'imin gelir gülesi,","[{'input': 'Bazen', 'root': 'bazen', 'type': 'Adverb'}, {'input': 'Veysel'imin', 'root': 'Veysel', 'type': 'Noun'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelir', 'root': 'gelir', 'type': 'Noun'}, {'input': 'gülesi', 'root': 'gülmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Uğraş uğraş bende akıl kalmadı.,"[{'input': 'Uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'Uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'Uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'uğraşmak', 'type': 'Verb'}, {'input': 'uğraş', 'root': 'uğraş', 'type': 'Noun'}, {'input': 'uğraş', 'root': 'Uğraş', 'type': 'Noun'}, {'input': 'bende', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'bende', 'root': 'ben', 'type': 'Noun'}, {'input': 'bende', 'root': 'bent', 'type': 'Noun'}, {'input': 'bende', 'root': 'Bende', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'kalmadı', 'root': 'kalmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Tel:05379590555,"[{'input': 'Tel', 'root': 'tel', 'type': 'Adjective'}, {'input': 'Tel', 'root': 'tel', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': '05379590555', 'root': '05379590555', 'type': 'Numeral'}]"
"İçin, kemirir kemirir","[{'input': 'İçin', 'root': 'için', 'type': 'PostPositive'}, {'input': 'İçin', 'root': 'için', 'type': 'PostPositive'}, {'input': 'İçin', 'root': 'içmek', 'type': 'Verb'}, {'input': 'İçin', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçin', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçin', 'root': 'iç', 'type': 'Adjective'}, {'input': 'İçin', 'root': 'iç', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kemirir', 'root': 'kemirmek', 'type': 'Verb'}, {'input': 'kemirir', 'root': 'kemirmek', 'type': 'Verb'}, {'input': 'kemirir', 'root': 'kemirmek', 'type': 'Verb'}, {'input': 'kemirir', 'root': 'kemirmek', 'type': 'Verb'}]"
Kemirdikçe akıl yere serilir,"[{'input': 'Kemirdikçe', 'root': 'kemirmek', 'type': 'Verb'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'yere', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yere', 'root': 'yer', 'type': 'Noun'}, {'input': 'serilir', 'root': 'sermek', 'type': 'Verb'}, {'input': 'serilir', 'root': 'sermek', 'type': 'Verb'}]"
Yerde akıl damarların gerilir,"[{'input': 'Yerde', 'root': 'yer', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'damarların', 'root': 'damar', 'type': 'Noun'}, {'input': 'damarların', 'root': 'damar', 'type': 'Noun'}, {'input': 'gerilir', 'root': 'germek', 'type': 'Verb'}, {'input': 'gerilir', 'root': 'germek', 'type': 'Verb'}]"
"Sükun yok olur, sükun erir","[{'input': 'Sükun', 'root': 'sükun', 'type': 'Noun'}, {'input': 'Sükun', 'root': 'sükûn', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'sükun', 'root': 'sükun', 'type': 'Noun'}, {'input': 'sükun', 'root': 'sükûn', 'type': 'Noun'}, {'input': 'erir', 'root': 'erimek', 'type': 'Verb'}, {'input': 'erir', 'root': 'erimek', 'type': 'Verb'}]"
"Heccâv'a akıl gerek; şâir âkil değil,","[{'input': 'Heccâv'a', 'root': 'heccav', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'gerek', 'root': 'gerek', 'type': 'Adjective'}, {'input': 'gerek', 'root': 'gerekmek', 'type': 'Verb'}, {'input': 'gerek', 'root': 'gerek', 'type': 'Noun'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'şâir', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şâir', 'root': 'şair', 'type': 'Noun'}, {'input': 'âkil', 'root': 'akil', 'type': 'Adjective'}, {'input': 'âkil', 'root': 'Akil', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
dost meclisini taşlamak mâkul değil.,"[{'input': 'dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'meclisini', 'root': 'meclis', 'type': 'Noun'}, {'input': 'meclisini', 'root': 'meclis', 'type': 'Noun'}, {'input': 'meclisini', 'root': 'Meclis', 'type': 'Noun'}, {'input': 'meclisini', 'root': 'Meclis', 'type': 'Noun'}, {'input': 'meclisini', 'root': 'Meclisini', 'type': 'Noun'}, {'input': 'taşlamak', 'root': 'taşlamak', 'type': 'Verb'}, {'input': 'mâkul', 'root': 'makul', 'type': 'Adjective'}, {'input': 'mâkul', 'root': 'Makul', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Sihâm-ı kazâsına bakmayın şâirin,"[{'input': 'kazâsına', 'root': 'kaza', 'type': 'Noun'}, {'input': 'kazâsına', 'root': 'Kaza', 'type': 'Noun'}, {'input': 'kazâsına', 'root': 'kazmak', 'type': 'Verb'}, {'input': 'bakmayın', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'şâirin', 'root': 'şair', 'type': 'Noun'}, {'input': 'şâirin', 'root': 'şair', 'type': 'Noun'}, {'input': 'şâirin', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şâirin', 'root': 'şair', 'type': 'Adjective'}]"
Ucu sivri olsa kiralık kâtil değil,"[{'input': 'Ucu', 'root': 'uç', 'type': 'Noun'}, {'input': 'Ucu', 'root': 'uç', 'type': 'Noun'}, {'input': 'Ucu', 'root': 'U', 'type': 'Noun'}, {'input': 'sivri', 'root': 'sivri', 'type': 'Adjective'}, {'input': 'sivri', 'root': 'sivri', 'type': 'Noun'}, {'input': 'olsa', 'root': 'olmak', 'type': 'Verb'}, {'input': 'kiralık', 'root': 'kira', 'type': 'Noun'}, {'input': 'kâtil', 'root': 'katil', 'type': 'Adjective'}, {'input': 'kâtil', 'root': 'katil', 'type': 'Noun'}, {'input': 'kâtil', 'root': 'katil', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
"Dünya garip muamma, gelde akıl erdir çöz!","[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'garip', 'root': 'garip', 'type': 'Interjection'}, {'input': 'garip', 'root': 'garip', 'type': 'Adjective'}, {'input': 'garip', 'root': 'Garip', 'type': 'Noun'}, {'input': 'muamma', 'root': 'muamma', 'type': 'Adjective'}, {'input': 'muamma', 'root': 'muamma', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'erdir', 'root': 'ermek', 'type': 'Verb'}, {'input': 'erdir', 'root': 'er', 'type': 'Adjective'}, {'input': 'erdir', 'root': 'Er', 'type': 'Noun'}, {'input': 'erdir', 'root': 'er', 'type': 'Noun'}, {'input': 'çöz', 'root': 'çözmek', 'type': 'Verb'}, {'input': 'çöz', 'root': 'çöz', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"Akıl kanadı kırık kuş, Rabbim (c.c.) salmış otuz cüz!","[{'input': 'Akıl', 'root': 'akıl', 'type': 'Noun'}, {'input': 'Akıl', 'root': 'akmak', 'type': 'Verb'}, {'input': 'kanadı', 'root': 'kanamak', 'type': 'Verb'}, {'input': 'kanadı', 'root': 'kanat', 'type': 'Noun'}, {'input': 'kanadı', 'root': 'kanat', 'type': 'Noun'}, {'input': 'kırık', 'root': 'kırık', 'type': 'Adjective'}, {'input': 'kırık', 'root': 'kırık', 'type': 'Noun'}, {'input': 'kuş', 'root': 'kuş', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Rabbim', 'root': 'Rabbi', 'type': 'Noun'}, {'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'c', 'root': 'C', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'c', 'root': 'C', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': 'salmış', 'root': 'salmak', 'type': 'Verb'}, {'input': 'salmış', 'root': 'salmak', 'type': 'Verb'}, {'input': 'salmış', 'root': 'sal', 'type': 'Noun'}, {'input': 'otuz', 'root': 'otuz', 'type': 'Numeral'}, {'input': 'otuz', 'root': 'ot', 'type': 'Adjective'}, {'input': 'otuz', 'root': 'ot', 'type': 'Noun'}, {'input': 'cüz', 'root': 'cüz', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"Otuz hâne, yüzondört köy, dediğini dinle duy!","[{'input': 'Otuz', 'root': 'otuz', 'type': 'Numeral'}, {'input': 'Otuz', 'root': 'ot', 'type': 'Adjective'}, {'input': 'Otuz', 'root': 'ot', 'type': 'Noun'}, {'input': 'hâne', 'root': 'hane', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'köy', 'root': 'köy', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dediğini', 'root': 'demek', 'type': 'Verb'}, {'input': 'dediğini', 'root': 'demek', 'type': 'Verb'}, {'input': 'dinle', 'root': 'dinlemek', 'type': 'Verb'}, {'input': 'dinle', 'root': 'din', 'type': 'Noun'}, {'input': 'duy', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duy', 'root': 'duy', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Altıbinaltıyüz küsür çesmesi var içip doy! ...,"[{'input': 'küsür', 'root': 'küsür', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'içip', 'root': 'içmek', 'type': 'Verb'}, {'input': 'doy', 'root': 'doymak', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
........................................................,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
.....-N e r e d e n..B i l i y r s u n? .....,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': 'N', 'root': 'N', 'type': 'Noun'}, {'input': 'e', 'root': 'e', 'type': 'Interjection'}, {'input': 'e', 'root': 'E', 'type': 'Noun'}, {'input': 'r', 'root': 'R', 'type': 'Noun'}, {'input': 'e', 'root': 'e', 'type': 'Interjection'}, {'input': 'e', 'root': 'E', 'type': 'Noun'}, {'input': 'd', 'root': 'D', 'type': 'Noun'}, {'input': 'e', 'root': 'e', 'type': 'Interjection'}, {'input': 'e', 'root': 'E', 'type': 'Noun'}, {'input': 'n', 'root': 'N', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'B', 'root': 'B', 'type': 'Noun'}, {'input': 'y', 'root': 'Y', 'type': 'Noun'}, {'input': 'r', 'root': 'R', 'type': 'Noun'}, {'input': 's', 'root': 'S', 'type': 'Noun'}, {'input': 'u', 'root': 'U', 'type': 'Noun'}, {'input': 'n', 'root': 'N', 'type': 'Noun'}, {'input': '?', 'root': '?', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
.........................................................,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
..........................-29-..........................,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '-29', 'root': '-29', 'type': 'Numeral'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
.................İ l m (i n) d e n U z a k.................,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'm', 'root': 'M', 'type': 'Noun'}, {'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'n', 'root': 'N', 'type': 'Noun'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': 'd', 'root': 'D', 'type': 'Noun'}, {'input': 'e', 'root': 'e', 'type': 'Interjection'}, {'input': 'e', 'root': 'E', 'type': 'Noun'}, {'input': 'n', 'root': 'N', 'type': 'Noun'}, {'input': 'U', 'root': 'U', 'type': 'Noun'}, {'input': 'z', 'root': 'Z', 'type': 'Noun'}, {'input': 'a', 'root': 'a', 'type': 'Interjection'}, {'input': 'a', 'root': 'A', 'type': 'Noun'}, {'input': 'k', 'root': 'K', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
........(Gagalı-Kurnalı) -(Eski 1 Hastalık) .........,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': '-', 'root': '-', 'type': 'Punctuation'}, {'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'Eski', 'root': 'eski', 'type': 'Adjective'}, {'input': 'Eski', 'root': 'eskimek', 'type': 'Verb'}, {'input': 'Eski', 'root': 'eski', 'type': 'Noun'}, {'input': '1', 'root': '1', 'type': 'Numeral'}, {'input': 'Hastalık', 'root': 'hastalık', 'type': 'Noun'}, {'input': 'Hastalık', 'root': 'hasta', 'type': 'Adjective'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
...................................................................,"[{'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
