title,poem_cleaned
,Sevgisiz hayat neye yarar
,Sevgi yürekte sızı
,Sevgi sevmektir rüyalardaki kızı
,Sevgi acıdır
,Sevgisiz hayat neye yarar
,Sevgi gökyüzene aşk
,Sevgi denizlere sevda
,Sevgi doğaya aşk
,Sevgisiz hayat neye yarar
,Sevi tatlı muhabbet
,Sevgi içten merhamet
,Sevgi hayret
,Sevgisiz hayat neye yarar
,Sevgisiz kalp ölü
,Sevgisiz gözler kör
,Sevgisiz hayat manasız
,Sevgisiz haya neye yarar
,
Hayat,
,Hayat..
,Yaşanılacak zamandır
,Hayat..
,Yüreğine söz geçiremediğinde..
,Onu yadırgamamaktır
,Hayat..
,Sevilmemenin değer olduğunu kabüllendiğinde..
,Mutlu olmaktır
,Hayat..
,"Cismin,yazdırılmamış halidir"
,Hayat..
,tebessümün konduğu an..ın
,Hikayesidir
,Ve..Hayat..
,Aynaya baktığında..
,Kendine çıkmaktır
,
Yeni Hayat,
,YENİ HAYAT
,Yeni hayat istiyorum...
,"İçinde üzüntü, keder olmasın"
,Yeni hayat istiyorum
,Güneş hayatıma doğsun
,"Mutluluk, sevgi olsun içinde"
,Yeni hayat istiyorum...
,Güller yüreğim açsın
,Kuşlar kanat çırpsın
,Yeni hayat istiyorum...
,Gelecek belkide umutların içinde
,Yeni yıl geliyor eskisi gidiyor...
,Git daha geri gelme sakın...
,Bütün üzüntü kederlerinle
,Yeni yıl yeni hayat
,Daha yaşanacak şeyler var
,Yeni hayat istiyorum...
,Yazan: DİLEK AKGÜN
,30-12-2013
,
Anne hayat çok kısa Bilin öldürür tasa,
,Ailede güzellik
,Acılar iç içedir
,Gerekir öğrenmemiz
,Saati kaç geçedir
,Anne hayat kısa
,Bilin öldürür tasa
,doğuş yok oluş
,Bize görünen şeyler
,Dünyada yaşıyorsak
,Uyanmalıyız beyler
,Anne hayat kısa
,Bilin öldürür tasa
,Gül ağacı yanında
,Burun sızlatan gübre
,Kokusu çıkmasaydı
,Benzemezdi güllere
,Anne hayat kısa
,Bilin öldürür tasa
,Fırtınalar yağmuru
,Olmasaydı soğuklar
,Meyveler çiçeği
,Büyümezdi çocuklar
,Anne hayat kısa
,Bilin öldürür tasa
,Doğum sancısı
,Olmazsa çıkamazdı
,Nur topu evlat
,Etrafa bakamazdı
,Anne hayat kısa
,Bilin öldürür tasa
,Çileli değişen
,Havası insanları
,Keder sıkıntıya
,Sokar bütün canları
,Anne hayat kısa
,Bilin öldürür tasa
,Erdemli olan şahıs
,Sabırla şükretmeli
,Olgunluk göstererek
,Kişiliği yetmeli
,Anne hayat kısa
,Bilin öldürür tasa
,Bütün enerjimizi
,harcamamalıyız
,Anlamıyorsak işten
,Kurcalamamalıyız
,Anne hayat kısa
,Bilin öldürür tasa
,Modern şehir hayatı
,Göz boyuyor soyuyor
,Burada yaşayanı
,Üzüntüye koyuyor
,Anne hayat kısa
,Bilin öldürür tasa
,Allah inancı güven
,Başarı anahtarı
,Istıraplar acılar
,Zarara sokar kârı
,Anne hayat kısa
,Bilin öldürür tasa
,Daralma genişleme
,Bil sürekli değildir
,Sıralanır art arda
,Birisi gider gelir
,Anne hayat kısa
,Bilin öldürür tasa
,Hasan der ömürde
,Ayrı düşünce dertler
,Beklentimiz dışında
,yapsın canım fertler
,Anne hayat kısa
,Bilin öldürür tasa
,
"Sevelim Yar,Sevilelim  Hafif Batı Müziği formatında",
,Hayat güzel rüya
,Yaşayalım doya doya
,Dalgalar vursun kıyıya
,"Sevelim yar,sevilelim"
,Hayat kısa macera
,Ömür boyu aşkı ara
,"Gözler kömür,kaşlar kara"
,"Sevelim yar,sevilelim"
,Hayat yolu pek incedir
,Sevip te küsmek nicedir
,Aşk bitimsiz gecedir
,"Sevelim yar,sevilelim"
,Hayat çılgın akan ırmak
,"Gam,kederi hemen bırak"
,Gül neş'eyle yaşama bak
,"Sevelim yar,sevilelim"
,Hayat bize gülen ayna
,Pınar olup aşkla kayna
,"Bazan gül,bazan oyna"
,"Sevelim yar,sevilelim"
,Hayat Hak'tan armağan
,Hiç ölür Hak'la doğan
,Umman olur aşkla yağan
,"Sevelim yar,sevilelim"
,Nihat Gülle
,Şair yazar
,
Hava!,
,Hayat soluyorum
,Solumazsam hayat biter!
,Nefeste can buluyorum
,Alamazsam hayat biter!
,Düşünmeden nefes aldım
,seferde canlı kaldım
,Tekrar onu geri saldım
,Salamazsam hayat biter!
,Nefes alıp salarım
,Düşünceye dalarım
,Hava dolarım
,Dolamazsam hayat biter!
,"Pek kıymetli, bedava"
,Gördünüz böyle dava!
,gittiğim yerde hava
,Bulamazsam hayat biter!
,
Kopunca sevgiden umut,
,Hayat mucize
,Hayat cile
,Hayat hadise
,Yarim kalan umutlara
,bahane
,Sürünürken yerlerde
,Sanarsin yasiyorsun
,günesin dogusunda
,Hayal kirikliklarin abone olmus
,Coktan kaderin sansina
,Düserken yapraklar
,Sonbaharinin ayazinda
,Verilen soluk
,Sona yaklasilan adim
,Hissedersin ensende nefesini
,Hayat sanki hic
,Hayat sanki yokluk
,Hayat sanki bosluk
,Kopunca sevgiden umut
,"(Berlin,08.09.2011)"
,
Hayat Yaşadıkca  Güzel,
,Hayat Yaşadıkca Güzel
,Ömrün uzun olsun derler
,Yaşadıkca yaşa derler
,Şartlar olursa olsun
,Hayat yaşadıkca güzel
,ölüm olmasaydı
,İnsan sonsuzluk olsaydı
,İnsan arttıkca artardı
,Hayat yaşadıkca güzel
,İnsan sevdikce sevmeli
,Ayrılık niye olmalı
,Yaşadıkca aşkla yaşa
,Hayat yaşadıkca güzel
,Neden hayat kısa böyle
,Ömür neden biter söyle
,Dost Şeref yaşar
,Hayat yaşadıkca güzel
,Dost Şeref
,
Varsın/Yoksun,
,Varsın/hayat varsın
,Anlamını bulur hayat
,Hayatta /hayatsın
,varsın
,Yoksun/hayat yoksun
,Anlamsız kelimeler
,Hayatta/hayat yoksun
,yoksun
,Varsan/hayatsın
,İşte hayat /sen varsın
,Yoksan/hayat noksan
,Hayat batsın/sen yoksan
,
Bir Işık Olmalı,
,Ot yaşamak insan işimi
,Sanki biri çekmiş yaşam fişini
,saçın düşünmüş dişini
,Hayat böyle ucuz değildir dostlar
,ekersen kalp onu bulursun
,Düşün düşün gün verem olursun
,Bozulmasın düzen böylece dursun
,Hayat böyle ucuz değildir dostlar
,Korkulan şey oldu sustu sonunda
,Çaba boşa gitmez yarin yolunda
,Elbet çiçek açar ağaç dalında
,Hayat böyle ucuz değildir dostlar
,yuva kuralım var yoktan
,güzel söylemiş söyleyen çoktan
,Emeği olmasa korkmazdım haktan
,Hayat böyle ucuz değildir dostlar
,Elden gelir zaman durmuyor
,Yıllar acımasız akıp gidiyor
,Herkes saçın çabuk ağarttın diyor
,Hayat böyle ucuz değildir dostlar
,hastalık sa iyi ederim
,Servetim yoluna feda ederim
,sevdim adam severim
,Hayat böyle ucuz değildir dostlar
,
Düş Uykusu,
,bebek gülümsüyorsa
,ümidimiz var demektir
,Bulutsan hayat ağlamaktı
,Şimşeksen anlık gülümseme
,İçimizdeki doğanın serinliği
,Karıncaların bıraktığı kurşuni tozlar
,Ağır ağır yükselen güne
,Merhaba diyen serçelerdir
,Hayat derin gündönümüdür
,Şerefle bitirilmesi gereken
,En ağır vazifedir
,Küçücük şeylerden büyümüş
,Kocaman demet
,"Silgi kullanmadan resim çizme,"
,Kalem kullanmadan yazı yazma
,Boya kullanmadan resim yapma
,Hayat serin yaz ikindisidir
,—Gel türkümüzü söyleyelim zaman
,"Hayat, gecelik düşe benzer,"
,"Hayat, sahte gülüşe benzer,"
,"Hayat, ölmeden ölüşe benzer,"
,İnanma söylenen yalan şarkılara...
,Hayat sahile dönmeyen sandaldır bence
,"Hayat, sabaha maşuk gecedir bence"
,"Hayat, dudakta titreyen hecedir bence"
,Yanılma günü parlak ışıklara...
,bebek gülümsüyorsa
,ümidimiz var demektir
,Solmuş çiçeğin son demleri
,Sönmüş volkanın eski günleri
,Susmuş bedenin çığlık sesleri
,Tarlalara eğe kemiğinden tohum ekmektir
,Hayat atın terkisinde düş uykusudur
,türkümüzü söyleyelim
,Hoyrat barak tadında olsun
,Dudaklarımızda acı gülümseme
,Sonsuzluğa uzanan en son yolsun
,Hayat burağın heybesinde sevinç naralarıdır
,
Böyle Hayat,
,"Maşuk yitik, âşık deli"
,Mecnun’suz Leyla hayat
,Bitmez aşığın vebali
,Neye yarar söyle hayat
,"Ağız kurur, söz biter"
,"Yürek yanar, köz biter"
,"Mevsim geçer, güz biter"
,Sis bürümüş yayla hayat
,Suya hasret çöllerimiz
,Yaprak dökmüş güllerimiz
,Yeminliyken dillerimiz
,Yaşanır böyle hayat
,"Dert bitmedi, deste deste"
,Ömür geçti nefeste
,Kulağım gelecek seste
,Aktı coşkun suyla hayat
,İLHANİ bağ deremedim
,menzile varamadım
,Şehirlere giremedim
,"Tamam, oldu köyle hayat"
,
Hayat Bana Borcun Var,
,Hayat bana borcun var
,Ver hesabını
,Çaldığın günlerimi
,İstiyorum senden
,Mutlu olmak istedim
,amacım yoktu
,Sevmek sevilmekti niyetim
,Aldın sevdiğimi benden
,Baktım sevenimde yok
,yaptım sana
,Hayat ver cevabını
,Hayat bana borcun var
,Ver hesabını
,Güldüğüm günlerimi
,İstiyorum senden
,tebessüm istedim
,amacım yoktu
,Gülmek güldürmekti niyetim
,Aldın gözlerimde ışığı
,Baktım gülüşler yok
,yaptım sana
,Hayat ver cevabını
,Hayat bana borcun var
,Ver hesabını
,Sevdim
,sevdim duyuyormusun
,Geri istiyorum aşkımı
,Senden tek onu istedim
,Aldın yüreğimdeki
,Aşkımı sevdamı
,Yalnız bıraktın bedende canımı
,yaptım sana
,Hayat ver cevabını
,Hayat bana borcun var
,Ver hesabını
,beklentim vardı
,Oda sevdamdı
,Yuva kuracak mutlu olacaktık
,Düşünceler hayalde kaldı
,Uçurdun onu avucumdan
,Gökyüzüne benim canımdı
,Şimdi özlem hasret beni sardı
,yaptım sana
,Hayat ver cevabını
,Hayat bana borcun var
,Ver hesabını
,Şimdi ümidim var benim
,Sevdiğimi yaşamak
,Nerde olursa olsun
,Onun yanında olmak
,kere olsa yeter
,Onunla nefes almak
,Son gün desen razıyım
,Gözlerimi kollarında kapamak
,Hayat bekliyorum hadi
,Ver bana cevabını
,Hayat;
,cevap ver
,Yada sevdiğimi ver
,Artık Yeter...
,
bEnLiğİm Yok Olmuş,
,bEnLiğİm Yok Olmuş
,"Hayatın koşuşturmaları içinde durup ta kendime bakma fırsatım olmadı hiç…durduğumda aynanın karşısında duran siluetin olduğundan kuşkuluydum. beklide kez deformasyona uğramış ben’i tanımakta zorlanıyordum. Hayat koşuşturma, hayat kısa, hayat dağınık, hayat ıskalanmış, hayat tam 12’den vurulmuş…hayat hayat yaşanmamış."
,
Hakkım Helal Etmem Ben Size,
,Evlat diye güvendiğin
,Yoluna canını verdiğin
,gün bayram hergün düğün
,Zehir oldu hayat bana
,Ölmeden öldürür seni
,Kimse yıkamazdı beni
,Yılan oldu dili
,Zehir oldu hayat bana
,El kızıyla yılan tutar
,Gerçek değil yalan satar
,Dertlerim oldu katar katar
,Zehir oldu hayat bana
,Ecel satılıyor olsa
,Gelip dalıma konsa
,Kan kusturur kase kase
,Zehir oldu hayat bana
,Helallık almaya gelme
,Sakın ola beni bilme
,Unut beni sakın sorma
,Zehir oldu hayat bana
,El kızının sözü oktur
,Vıdı vıdısı bitmez coktur
,El kızında vijdan yoktur
,Zehir oldu hayat bana
,Hakkımı helal etmem size
,Zehir oldum battım göze
,Dert verdiniz dize dize
,Zehir oldu hayat bana
,Mezarımı kazan usta
,Taşıma yaz deste deste
,Mutsuzdu yalnızdı hasta
,Zehir oldu hayat bana
,Toprağa girdiğim anda
,Sakın gelme orda kalda
,Lafım bitti hayat sonda
,Zehir oldu hayat bana
,DÖNER TEMÜR
,05.06.2006
,ANKARA
,
Hayat kısa ömür az Sağlıkla yaşa biraz,
,Maaş ilaç parası
,Meyhanede bitiyor
,Kişiler birbirini
,illete itiyor
,Hayat kısa ömür
,Sağlıkla yaşa
,Rakı şarap bira
,Bizleri uyutuyor
,Dostları düşman edip
,Birbirine katıyor
,Hayat kısa ömür
,Sağlıkla yaşa
,Dikkat tehlike büyük
,Tedbir baştan gerekir
,Önlem alınamazsa
,Ortalara çıkar kir
,Hayat kısa ömür
,Sağlıkla yaşa
,Eksiklik zayıf bilgi
,Eğitim öğretim
,Mafya işe karıştı
,Organize eden kim
,Hayat kısa ömür
,Sağlıkla yaşa
,İmparatorluğunu
,İlân eden çete
,Derhal yazılmalıdır
,Öldürücü reçete
,Hayat kısa ömür
,Sağlıkla yaşa
,işler önemli
,Beyinleri soldurur
,duvara taşa
,Saç başı yoldurur
,Hayat kısa ömür
,Sağlıkla yaşa
,Bozuktur kelimesi
,deniyor salaklar
,Bitirir dikişte
,Sırıtıyor yalaklar
,Hayat kısa ömür
,Sağlıkla yaşa
,Söylenen martavalla
,Odalara sığmazlar
,Yoktur iyilikleri
,Çim üstüne yağmazlar
,Hayat kısa ömür
,Sağlıkla yaşa
,Yüce Rabbim bizleri
,zilletten kurtarsın
,Aile okul toplum
,Yürekleri hep sarsın
,Hayat kısa ömür
,Sağlıkla yaşa
,Bunlar muazzam silâh
,Onları kullanalım
,Hasan Sancak sizler
,işe yollanalım
,Hayat kısa ömür
,Sağlıkla yaşa
,
Hayat selim akmıyor,
,Hani mazide aşk tatmıştık
,Ondan uzak hayat selim akmıyor
,sevda ateşi kalbe katmıştık
,Ondan uzak hayat selim akmıyor
,Ağaçları kalpli isim dolmuştuk
,Elimizde mektup resim bulmuştuk
,Uykuda isimler anan olmuştuk
,Bunlar doğsuz hayat selim akmıyor
,Papatya falları bakıyor idik
,Hasret seli ruhta akıyor idik
,Düşler peşimize takıyor idik
,Bunlar doğsuz hayat selim akmıyor
,Sevda şarkıları okur çalardık
,Tozpembe hayaller kura dalardık
,Anılar yaşaya bizi salardık
,Bunlar doğsuz hayat selim akmıyor
,En güzel günleri bizler yaşardık
,Tarifsiz hislerle dolup taşardık
,Maziyi anarak zaman aşardık
,Bunlar doğsuz hayat selim akmıyor
,Sedat hünkar
,(Karamecnun)
,
Hayat Seni Nerelere Götürüyor,
,istesende istemesende
,Hayat seni nerelere götürüyor
,"Eyvallah desende, sitem etsende"
,Hayat seni nerelere götürüyor
,Yüce dağlar ben’im desen
,Enginlere bakmam desen
,dersen
,Hayat seni nerelere götürüyor
,bunları yemem desen
,"Başkaldırsan, sitem etsen"
,Zalim gurbete gitmem desen
,Hayat seni nerelere götürüyor
,Gün olur zaman olur
,Dertler bitmez aman olur
,Çaresizlik yaman olur
,Hayat seni nerelere götürüyor
,Bazen kıymet senden çoktur öküze
,Fikrin yüzünden çektirirler ceza
,"Malta’ya sürerler, Sakız’a"
,Hayat seni nerelere götürüyor
,garip Hüseyin derki
,Yaşayarak göreceksin farkı
,Terk edersin evi barkı
,Hayat seni nerelere götürüyor
,
Çilelerle Hayat,
,ÇİLELERLE HAYAT
,Yazboz tahtasına döndü benım hayat
,Gencecik ömrüm oluyor zayat
,Suçu ağır olan edemez berat
,Çilelerle geçer benım hayat.
,Sorun saygıda kusurmu yaptım
,Zalim lodos olup onamı estım
,Yoksa diken olupcanınmı yaktım
,Çilelerle geçer benım hayat.
,Anurlu olursan inat diyerler
,İyi niyetliye fesat diyerler
,Pireyi anda deve ederler
,Çilelerle geçer benim hayat.
,Deredimi anlayan dost bulamadım
,Haksızlığa asla boyun eymedım
,Varlıklı hayatmı hiç yaşamadım
,Çilelerle geçer benm hayat
,dünyaya gelişin maksadı var
,Haykırsam derdimi dağlar inlerler
,geniş dünya orhan'a hep dar
,Çilelerle geçer benim hayat
,Orhan ACAR 09.11.1998
,
Aşka Allah'ım,
,"İstediğin kadar, üzebilirsin"
,"Bugünler biter, gider ahım"
,"Verdiği de, gezebilirsin"
,"Hayat güzel ermiş, aşkım Allah’ım"
,"Şükrümden parça, sektiremedim"
,"Rüzgarında durup, estiremedim"
,"Üzülüp ağlayıp, küstüremedim"
,"Hayat güzel ermiş, aşkım Allah’ım"
,"gün bitecekse, söylede bitsin"
,"Ölüm gelecekse, toprağı itsin"
,"Sevda çeken ömrüm, nereye gitsin"
,"Hayat güzel dermiş, aşka Allah’ım"
,"Verdiği ayrılık, sınırsız hiçi"
,"umudu vardı, sanki öcü"
,"Yüreği kıvrılmış, tükenmiş gücü"
,"Hayat güzel dermiş, aşkım Allah’ım"
,"Misafirsin bana, içimde ezil"
,"Sevdan değilse, gülüp üzül"
,"Uzaktan baktıkça, sezil"
,"Hayat güzel dermiş, aşkım Allah’ım"
,"Bahattin’im gece, yalnız gelemem"
,"Ruhumda sevdayı, öksüz bilemem"
,"Acın kırıldıkça, inan gülemem"
,"Hayat güzel dermiş, aşka Allah’ım"
,Bahattin Tonbul
,16.5.2013
,
Asi ruhlu hüzün çiceğime,
,HAYIR
,alıntı değilsin yer gök şahidimdir değilsin
,rüyamsın gerçeksin seni sevdiğimde gerçek
,benim madde soyut mana somut olabilir
,somuta takılmış asi ruhlu hüzün çiçeğimsin
,samanyolu gezginiyim 23+23=46 değil
,saçmalık değil yaptıklarımız
,hayat senin benim dışımda
,hayat ikimizinde kalıbında tohumunda
,samanyolu gezginiyim 23+23=46 değil
,kavram ustasıyım zaman geri sayıma hazırım
,yaşadığım zamanın önemlisi değil
,yaşamadığım zamanın değerlisi olmaktır hedefim
,23+23=46 değil hayat
,hayat sevgi
,hayat sadakat
,hayat hoşgörü
,hayat olgunluk
,hayat kendinle barış
,hayat çiçektir
,23+23=46 değil
,insanlarlar kötüye gidebilir egoistte olabilir
,peki
,varabildik dersin
,erdemliğin e sine
,niye herkes kendini değilde başkasını hor görür
,hayat evlenmek çocuk doğurmak ta deği
,lsevmeyi bilmektir ölü ozanlar derneği ni yaşamaktır
,hayat 23+23=46 değil
,tanrılar mükemmel değildiler sizlerde değilsiniz
,bizim konumuz sevgi din değil düzensizlik kafalarda
,bende değil
,01/07/1991
,
Hayat Öğretti,
,bedeli pahalıdır yaşam dediğinin
,bana gerçeği hayat öğretti
,anlarsın zamanın geçtiğinin
,bana düzeni hayat öğretti..
,helal haram ayrımsız cehennem
,aşk bulursan yarana merhem
,insanlar mahsul yııllar değirmen
,bana zinciri hayat öğretti..
,geceler sessiz geceler soğuk
,karanlıktan görünmez ufuk
,aşk kokan çiçekler soluk
,bana mevsimi hayat öğretti...
,düşmanın dostun farksızdır artık
,kurşun yarayı açmıştır artık
,yaşın kırkları aşmıştır artık
,bana mahşeri hayat öğretti
,bana filmi hayat izletti...
,
...Bir Mısra Bir Şiir...Kısa Bir Öyküdür Hayat,
,kısa öyküdür hayat
,uğruna upuzun acılar çektiğimiz
,kısa türküdür
,kez daha söylemek delirdiğimiz
,.................................................................Yılmaz ODABAŞI
,kısa öyküdür hayat
,seyrederken yansımalarımızı
,aynamızın sonsuz sırrında sevgilerimi yeşertip
,haykırarak şarkımızı söylediğimiz yolculuktu
,.................................................................Merâl ÖZCAN
,kısa öyküdür hayat
,öyle hikayedir deyip hemen geçmeyin
,arkamızda edebiyat adına el yazısıyla bırakılmış vasiyettir
,ebediyete intikal eden denemedir
,tiyatro sahnesindeyse mahşer provası...
,.................................................................Cemal ÖZTÜRK
,kısa öyküdür hayat zannetme
,"kısalığa neler sığdırdım bilsen,"
,"sonsuzu galaksi yıldızlarını,"
,kara delikleri senin sevdanı
,"tarih doğumda bende yazılır,"
,umut acı bende yaşanır yürekçe
,öykü öykü
,"şöyle doya doya sevdikçe,"
,derin faylar nefret ettikçe
,kısa öyküdür hayat zannetme
,.................................................................Ertuğrul ŞAKAR
,kısa öyküdür hayat
,yıllarını zaman makasıyla kestiğin
,kırpık kırpık anılarda gözyaşı döktüğün
,başlarken bitsin
,biterken başlasın diye uğraş verdiğin...
,.................................................................Burcu YALKIN
,kısa öyküdür hayat
,yılları alıp giderken acımasız zaman
,en olmadık zamanlarda ağlatan
,"durur bazen olduğu yerde,zaman"
,işte {zaman)
,olmayacak hayaller kurduran.
,"yol uzundur hep, zaman kısa"
,işte zaman öyküler yasta
,.................................................................Dilek HOKKAÖMEROĞLU
,kısa öyküdür hayat
,varmış yokmuş...
,"göz açıp kapayıncaya kadar,"
,alırsın yüklenirsin.
,"gönlüne sevdanı-acını, sevincini."
,yanan mum ışığının şavkında
,"bitesiye,"
,erir-erir gidersin
,.................................................................Rifat KAYA
,kısa öyküdür hayat
,an`a sığdırılan
,kış günleri soba başlarında
,ağzı açık dinlediğimiz
,ninelerimizden
,seferinde yeniden farklı oyuncularla
,canlandırılan film
,yeniden doğuş
,.................................................................Zeynep ŞEKERCİ
,kısa öyküdür hayat
,"göz açıp kapatıncaya dek sürecektir,"
,saniyeler belki...
,"hayat,"
,paylaştıkça güzelleşecektir
,.................................................................Vasfiye ÇETİN
,kısa öyküdür hayat
,bazen öyle uzun gelir hayat…
,istenilen ömür sürülmemişse eğer.
,cehennem azabı çekmiş olur.
,"sevda, sevgi, seven, sevilen varsa eğer."
,paylaşmak gerekirse edinimler.
,işte zaman kısa öyküdür hayat.
,vuslata ermeye yetmez ömür
,.................................................................Kerim BAYDAK
,kısa öyküdür hayat
,büyümek koşar adım gittiğimiz
,büyüdüğümüzde an nerde gençliğim dediğimiz
,saçlara düşen yıldızlara bakıp
,yüzümüzde beliren kırışıklıkları sayıp
,yeniden başa dönmeye çalıştığımız
,.................................................................Türkan DİNÇER
,kısa öyküdür hayat.
,"kısa öyküde,"
,acı hüzün olmamalıdır.
,öyküyü yaşayanlar;
,"kısa hayat öyküsünden,"
,"intikam alırcasına,"
,"şiirsel mutlulukla dolu,"
,dünya kurmalıdır yürekleride..
,.................................................................Kemal KÜÇÜKTEKİN
,kısa öyküdür hayat
,göz açıp kapayıncaya
,kısadır
,ebedi hayatın tohumları
,burada ekilecek
,ahrette biçilip
,sonsuz hayat
,kazanılacaktır
,.................................................................Osman KARAHASANOĞLU
,kısa öyküdür hayat
,melankolik duygular içinde
,sorgularla geçen yaşam
,soluksuz koşturmaca
,fırtınalı liman
,.................................................................Deniz ÇALIŞKAN
,kısa öyküdür hayat
,yaşadıkça anlayabildiğimiz
,yıllar geçtikçe kısalığını farkettiğimiz
,kısacık ömürde
,"acılar, sevinçler, mutluluklar"
,duyguyu hissedip yaşadığımız
,öykünün sonuna geldiğimizde
,arkamıza baktığımızda
,kısacık öykümüzde
,kitaplara dahi sığmayacak
,neler neler yaşanmış
,.................................................................Güneş KARA
,kısa öyküdür hayat
,bazen Kükreyen gök gürlemesi
,ışığı uzaklara yayılan şimşek
,insanı iliklerine ıslatan
,"kuvvetli sağanak yağmurdur,"
,"bazen tutku, aşk, çıldırış"
,haykırış köprüsüdür
,.................................................................Zekeriya DUMAN
,kısa öyküdür hayat
,romanlara konu olabilir
,en unutulmaz olanına
,benim hikayem dediğin
,.................................................................Rıza BALDEDE
,kısa öyküdür hayat
,acısı tatlısıyla
,iyisi kötüsüyle
,yönünle yaşanan
,yanda tuzu kuru
,eli balda eli yağda olanlar
,tarafta
,lokma ekmeğe muhtaç
,çoluk çocuğuyla sersefil
,tüm sefaletleriyle
,hayatın acımasızlığını yüreklerinde
,hadsiz yaşayan zavallıların
,kısa öyküdür hayatları...
,.................................................................Halide Selcan KARAGÜL
,kısa öyküdür hayat
,var olmak direndiğimiz
,bin acıdan geçip aşkta sevindiğimiz
,umut tohumları attığımız
,yazılmamış şiirdir hayat.
,.................................................................Ali ÖZEN
,
Hayat2,
,hayat nedir?
,hayat yoksulun savaşı
,zenginin sefası
,mecnunun yürek yarası
,süleyman'ın harem sefasıdır
,hayat
,bazılarına yaz yağmuru kısa
,bazılarına ölümsüzlük iksiri uzundur
,hayat
,züleyha'nın yusufa olan aşkıdır
,bazen bitmez tükenmez şarkıdır
,ozanın çığlığı
,çiftçinin nasırlı elidir.
,hayat
,bazen umutla gülmeyi bekleyen göz yaşıdır
,vuslat yakar bütün benliğini
,yanlızlığa uçan turnanın hazin öyküsüdür.
,hayat
,bilinmez bilmece gibidir
,"kimine zindan, kimine cennet bahçesidir"
,"kimini ağlatır, kimini gece gündüz bekletir"
,
Irmak,
,“suyun kenarında duruyorum sanki
,hayat durmadan akan coşkun ırmak
,sandalım alabora oldu inan
,hayat başına buyruk coşkun ırmak
,hayatın temeli ta kendisidir su
,yoktur bundan öte eğrisi doğrusu
,yaşarken sorulur ahret sorusu
,hayat köpürüp akan coşkun ırmak
,gördüm suyun halden hale dönüşünü
,hayatın su içinde sönüşünü
,canlının elbet gün ölüşünü
,hayat çağlayıp duran coşkun ırmak
,hayat ırmak suyun damlasıyım
,suyun ateşe inat yanmasıyım
,inançsızın Allaha inanmasıyım
,hayat hiç kurumayan coşkun ırmak…” 21.06.2011
,
Hayat,
,"satırsın, sayfa,"
,Ciltler dolusu cefasın hayat.
,"Ah başlar kadem, safha"
,Sayfada nokta sefasın hayat...
,"Ot yaşayan varsın yaşasın,"
,kuldan şeyler beklersin hayat.
,"İlmi olmayan can yükünü boşa taşısın,"
,"İlmiyle amel edene, ömür eklersin hayat..."
,"Başın heyecan, sonun adem,"
,Sırattan zorlu sınavsın hayat.
,"Başın katre su, sonun topraksa madem,"
,Neden kulları sınarsın hayat...
,"Ekmeğin, aşının lezzeti fani,"
,Acıyı aşa katarsın hayat.
,Seni cennet sanıp kananlar hani
,Şaşkını nefsine satarsın hayat...
,"tende, canda, nefestesin,"
,"Günün yok, saatin yok, bitersin hayat."
,"Güvenilmez yanın var, sanki sahtesin."
,"Alınca GEL emrini, yitersin hayat..."
,
Aşk'a ve Umuda Bir Mezartaşı,
,Seviyorsun. Neye göre? Ölçün nedenin ne?
,Neden O'nu değil beni? Paylaşmak talan mı;
,herkes başkasında 'kendini' seviyor biraz?
,Sorular kuşkular arasında geçip gidiyor Hayat.
,'Seni kendime istiyorum! Seni kendime ayırdım! '
,Aşk'ın sevişmenin -yoksa- anlamı?
,Sonunda şeyin gelip dayandığı
,hormonal salgı mı? geçip gidiyor Hayat.
,Birer soru işareti olarak yaşadık gidiyoruz
,"kendimiz, birbirimiz şey için;"
,"yazısız taş istiyorum, isteyebilirsin"
,"bütün acılarımız, yağmalanmalarımız için."
,Kesinlikle ozan'ım ben. Kesinlikle AŞK'sın;
,"kimler için, hangi zamanlar olursa olsun -"
,"önsözünü yazarken, sonsözümü yazıyorum ben;"
,- Hayat nasılsa 'aramızı' dolduracak! -
,
Fanidir Hayat,
,Günler gelip geçsin deme
,Unutma dostum fanidir hayat
,geçen saniye ömürdendir
,Unutma dostum fanidir hayat
,ekersen gelir seninle
,değer vermelisin geçen günlerine
,dünya büyük misafir hane
,Unutma dostum fanidir hayat
,Yaptığın işte hayır olsun hayır
,En hayırlısı elbet helal kazançtır
,Seninle gelecek olan hep onlardır
,Unutma dostum fanidir hayat
,misafiriz dünyada fanidir hayat
,Gelir geçer ömür kısacık seyahat
,Cennet köprüsünün adıdır sırat
,Unutma dostum fanidir hayat
,
Ömür Törpüsü,
,özür diliyoruz af
,Etmiyoruz güzel laf
,Bakıp duruyoruz saf saf
,Böyle hayat geçer
,Küseceksek tam küselim
,Eseceksek tam eselim
,komediyi artık keselim
,Böyle hayat geçer
,gülelim ağlayalım
,dinelim çağlayalım
,Artık sona bağlayalım
,Böyle hayat geçer
,Saatler birbirine uymuyor
,Kimse kimseyi duymuyor
,Gönül bunlarla doymuyor
,Böle hayat geçer
,çekilmez hayat öyküsü
,Kaybolmuş rengi süsü
,Olmayalım ömür törpüsü
,Böyle hayat geçer
,Adem Durmazer
,
D r a m a t i k,
,"Anadan,babadan kalmadı miras,"
,"Rahmetlik olunca tutuluyor yas,"
,"Çöpleri toplarken kasılıyor kas,"
,Dramatik hayat yaşamaktayız.
