title,poem_cleaned
,"Geriye dönüşümsüz, can getirilemez…"
,(2014)
,
Deniz2,
,denizim
,üzerime işersin
,yada sahilde kabuk olursun
,anlamıyorsun
,doğa anlıyorum
,
Yaşıyor,
,Yaşıyor
,Adalettir erdemliğin onuru
,İnsanoğlu asırlardır yaşıyor
,Adaletsiz toplumların sorunu
,İnsanoğlu mutsuzluğu yaşıyor
,uygar dünya yargı ölürmü
,Hukuka saygısız toplum olurmu
,Adaletsiz doğa doğa olurmu
,Bazıları yaramızı kaşıyor
,Toplum adalete saygı duymalı
,Bağımsız tarafsız yargı kurmalı
,Dost şeref im adil hukuk kuralı
,İnsanoğlu var olalı yaşıyor
,24-03-2006
,Dost Şeref
,
Bahane,
,agaç topraga aşıkmış
,toprak agaca
,yaprak suya aşıkmış
,su yapraga
,doga güneşe aşıkmış
,güneş dogaya
,sana aşıgım
,bana
,gerisi boş gülüm digeri bahane
,herkes birbirini seviyor
,gerisi bahane
,
Bahardayız Şimdi,
,bahardayız şimdi
,umut türküleri söylüyoruz doğayla birlik
,istemiyoruz akşam olsun
,sindiriyoruz hücrelerimize güneşi
,yürüyoruz yarınlara
,doğa açarken çiçek çiçek
,yürüyoruz yarınlara
,bahardayız şimdi
,gebeyiz yarınlara doğayla birlik
,susamışlara su verme zamanıdır
,açıl
,serpil
,kenetlen
,senfonidir pikapta dönen
,doğal senfoni
,yarınlara yönelen
,el ele verip
,kendimizi ırmağa bırakıp
,baharı ciğerlerimize çekip
,yürüyoruz yarınlara
,doğa açarken çiçek çiçek
,yürüyoruz yarınlara
,_hamleciler yt:1975
,_sevgiliye isyan yt:haz04
,
Sabah,
,Uyanırız erkenden
,Daha şafak sökmeden
,Kuşlar uyanırken
,Doğa uyanırken
,Çalışır işmize bakarız
,Nafakamızı çıkarırız
,Rızkımızı temin ederiz
,Yavrularımızı mutlu ederiz
,
Anlamlı Sözler 1251,
,Doğa Sana Düşman Olur
,"Hırs israf kirlenir çevre, iktisat kanaat temizlenir."
,"Gerekli temizliği yapmazsan eğer, doğa sana düşman olur öfkelenir."
,"Berlin, 25 Ağustos 2011."
,
İnsanlık Mahvetmese Tabiatımız Çok Zengindi,
,Zarar veriyoruz israf yapıyoruz?
,Rab’bi dinlemiyoruz mahvediyoruz…
,"Doğa yenilense yenilik katledilir,"
,GDO’larımızla kin nefret dilenir…
,"Oysa sonramız vardır, torunlar düşünülse,"
,"Doğa, Rab’den emanet, bakılsa sevilse…"
,(2014)
,
İstanbulda Bahar,
,
,"Uyanmış doğa,"
,"Bürünmüş yeşile,"
,"Gülümsüyor bizlere,"
,"taze gelin gibi,"
,"Aylardan nisan,"
,"Günlerden pazar,"
,"İnsanlar cıvıl cıvıl,"
,"Yüreğim kıpır kıpır,"
,"Sanki onsekizinde,"
,"Uyanmış doğa,"
,"Ağaçlar açmış çiçek,"
,"Çoktan gelmiş leylekler,"
,"Baharı müjdeliyor hepimize,"
,"Erikler beyaz, beyaz dallarında,"
,Sevdiğim uzanmış kollarımda.
,
Gökyüzü Ağlıyor,
,Karardı gökyüzü
,Şimşekler çakıyor
,Doğa kızgın
,Doğa ağlıyor
,Sıcaktan kavrulan
,Ağaçlar gözyaşlarıyla
,Islanıyor
,Ayçiçekleri gülümsüyor
,Toprak nefes alıyor…
,Yağmur yağıyor
,Gökyüzü ağlıyor
,Bardaktan boşalırcasına
,Yağmur yağıyor
,Sokaklar ıslak
,İliklerine işlemiş insanların
,Koşuşturan insanlar ıslak
,Kuşlar barınak arıyor
,Ağaçlar ıslak
,Dallar yol vermiyor
,Yağmur yağıyor
,Gökyüzü ağlıyor
,Gökyüzü kızgın
,Buz bırakıyor yeryüzüne
,Dolu yağıyor taş misali
,Düştüğü yerler ağlıyor
,Ekinlerin boynu bükük
,Çiftçi üzgün
,Hasat kötü
,Dolu yağıyor
,Gökyüzü ağlıyor
,16 Temmuz 2008
,Gülfüz Sarıçam
,
Gelen İlkbahardı,
,çiçekler açıyor bahar kapıda
,çiğdemi zambağı tüterken
,ömür gün gün doluyor
,gülüm solmasın
,dağlar göverdi
,kırlangıçlar yazıda
,leylekler sığırcıklar gelir
,şenlenir baharla doğa koktukça
,gerçek doğa sevgisiyle insanlar
,elinden geleni yapmalı
,güven verebilmeli
,önce kendine
,boyun eğmeden
,başkasına değmeden
,derdi tasayı hep yığmadan
,1503105denizli
,
Eylül,
,Ağaçla bütün olan yaprağın ayrılma vaktidir
,Eylül
,Yavaş yavaş doğa ananın elini eteğini kirlenmişlikten
,"Çekip arınma, yaralarını onarma, yeniden doğuma hazırlanma vaktidir"
,Eylül
,
Papatyalara Dolan Sevgiler,
,Doğa güzelliklerini sunar
,Papatyalar onun diliyle göz kırpar
,Yüreğinde sevda olanda
,Aşka giden yol açar
,Doğa güzelliklerini sunar
,Kalbindeki güzelliklerle birleşir
,Dalar gidersin sevdalara…
,Doğa papatyada birleştirir tüm güzelliğini
,Güzelleştikçe güzelleşir
,Doyum olmaz bakmaya
,Aşkta birleşir tüm güzel duygular
,yerdedir aşk
,Kuşların sesinde
,Doğanın güzelliğinde
,papatyanın yapraklarında
,Orman Gözlü Meleğin kalbinde….
,Bugün değil gün
,güzellik üretir
,gün şekilde taşar
,Kalbine sığmayan sevgiler
,Papatyanın yapraklarına dolar
,Seviyor… sevmiyor…
,Seviyor… seviyor… seviyor…
,zaman sevgiler taşar
,Orman Gözlü Kızımın kalbinden…
,mutlu onun sevenlere..
,Sevgilerini papatyanın yapraklarına
,satırlara dökenlere…
,(17.05.2009)
,
Hava Durumu,
,komadan
,çıkma gayretinde
,doğa
,
,perişan haliyle
,şiir yazdırıyor bana...
,
Doğanın Sesi,
,"Bütün canlıları buluşturan,"
,"İnsana huzur veren,"
,"İçinde şeyi barındıran,"
,Muhteşem doğa.
,"Ogüzelim çiçekleri,"
,"güzel kelebeği,"
,"İçindeki bütün güzellikleri,"
,Saklayan doğa.
,
Baharıncı Mevsim,
,Mevsimler sevda sunarken makamlı makamız
,Doğa açmışken tertemiz bağrını
,Yıldızlar el ele mırıldanırken yıllar boyu
,Neden herkes kendinden çıkıvermiyor
,Dışarı fırlamıyor kabuğunu kırarcasına
,Neden kendini yaşama salıvermiyor
,Zaman öylesine dar
,Sevmeye sevilmeye yetmeyecek
,Meçhul yaşam sayılı günler
,Henüz yaşıyorken neden demlenmiyoruz
,güzelim yaşamı neden paylaşamıyoruz
,Rüzgar hepimizin yağmur
,Doğa hepimizin yıldızlar
,Bak güneşi paylaştığımız
,ölüm hepimizi paylaşıyor
,Acılar depremler
,Madem ölüm var
,Bütün güzellikler bizi bekliyor
,Onları daha fazla bekletmeden
,Yürüyelim sevişmeye hep birlikte
,Davet ediyorum bütün insanlığı
,Bırakalım sınırları sonsuzluklara yüzelim
,Yaşam denizinde balıklar misali
,
Güz,
,Güz
,önümde
,hafifmeşrep hava
,yüzüm güneşe dönük
,demleniyorum
,karşımda
,zemheri bekliyor
,sabırsızca askıda
,buralarda havalar
,kış gelmeden sazaklar
,sabahları doğa
,sisle koyun koyuna
,yavuklu
,sarmaş dolaş yatar
,sonbaharın son demi
,güneş ayazda kırağı
,sanki zemheri durağı
,
,güneçeler önü
,yumuş yumuş mırıltılı kedi sıcağı
,kafam hava dumanlı
,çıkmışım şehrin kıyısınca
,kendimi dinleme babında
,arkamı dayamışım
,ormanlı yamaca
,önümde güneş gülümser arsızca
,yerlerde güz artığı yapraklar
,fısıltı dolaşıyor rüzgar
,hışırdanır dururlar
,sanki Tenha yerde buluşmuş
,çift sevgili yar
,vakitlerden ikindi
,güneş öyle mahzun
,gökyüzü öyle üzgün
,doğa durgun
,sanki yakınlarında ölen birileri var
,güneş
,ağaçlar
,rüzgar
,sessizce mateme durmuşlar
,
Siyah - Beyazmavi...,
,Önümden iki karaltı geçti
,Önde sakal
,Arkada çarşaf
,Seyrimde doğa manzarası
,İstanbul Yeniköy boğazı
,Mavi
,Beyaz
,Deniz mavi
,Gök beyaz
,Karanın işi var
,İnsan kara
,Doğa mavi beyaz
,İnsan iki siyah
,Simsiyah
,İki bin beşin ilk günü
,Kalender bunu yaz...
,(01/01/2005 ist-yeniköy)
,
İlkbahar,
,"İşte ilkbahar daha geldi,"
,Kuşlar şarkılarıyla etrafı şenlendirdi.
,"Parklara koşan çocuklar,"
,Neşeli gülüşleriyle bahara “Hoş geldin! ” dedi.
,"Çiçekler rengârenk açtı,"
,Arılar çiçekten çiçeğe konmaya başladı.
,"Güzel kokularıyla çiçekler,"
,Doğayı tekrar canlandırdı.
,"Hayvanlar kış uykusundan kalktı,"
,"Karıncalar, tekrar çalışmaya başladı."
,"Baharın gelmesiyle,"
,Doğa nefes daha aldı.
,"Ağaçlar neşelendi,"
,"Kuşlar uzak diyarlardan geldi,"
,"Doğa tekrar kendini yeniledi,"
,ilkbahar geldi.
,
Atam İzindeyiz,
,Açtım Grubumu dedim şimdi
,Atatürk zamanı
,Gelin yurdumun güzel insanları
,Diyelim Şimdi
,Atatürk zamanı
,Gözü var Vatanımda
,Hainler Pusuda
,Canlar sizde deyin şimdi
,ATATÜK ZAMANI
,Adım Doğa bilirim
,Hürriyet hedefim
,Altı ok atar yüreğim
,Çağdaş Cumhuriyetir
,Tek temelim
,Sevgi çıktım yola
,Bağırıyorum sana
,Uyanmassan ah ahmak
,"Halk,"
,Oyacaklar
,Dinle bak
,Uykuda olanlar
,Bize birşey olmaz diyenler
,böyle giderse
,Vatan
,anan var.
,Önderimiz Atamız
,Hilaldir bayrağımız
,Doğa adım bellerim
,Hürriyettir timsalim
,Yalan yoktur sözümde
,Hile yoktur özümde
,ŞİMDİ DİYORUM
,ATATÜK ZAMANI
,"ŞİMDİ,ŞİMDİ"
,SONRASI YOK
,Gönlü güzel Doğamız
,Sevdü kucakladı
,"Belli,"
,Hep delüyüm dedi
,Delünün yanına geldi
,Hepten geldi delü
,Sustu yüreği
,Konuştu kalemi
,ŞİMDİ ATATÜRK ZAMANI DEDİ
,Dostu düşmanı belledi
,Anam dedim sarıldım
,Yüreğimi bağladım
,Şimdi ATATÜRK ZAMANI
,Yüreklerin çoşma zamanı
,dedinde yapmadım
,Adım Doğa
,Soyadım Hürriyet
,Önderim var
,MUSTAFA KEMAL ATATÜRK
,Bundan büyük nem ola
,Sevilen seven ola
,Çocuklarım gelin sarılalalım
,bayrağı
,Paylaşalım
,Üzülen ol
,Köhnemiş kahpeleri
,silelim süpürelim.
,YükselAkcum 25.07.2007 05.05
,
Gökkuşağı..,
,Gök Kuşağı..
,Kırlarda yaşam güzeldir
,İnsan eli değmeden doğa güneşle
,Paylaşmak yaşamı birlikte
,Ay ışığında uyumak
,Yanında akan derenin sesi
,Güneşli sabahlara uyanmak
,güzeldir doğa yaşamak.
,kirlenme vardır ruhun teninde
,kıskançlık çekemezlik
,Paylaşılan yaşamın ta kendidir
,Batan güneş akşamları doğan ay
,Birlikte olurlar yıldızların kardeşliğinde.
,Yağmurlar düşer rüzgarlar eser
,Umurunda dünya varım diyen
,güzelim çiçekler
,Renkler birbirine güzelsin der
,Karlar yağsa selam durur kardelenler.
,Kırlarda yaşam güzeldir
,Yağmur sonrası gökyüzüne bakıp
,Gökkuşağı renklerinin altında
,Yağmur taneleri yıkanmak
,Ruhumun sonsuza özgürlüğünü
,Yaşamak isterdim dilekler ötesinde
,Hep kırlarda özgürce
,Doğa birlikte.
,Semih Batman
,
"O da bunu anlamışçasına, yalnız benim anlayacağım bir dille bana gülümsüyor…",
,Gökyüzü ağlıyor
,"Göz pınarlarımın kuruduğunu gördüğü için, benim yerime ağlıyor"
,Doğa sanki benim adıma isyan ediyor
,Kalbimde fırtınaya eşlik ederek
,Beni kendime getirmeye çalışıyor
,Ağaçlar rüzgar büyük uyum içinde hareket ediyorlar
,Şimşekler çakıyor gök gürlüyor
,Yağmur bardaktan boşanırcasına aralıksız yağıyor
,bunları seyrederken kendime geliyorum
,doğa susuyor
,Gecenin karalığında etraf gizemli sessizliğe bürünüyor
,Yere iğne düşse sesini dört yandan duyabilirsiniz
,"Çünkü, şey ölmüşçesine…"
,Hareketsiz sesiz
,Artık hiçbir şey hissetmiyorum
,Sanki ölüyüm
,Uzun aradan sonra sabahın ilk ışıkları görünüyor
,Uzaklardan horoz sesi geliyor kulağıma
,Karşıda camiden gelen ezan sesi bütün yüreğimi kaplıyor
,beni alıp bambaşka dünyalara götürüyor
,Kuşlar ötmeye başlıyor
,"Hafif hafif esen rüzgar, ağaçların yapraklarını hışırdatıyor"
,böylece senfoni doğuyor
,Doğa sanki bana “günaydın” diyor
,sonra hareket başlıyor
,"Dükkanlar açılıyor, işlerine yetişmeye çalışan insanlar telaşla hareket ediyorlar"
,İşte yeni gün daha başlıyor
,Yeni umutlarla dopdolu gün
,önce gün yavaş yavaş mazi oluyor
,"yepyeni güne, içimde yaşama sevinci başlarken"
,Hafif tebessümle teşekkür ediyorum
,"bunu anlamışçasına, yalnız benim anlayacağım dille bana gülümsüyor…"
,
Bir Damla Getirmez Yağmur Duası,
,Doğamız zaman çarpacağını bilir
,Tozlu elini kaldırıp dengeyi bozma
,Doğa gücünü çekince canlı zaten ölür
,"Doğruyu söyledim, boşuna kızma."
,"Ayak altı, toz duman karınca yuvası"
,'Bir damla getirmez yağmur duası'
,Sana göre doğa sallanır azgın boğası
,Cinleri gördüm diye sırıtıp çizme.
,Cinler inler senin kafanı bulandırır
,Hoca tesbih çeker onu sulandırır
,Gelen giden canını seni dolandırır
,İndirip elini vurup göğsünü ezme.
,Yoksulluk peşin midende sancılar
,Aklını kullanıp çalışır tüm karıncalar
,Miden dalga geçer malum yalancılar
,Gerçek yüzeydir canından bezme.
,"Kamil At, doğa gücü yenilmez"
,Sana göre sensin kimsecikler bilmez
,Bulanık sel dağılır sanma dönülmez
,"Senin boş duan yalan, düzme."
,
Çeşme'de Bahar,
,öldüğümüzde
,günde satılacak ev
,Nedir yıl yaptığımız bakım
,Mavi eşofmanlı adam
,gün bahçeyle uğraşmıyor
,Zımpara elinde
,Günlerce boya- cila
,Yapmak niye
,Olsun
,şeyi önce
,Kendimiz yapıyoruz
,Yaşam bizim yaşamımız
,Bizden sonra olacağı
,Hiç önemli değil
,yıl baharı ilk kez
,Çeşme - Çiftlikköy karşıladık
,Artık mahalle sayılıyoruz
,Soğuk kış günlerinden sonra
,Havalar ısındı
,Karıncalar kıpırdaşmaya başladı
,Bahçe bakıldı ekildi
,Etrafta kır çiçekleri açtı
,Doğa yavaş yavaş canlandı
,Kurtçuklar kelebek oldu
,Boy gösterdi papatyalar
,Sarı- Beyaz iri gözlü
,Çeşme papatyaları
,Gözlerimize bakıyor
,Seviyor -Sevmiyor
,Yap diyor
,Gelincikler daha tomurcukta
,Doğa uyandı
,Hava temiz
,Dünya güzel
,insanlar
,Çevremizi temiz tutsalar
,Yeşili korusalar arttırsalar
,Sağlıklı olmak
,Mutlu yaşamak güzel
,tüm insanlara dileğim
,Sabahları kapıyı ilk açtığımda
,Köpeğim ARAP
,Günaydın diyor bana
,Yere yatıp karnını açıyor
,Okşamamı istiyor
,Herkesin canlının beklentisi var
,Arka balkona yerleşip
,Kahvaltı yapıyoruz
,Serçeler kumrular
,Etrafımızda dolaşıyorlar
,Düşen birkaç kırıntıyı
,Alabilmek çırpınıyorlar
,Onlara ekmek ufalıyoruz
,Ektiğimiz hercai menekşeler
,Bizden yana bakıyor
,Renkli kara gözleriyle
,İnsan yeşilliği
,güzelliği serinliği
,Dondurup saklamak istiyor
,Yazın sıcağında
,Kuruyup sarardığında doğa
,Çözdürmek
,Marul soğan sarımsak
,Arka bahçede hazır
,Domates biber fidanları
,Yaza yetişiyor
,Bülbül karatavuk ötüyor
,Kedi tırnağı şebboy Japon karanfili
,Bizden yana bakıyor
,Günler burada
,Daha güzel
,Hava zamankinden şurup
,İnsanın sevdikleriyle olması mutluluk
,Eşim evim komşum doğam
,İki gönül olunca
,Samanlık seyran
,Bulgur pilavı kuru soğan
,Yanında ayran
,ÇEŞME- ÇİFTLİKKÖY
,sana hayran
,17.4.2000
,
Çevreden herkes sorumlu,
,"Doğal hayatı korumak,"
,Yaşamın enerjisini verir.
,"Hiç olur boş durmak,"
,Doğal felaket içimizi kemirir.
,"Artık doğa eğitimcisi uyansın,"
,En iki ay doğa eğitimi alsın.
,"En doğru bildiğini çevreye yaysın,"
,Neslimize temiz dünya kalsın.
,"Yaşamın dört vazgeçilmezi,"
,"Su, hava, güneş, toprak."
,"Uyandırın artık doğa bilmezi,"
,Bak dökülüyor yaprak yaprak.
,"Çevreyi bilinçli kullanırsan,"
,Doğanın nimetinden faydalanırsın.
,"Doğa eğitimi almazsan,"
,hayatta nasıl kalırsın.
,"Artık çöp ülkesi hiç olmayalım,"
,bilinçli kullanalım doğayı.
,"Temiz dünyadan ayrılmayalım,"
,Sonra bulamayız böyle yaşamayı.
,"Uzmanlarca bilinen rapor,"
,Yirmi otuz yıl sonraya bakın.
,"Doğal felaket geçekten zor,"
,Doğaya duyarsız kalmayın sakın.
,"Doğa bitti şey biter,"
,canlı çaresiz ölür.
,"Hayattan nicesi gider,"
,Facialar iz iz görülür.
,"Ormana, erozyona bakılsın,"
,Bunca su kaynağımızın yüreği.
,"Neslimize temiz dünya kalsın,"
,Yapılsın artık doğanın gereği.
,"Şair Mehmet der insanlığa,"
,Çevreden herkes sorumlu.
,"Düşmeyelim daha hastalığa,"
,Tedbirle şey daha olumlu.
,İlk : 26.06.2009
,Son: 17.02.2009
,
Makas,
,Açık kaldı
,Paslandı makas
,Paslandıkça tutuklu kaldı
,Sümerbank kapandığından yana
,Kör makas
,"Çift şeritli yollarla, ithal otomobillerle,"
,Metro tramvaylarla makas değiştirdik
,Kafa kafaya verirsek
,Çıkacağız çarpışmanın içinden
,"makas değiştirmek işi,"
,"Borçlanarak geleceğimizi tüketmek,"
,Uyuşmak eğlenmekten
,Ağzı açıkta kalmış
,Anadolu’ya bileti;
,"Rayları paslanmış Sirkeci garından almıştık,"
,"Çatısında tutuştu ateş Haydarpaşa’nın,"
,"Seferler iptal edildi dediler neferleri,"
,"Başlamıştı haçlı seferleri,"
,Açılmıştı kere ağzı makasın
,Kesmiyordu birilerini
,Yabancıya satılan milli bankalarımız;
,"Borcun sahibini aynı adreste değiştiriyor,"
,"Elin karşılıksız basılmış paralarını satıyor,"
,Makası daha genişletiliyordu
,"Müzminleşmiş kriz birilerini sürüklüyor,"
,"Birilerini süründürmeye ant içmiş gibi,"
,Fırsat bekleyenleri besliyordu
,Acıkmış makas
,Önder Karaçay
,
Hoşçakal sevgilim,
,Hoşçakal sevgilim
,Yaşayamadıklarıma sayılsın yaşadıklarım...
,Gözümde donmuş yaş damlası
,Gelişinle çözülsün yavaş yavaş
,sonbahar bitti kış geldi
,Doğa yeniden ölü oldu
,Toprakta yasta doğa yasta! ...
,Sevemediklerime sayılsın
,Sevdiklerim...
,Vakit geçer zaman döner
,dönerim bakarsın hatalarımdan
,Yeni ders aldım sevdiğimden.
,"Daha önce öğrenmediğim,"
,Ölümü yaptık tercih.............
,Sevmediklerime sayılsın
,Sevdiklerim...
,Ağlayamadığım zamanlara sayılsın
,Ağladıklarım...
,Dalında sararıp kalan son yaprak olsun
,Gözyaşlarım
,Ağaçta aralara sıkışıp kalan
,Yaşayamadıklarıma sayılsın
,Yaşadıklarım...
,Ölüme verilmiş sözüm var
,Azraili bekletmek olmaz
,Hoşçakal sevgilim
,Ben;
,Ölsem yüreğinde yaşayacağım! ...
,
Adı Sevda...,
,"Tomurlar, patlayacak ilkbaharlara yağan yağmura,"
,"Gösterecek kendini, görücü misali,eller kınalı, yürekler sevdalı,"
,"aşk sendromu yaşanacak, aylarca beklenen,"
,"Bazen ansızın çıkagelen,bazen gelmesi uzun süren.."
,"Yeşerecek doğa, göverecek umutlar, kalbim gibi,"
,"Gül bülbülün sevişmeyi beklediği,"
,"aşk, sevda aylarca soluksuz beklenen"
,"Bazen ansızın çıkagelen, bazen soluğumuzu hepten kesen."
,"Patlayacaktır ağaçlar, tomurlarını ilkbaharlara,"
,"Fırtınalı, soğuk, ayaz kış günlerine nispet,"
,"zafer edasıyla edalanan, nazlı bebek nazlanan,"
,"savaşı bil hakkın, hakkıyla kazanan."
,"Doğa kucak açacak, savaştan galip gelenlere,"
,"Sevip sevdiğini terk etmeyenlere,"
,"sevda yüreğimde, derinmi derin,"
,"sevda yüreğimde, aylarca beklettiğim…"
,
Dostluktan Başka...,
,Özgürlüğümsün benim
,Dağlar gibi...
,"Gülleri, papatya nergisleri getiren"
,Rüzgar gibi...
,Kurumuş dudaklarımı ıslatan
,Irmaklar gibi...
,"Başımı döndürür güzelliğin, baktıkça"
,Yıldızlar gibi...
,Ay parlarsın umutsuz gecelerimde
,"Güneş sıcak, sımsıcak..."
,"Doğa anaç, doğa sevecen"
,Sevecen sevgili...
,ceylan
,Bakışların mahsun ürkek
,Duruşun gerilmiş yay
,"Ok misali, aşka koşmacasına"
,"Koş,"
,Koş birtanem
,Yaşamın önünde aşka doğru
,"Bakmadan sağa, sola"
,"Koş, ölümden öte sonsuzluğa doğru"
,"Korkma, korkmadan koş"
,Sarıl duygularına
,Onları beraberinde götür
,Yalnız olma uzun yolunda
,Verecek şeyin olsun
,'na kavuştuğunda
,Boynuna sarıldığında
,Dostluktan başka...
,(00:00/07.09.2002/Merzifon)
,
Sen,
,Sonbahar şahittir
,sana ulaşmak çıktığım yolculuğa
,dökülen yapraklarda ayak izlerimi bıraktım
,yolumu kaybedersem dönmek sılaya
,göç eden kırlagıçlar sıcaklara ulaşırlar
,sana ulaşamam hala.
,İsmi olmayan yollarıdaki ağaçlar yalnız
,mi?
,Bunu hep sordum kendime
,hatta ağaçları kıskandım
,sarı yaprakları dallarını güzel sarmıştı sıkı sıkı
,rüzgar türküsünü bırakmıştı üzerlerine
,dallar gururluydu yapraklarıyla
,demek dedim
,ağaçlar benden şanslı.
,Sensizlik iflah olmaz hastalığı ömrümün
,"yer, gök, dağ, taş, ağaçlar"
,acıyor olmalılar halime
,onların doğa anada kökleri var sıkı fıkı
,benim? ?
,benim senim yok
,sen?
,doğa anadaki yaşamın adı.
,
Metropol Meydanında,
,Neden vurdular beni
,Metropol meydanında.
,Temizdi havası
,Soluklanırdım.
,Uçardık hep beraber
,Türküler söylerdik
,Gök bizi kutsardı.
,Neden vurdular beni
,Metropol meydanında.
,İncedir kemiklerim
,lokmacıktı etim.
,"Denizi bırakıp,"
,"Balık kasası yüklü kamyonlar peşinden,"
,İçlere giden
,Şaşkın martıydı avcılar.
,Özgünlüğümü kıskandılar...
,yetişebildi kurşunları bana;
,Yaralandım
,Düştüm
,Metropol meydanına.
,Ölmek istemezdim hiç
,Ortalık yerde.
,"Atamadım kendimi,"
,ağaç kovuğuna
,"Bulamadım,"
,Metropolde çatı aralığı...
,Neden vurdular beni
,Metropol meydanında.
,Öyle cömerttiki doğa
,Uçmasını bilene
,"Zaman da, bütün tohumlar çatladı."
,Öyle haşindiki doğa
,Kem gözlere
,"Zaman da, tüm kale taşları düştü."
,kuş havalandı
,Kanatlarında rüzgar
,Gelir özlemini çektiği bahar.
,(Eskişehir- 2006)
,
Evet Diyeceğiz ki Çatlasın,
,Referanduma evet diyeceğiz öyleyse yürekliğinde
,Yıkım gör diye gösteri dikmeye s’inekliğinde
,Çomağı sokacağız insanlık değerlerine diye
,"Huysuzluk kayayı hep yardı, çatlattı, patlattı"
,İnsanlık inatlığa der acaba?
,Referanduma evet ‘diyeceğiz’ki çatlasın lafıyla
,cemaat itirafı olduğunu ötüşen kargalığa
,Yanıt olduğu gerçeğin kanıtına daha
,Cemiyet olma özelliğinde insafa dayanmaya
,Bilgi yoksulundan insanlık usanır acaba?
,Kaba güçle 168 ülke ağlıyor diye sevinmedir?
,İnsan yaşamına bönce havlamak heveslendirir?
,"Hayvanlar koklaşıyor, insanlar konuşuyor diye bilinir"
,Doğa kendini hep tazeliyor hikmetine hep sevinilir
,Doğa edebine sırnaşandan insanlık daralır acaba?
,İnsan yaralanır acaba saldıran varsa kuduzca?
,"……………………..At ürker, hınç diner, hinlik siner"
,"Korumaz kendini birazcık, tehlike karşısında?"
,"Akıl bilmiyor olsa hisettirir ruh, tüm varlığıyla"
,"Çocuklar, Allah aşkı dürüstlüğü böyle tadarlar"
,İnsanlık fazileti hiç ürperir acaba?
,Ekim 2007
,
*********Ormanların Katilleri,
,Daldan yaprak düşse
,Kalbim ağzıma gelir
,Ağaçtan dal düşerse
,Ahtı sazıma gelir
,Mobilyalar konaklar
,Ormanlardan can alır
,Ağaçlarla kaynaklar
,İnsanlara kan verir
,Mal mülk diye diye
,Yer kalmadı sevgiye
,Nerede ormanlarım
,Dokunamadıklarım
,Din iman Allah dediler
,Vicdanlarıyla birlikte
,Doğanın tablolarını
,Vatanı sattılar
,taraf beton yığını
,Alt-üst geçitler gök delenler
,Üretmediler tükettiler
,Göz zevkini bozdular
,Gökyüzü duman olmuş
,Ormanlar kurban olmuş
,Yağmur zahmet götürsün
,Yağmur rahmet getirsin
,Neslimizden emanet
,Yaratandan keramet
,"Dünya, doğa,, kâinat"
,Güzelliğin vergisi
,Menfaat pay bekçisi
,Çek – senet rant bekçisi
,Hain çıkar bekçisi
,Sevgi orman bekçisi
,Orman doğa sevgisi
,İnsanlığın belgesi
,Ağaçlar börtü – böcek
,Yüreklerin kalesi
,Toprağa deva olur
,Vatana sefa olur
,Hastaya şifa olur
,Nefes olur can olur
,Güneş aya seslendi
,Yıldızlar ayağa kalktı
,Kuşların çığlığı duyulmadı
,Asırlık ağaçlar
,Kimsesizlerin kimsesiydi
,Betonlaşan dünyada
,Sevgi olmaz sağlık olmaz
,Huzur olmaz vatan olmaz
,Anı olmaz tarih olmaz
,Yurdumun insanları
,Dünyamın ormanları
,Allah’ın ihsanları
,Var olsun derman olsun
,22.9.2003
,
Sağlıkla oyun olmaz bir kere,
,"Sağlıkla oyun olmaz,"
,Doğamızı kirletmeyelim.
,"Toprağa plastik atılmaz,"
,Çöplerimizi arıtmaya verelim.
,"Dere, deniz temiz olsun,"
,"Çevremizi, insanımızı koruyalım."
,"İnsanlığımıza güneş doğsun,"
,Toprağımıza adam bakalım.
,"Sağlık şakaya gelmez,"
,Ellerimizi hijyenik yıkayalım.
,"Hastalıkla yüzler gülmez,"
,Sokağımıza çöp atmayalım.
,"Doğa sağlıkla bütün,"
,Ormanda ateş yakmayalım.
,"Mutlak söndürülsün tütün,"
,Yarınlarımızı hiç karartmayalım.
,"İnsanın mutlu yaşaması için,"
,"Temiz doğa, hava, güneş."
,"Bilinçli olalım onun için,"
,Kirli havada yaşanmaz kardeş.
,"Şair Mehmet der insanlığa,"
,Duyarlı olalım yaşanacak yere.
,"Mavi, yeşil düşmesin darlığa,"
,Sağlıkla oyun olmaz kere.
,İlk : 25.06.2009
,Son : 26.06.2009
,
Cennet vatan,
,günde dört mevsim yaşıyor yurttaş
,"Tarih, doğa, orman cennet arkadaş"
,Mavi denize gir geçmemişse yaş
,cennet vatanı sevmek ibadet
,Dünyada yerden gelir turistler
,Aksilik olmasa akar dövizler
,Yer altında vatan tarihler gizler
,cennet vatanı sevmek ibadet
,Dağlar yeşil orman kıyıda deniz
,"Masmavi, cam ah görseniz"
,Vatan kıymetini bilenlerdeniz
,cennet vatanı sevmek ibadet
,Kutsal değerlerle aldık nitelik
,Ödeşemem şiir yazmazsam gündelik
,Aşkı iliğime geçti üstelik
,cennet vatanı sevmek ibadet
,"Tarih, doğa maden cömert diyarım"
,Yurdumda olmaktan gurur duyarım
,Ayrıca Türklükten bahtiyarım
,cennet vatanı sevmek ibadet
,Yer altında petrol imiş bor’u
,Neden işlenmez’ki kafamda soru
,İstemeyenin var aklından zoru
,cennet vatanı sevmek ibadet
,Yuh olsun hizmette cömert değilsek
