original_line,processed
İnsanlar acayip hale şaşırdım.,"[{'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'şaşırdım', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"geri ileri Günler gelip geçiyor,","[{'input': 'geri', 'root': 'geri', 'type': 'Interjection'}, {'input': 'geri', 'root': 'geri', 'type': 'Adverb'}, {'input': 'geri', 'root': 'geri', 'type': 'Adjective'}, {'input': 'geri', 'root': 'geri', 'type': 'Noun'}, {'input': 'ileri', 'root': 'ileri', 'type': 'Interjection'}, {'input': 'ileri', 'root': 'ileri', 'type': 'Adjective'}, {'input': 'ileri', 'root': 'ileri', 'type': 'Adverb'}, {'input': 'ileri', 'root': 'ileri', 'type': 'Noun'}, {'input': 'ileri', 'root': 'ileri', 'type': 'Noun'}, {'input': 'Günler', 'root': 'günlemek', 'type': 'Verb'}, {'input': 'Günler', 'root': 'günlemek', 'type': 'Verb'}, {'input': 'Günler', 'root': 'gün', 'type': 'Noun'}, {'input': 'Günler', 'root': 'gün', 'type': 'Noun'}, {'input': 'gelip', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geçiyor', 'root': 'geçmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İyi günün dostları dar günümde kaçıyor,","[{'input': 'İyi', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyi', 'root': 'iyi', 'type': 'Adverb'}, {'input': 'İyi', 'root': 'iyi', 'type': 'Noun'}, {'input': 'günün', 'root': 'Gü', 'type': 'Noun'}, {'input': 'günün', 'root': 'gün', 'type': 'Noun'}, {'input': 'günün', 'root': 'gün', 'type': 'Noun'}, {'input': 'günün', 'root': 'günü', 'type': 'Noun'}, {'input': 'dostları', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostları', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostları', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostları', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostları', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostları', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostları', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostları', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dar', 'root': 'dar', 'type': 'Adjective'}, {'input': 'dar', 'root': 'dar', 'type': 'Adverb'}, {'input': 'dar', 'root': 'dar', 'type': 'Noun'}, {'input': 'günümde', 'root': 'gün', 'type': 'Noun'}, {'input': 'günümde', 'root': 'günü', 'type': 'Noun'}, {'input': 'kaçıyor', 'root': 'kaçmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"En yakın can doslarım başıma dert açıyor,","[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Adjective'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Adverb'}, {'input': 'yakın', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakın', 'root': 'yakınmak', 'type': 'Verb'}, {'input': 'yakın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakı', 'type': 'Noun'}, {'input': 'yakın', 'root': 'yakın', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'doslarım', 'root': 'Dos', 'type': 'Noun'}, {'input': 'başıma', 'root': 'baş', 'type': 'Noun'}, {'input': 'dert', 'root': 'dert', 'type': 'Noun'}, {'input': 'açıyor', 'root': 'açmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dünya acayip dünya hale şaşırdım.,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'şaşırdım', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Allah'ım hiç kimseyi bırakma yuvasız yurtsuz,","[{'input': 'Allah'ım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allah'ım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'kimseyi', 'root': 'kimse', 'type': 'Noun'}, {'input': 'kimseyi', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'bırakma', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'bırakma', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'yuvasız', 'root': 'yuva', 'type': 'Noun'}, {'input': 'yurtsuz', 'root': 'Yurt', 'type': 'Noun'}, {'input': 'yurtsuz', 'root': 'yurt', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Yaşanılmaz doğrusu dünyada yarınlara umutsuz,","[{'input': 'Yaşanılmaz', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşanılmaz', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'doğrusu', 'root': 'doğrusu', 'type': 'Adverb'}, {'input': 'doğrusu', 'root': 'doğru', 'type': 'Noun'}, {'input': 'doğrusu', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'dünyada', 'root': 'dünyada', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünya', 'type': 'Noun'}, {'input': 'yarınlara', 'root': 'yarın', 'type': 'Noun'}, {'input': 'umutsuz', 'root': 'Umut', 'type': 'Noun'}, {'input': 'umutsuz', 'root': 'umut', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Morel herkese ilaçtır gerçekten yaşanmaz mutsuz,"[{'input': 'Morel', 'root': 'Morel', 'type': 'Noun'}, {'input': 'herkese', 'root': 'herkes', 'type': 'Pronoun'}, {'input': 'ilaçtır', 'root': 'ilâç', 'type': 'Noun'}, {'input': 'gerçekten', 'root': 'gerçekten', 'type': 'Adverb'}, {'input': 'gerçekten', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçekten', 'root': 'gerçek', 'type': 'Noun'}, {'input': 'gerçekten', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'yaşanmaz', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşanmaz', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'mutsuz', 'root': 'mutsuz', 'type': 'Adjective'}, {'input': 'mutsuz', 'root': 'Mut', 'type': 'Noun'}]"
Dünya acayip dünya hale şaşırdım.,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'şaşırdım', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Aç gözlü nankör insan zaman vay nefsim der,","[{'input': 'Aç', 'root': 'aç', 'type': 'Adjective'}, {'input': 'Aç', 'root': 'aç', 'type': 'Adverb'}, {'input': 'Aç', 'root': 'açmak', 'type': 'Verb'}, {'input': 'Aç', 'root': 'Aç', 'type': 'Noun'}, {'input': 'gözlü', 'root': 'göz', 'type': 'Noun'}, {'input': 'nankör', 'root': 'nankör', 'type': 'Adjective'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'vay', 'root': 'vay', 'type': 'Interjection'}, {'input': 'nefsim', 'root': 'nefis', 'type': 'Noun'}, {'input': 'nefsim', 'root': 'nefis', 'type': 'Noun'}, {'input': 'der', 'root': 'demek', 'type': 'Verb'}, {'input': 'der', 'root': 'dermek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Elinde avcunda varsa yoksa çıkar ver,","[{'input': 'Elinde', 'root': 'el', 'type': 'Noun'}, {'input': 'Elinde', 'root': 'el', 'type': 'Noun'}, {'input': 'avcunda', 'root': 'avuç', 'type': 'Noun'}, {'input': 'avcunda', 'root': 'avuç', 'type': 'Noun'}, {'input': 'avcunda', 'root': 'Avcu', 'type': 'Noun'}, {'input': 'varsa', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varsa', 'root': 'var', 'type': 'Adjective'}, {'input': 'varsa', 'root': 'var', 'type': 'Noun'}, {'input': 'yoksa', 'root': 'yoksa', 'type': 'Conjunction'}, {'input': 'yoksa', 'root': 'yoksamak', 'type': 'Verb'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoksa', 'root': 'yok', 'type': 'Noun'}, {'input': 'çıkar', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkar', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'çıkar', 'root': 'çıkarmak', 'type': 'Verb'}, {'input': 'çıkar', 'root': 'çıkar', 'type': 'Noun'}, {'input': 'ver', 'root': 'vermek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"cahil aç gözlü kul hakkını rahat yer,","[{'input': 'cahil', 'root': 'cahil', 'type': 'Adjective'}, {'input': 'aç', 'root': 'aç', 'type': 'Adjective'}, {'input': 'aç', 'root': 'aç', 'type': 'Adverb'}, {'input': 'aç', 'root': 'açmak', 'type': 'Verb'}, {'input': 'aç', 'root': 'Aç', 'type': 'Noun'}, {'input': 'gözlü', 'root': 'göz', 'type': 'Noun'}, {'input': 'kul', 'root': 'kul', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'Hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'hakkını', 'root': 'hak', 'type': 'Noun'}, {'input': 'rahat', 'root': 'rahat', 'type': 'Adverb'}, {'input': 'rahat', 'root': 'rahat', 'type': 'Adjective'}, {'input': 'rahat', 'root': 'rahat', 'type': 'Interjection'}, {'input': 'rahat', 'root': 'rahat', 'type': 'Noun'}, {'input': 'yer', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yer', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yer', 'root': 'yer', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dünya acayip dünya hale şaşırdım.,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'şaşırdım', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İnsanlar hep kardeştir yoktur ayrı gayrısı,","[{'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'kardeştir', 'root': 'kardeş', 'type': 'Adjective'}, {'input': 'kardeştir', 'root': 'kardeş', 'type': 'Noun'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Noun'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adjective'}, {'input': 'ayrı', 'root': 'ayrı', 'type': 'Adverb'}, {'input': 'gayrısı', 'root': 'gayrı', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Veysel der akıllı insan bilir yolun eğrisi,","[{'input': 'Veysel', 'root': 'Veysel', 'type': 'Noun'}, {'input': 'der', 'root': 'demek', 'type': 'Verb'}, {'input': 'der', 'root': 'dermek', 'type': 'Verb'}, {'input': 'akıllı', 'root': 'akıl', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}, {'input': 'bilir', 'root': 'bilir', 'type': 'Adjective'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilir', 'root': 'Bilir', 'type': 'Noun'}, {'input': 'yolun', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yolun', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yolun', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolun', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolun', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'eğrisi', 'root': 'eğri', 'type': 'Noun'}, {'input': 'eğrisi', 'root': 'eğri', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İnsanlar acayip aklım almaz doğrusu,","[{'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlar', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanlar', 'root': 'insan', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'aklım', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklım', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklım', 'root': 'ak', 'type': 'Noun'}, {'input': 'aklım', 'root': 'ak', 'type': 'Adjective'}, {'input': 'almaz', 'root': 'almak', 'type': 'Verb'}, {'input': 'almaz', 'root': 'almak', 'type': 'Verb'}, {'input': 'doğrusu', 'root': 'doğrusu', 'type': 'Adverb'}, {'input': 'doğrusu', 'root': 'doğru', 'type': 'Noun'}, {'input': 'doğrusu', 'root': 'doğru', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Dünya acayip dünya hale şaşırdım.,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Interjection'}, {'input': 'acayip', 'root': 'acayip', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'hale', 'root': 'hal', 'type': 'Noun'}, {'input': 'hale', 'root': 'hâl', 'type': 'Noun'}, {'input': 'hale', 'root': 'Hale', 'type': 'Noun'}, {'input': 'hale', 'root': 'hale', 'type': 'Noun'}, {'input': 'şaşırdım', 'root': 'şaşırmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Tel:05379590555,"[{'input': 'Tel', 'root': 'tel', 'type': 'Adjective'}, {'input': 'Tel', 'root': 'tel', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}, {'input': '05379590555', 'root': '05379590555', 'type': 'Numeral'}]"
"İnsanın kendi dünyası, dünyayla karşı karşıya olduğu zaman daima yaşamaya yön olur..","[{'input': 'İnsanın', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'kendi', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'kendi', 'root': 'Ken', 'type': 'Noun'}, {'input': 'dünyası', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyası', 'root': 'dünya', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dünyayla', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyayla', 'root': 'dünya', 'type': 'Noun'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adverb'}, {'input': 'karşı', 'root': 'karşı', 'type': 'PostPositive'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşıya', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşıya', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olduğu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'daima', 'root': 'daima', 'type': 'Adverb'}, {'input': 'yaşamaya', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşamaya', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yön', 'root': 'yön', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
dünya çekimdir içine aldığı herşeyi çekip çekiştirir.,"[{'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'Çek', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'Çek', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'çek', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'çek', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'çeki', 'type': 'Noun'}, {'input': 'çekimdir', 'root': 'çekim', 'type': 'Noun'}, {'input': 'içine', 'root': 'iç', 'type': 'Noun'}, {'input': 'içine', 'root': 'iç', 'type': 'Noun'}, {'input': 'içine', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içine', 'root': 'iç', 'type': 'Adjective'}, {'input': 'aldığı', 'root': 'almak', 'type': 'Verb'}, {'input': 'aldığı', 'root': 'almak', 'type': 'Verb'}, {'input': 'aldığı', 'root': 'almak', 'type': 'Verb'}, {'input': 'herşeyi', 'root': 'herşey', 'type': 'Noun'}, {'input': 'herşeyi', 'root': 'herşey', 'type': 'Noun'}, {'input': 'çekip', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çekiştirir', 'root': 'çekiştirmek', 'type': 'Verb'}, {'input': 'çekiştirir', 'root': 'çekiştirmek', 'type': 'Verb'}, {'input': 'çekiştirir', 'root': 'çekişmek', 'type': 'Verb'}, {'input': 'çekiştirir', 'root': 'çekişmek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Çile çektirir.,"[{'input': 'Çile', 'root': 'çilemek', 'type': 'Verb'}, {'input': 'Çile', 'root': 'çil', 'type': 'Noun'}, {'input': 'Çile', 'root': 'çile', 'type': 'Noun'}, {'input': 'Çile', 'root': 'çil', 'type': 'Adjective'}, {'input': 'çektirir', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çektirir', 'root': 'çekmek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
içinizde dünya öyle olmalı herşeyi trans geçebilsin!,"[{'input': 'içinizde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinizde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'olmalı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmalı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'herşeyi', 'root': 'herşey', 'type': 'Noun'}, {'input': 'herşeyi', 'root': 'herşey', 'type': 'Noun'}, {'input': 'trans', 'root': 'trans', 'type': 'Noun'}, {'input': 'geçebilsin', 'root': 'geçmek', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
İçinizde dünya öyle olmalı dünya sizin çekim alanınıza girebilsin!,"[{'input': 'İçinizde', 'root': 'iç', 'type': 'Noun'}, {'input': 'İçinizde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'olmalı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmalı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'sizin', 'root': 'siz', 'type': 'Pronoun'}, {'input': 'çekim', 'root': 'Çek', 'type': 'Noun'}, {'input': 'çekim', 'root': 'çek', 'type': 'Noun'}, {'input': 'çekim', 'root': 'çeki', 'type': 'Noun'}, {'input': 'çekim', 'root': 'çekim', 'type': 'Noun'}, {'input': 'çekim', 'root': 'Çek', 'type': 'Noun'}, {'input': 'çekim', 'root': 'çek', 'type': 'Noun'}, {'input': 'alanınıza', 'root': 'alan', 'type': 'Noun'}, {'input': 'alanınıza', 'root': 'almak', 'type': 'Verb'}, {'input': 'girebilsin', 'root': 'girmek', 'type': 'Verb'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
Misafirsiz gün görmemiş,"[{'input': 'Misafirsiz', 'root': 'misafir', 'type': 'Noun'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'görmemiş', 'root': 'görmek', 'type': 'Verb'}, {'input': 'görmemiş', 'root': 'görmek', 'type': 'Verb'}]"
yedirmiş içirmiş,"[{'input': 'yedirmiş', 'root': 'yedirmek', 'type': 'Verb'}, {'input': 'yedirmiş', 'root': 'yedirmek', 'type': 'Verb'}, {'input': 'yedirmiş', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yedirmiş', 'root': 'yemek', 'type': 'Verb'}, {'input': 'içirmiş', 'root': 'içirmek', 'type': 'Verb'}, {'input': 'içirmiş', 'root': 'içirmek', 'type': 'Verb'}]"
Heyhat gün unutulmuş,"[{'input': 'Heyhat', 'root': 'heyhat', 'type': 'Interjection'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'unutulmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'unutulmuş', 'root': 'unutmak', 'type': 'Verb'}]"
Dünya yalan dost unutkan,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'unutkan', 'root': 'unutkan', 'type': 'Adjective'}]"
Dünya fani dost be vefa.,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'fani', 'root': 'fâni', 'type': 'Adjective'}, {'input': 'fani', 'root': 'fâni', 'type': 'Noun'}, {'input': 'fani', 'root': 'fani', 'type': 'Noun'}, {'input': 'dost', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dost', 'root': 'dost', 'type': 'Noun'}, {'input': 'be', 'root': 'be', 'type': 'Interjection'}, {'input': 'be', 'root': 'Be', 'type': 'Noun'}, {'input': 'vefa', 'root': 'vefa', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Konak yıkık hane viran,"[{'input': 'Konak', 'root': 'Konak', 'type': 'Noun'}, {'input': 'Konak', 'root': 'konak', 'type': 'Noun'}, {'input': 'yıkık', 'root': 'yıkık', 'type': 'Adjective'}, {'input': 'hane', 'root': 'hane', 'type': 'Noun'}, {'input': 'viran', 'root': 'viran', 'type': 'Adjective'}]"
