title,poem_cleaned
,Sonra yansan….
,
Uganda  notları,
,acılarımın kortejinde çığlık çığlığa haykıran ayrılıklar vardı...şiire ıslak gözlere elektrik verildiğinden beri suskundu gün batımları....darağaçları boştu yüreklerinden asıldı insanlar aşılmaz kötülük kalelerinin surlarına... susturulmuştuk....görünmeyen ipler salmışlardı kalemimize.....küçük tanımlar anlatıyordu özgürlüğü...oysa martıya sormalıydı özgürlük demek.....hiç belli değildi esaretimiz.......yazıyorduk...susuz sabunsuz teyemmüm aşkları.....camide vaftiz edilmiş fikir bulutuydu kalabalığımız....yağmursuz kalmıştık......yalnızdık...bilmiyorduk en kötüsü....
,
Köpekleri Tahrik Etmek ve Dövüştürmek Lanetlenmiştir 15,
,"Kötülük affedilmez, nasıl insansın?"
,Vicdanı tatmadın ruhtan anlamazsın?
,"niyetin kötülük, Rab’bin hoşuna gitmez,"
,Yapılan haksızlığı Rab’bimiz hiç affetmez…
,"hadisi şerif var, vesile belirtilmiş,"
,kadın su içirmiş cennete girmiş…
,"Dövüştüren kul Rab’bimiz lanet eder,"
,"tür kul hakkıdır, şikâyetçi köpekler…"
,(2014)
,
073-Rubailer 2,
,1
,"Şerri yaratmak, değildir şer"
,Şerri; şerde kullanmak şer
,"Küfrü yaratmak, değildir küfür"
,"Küfrü, küfür olarak kullanmak küfür"
,2
,"Günahı yaratmak, değildir günah"
,Günahı; günah olarak işlemek günah
,"Kötülüğü yaratmak, değildir kötülük"
,"Kötülüğü, kötülüğe kullanmak kötülük"
,3
,"Pisliği yaratmak, değildir pislik"
,Pisliği; pisliğe kullanmak pislik
,"Kötülüğü yaratmak, değildir kötülük"
,Kötülüğe uymak en çirkin kötülük
,4
,"Yaratılmaz çirkinlik, nasıl anlaşılır iyilik"
,"Olmaz çirkinlik, nasıl bilinir güzellik"
,"İyiliği yaratmak, iyiliktir"
,İyiliği; iyi kullanmak iyiliktir
,5
,"Bütün güzellikler, güzelden gelir"
,"Olmaz çirkin, güzel nasıl seçilir"
,"Doğruluk var, yalana kötü denir"
,"Varsa şüphe, nasıl doğru diye söylenir"
,Borborunbekir
,
İyilikle Kötülük,
,hayat böyle dostum
,herkes gün gidecek
,divan durup huzurda
,elbet hesap verecek
,iyilikle kötülük
,tartıda yer alacak
,hangi kefe ağırsa
,ötekini çekecek
,iyilik galip
,girecek cennete
,kötülük galip
,düşecek cehenneme
,yapmış isen iyilik
,yola devam edersin
,güle oynaya âdem
,köprüyü geçersin
,yapmış isen kötülük
,yolu bulursun
,ataşlarda yanarken
,it ulursun
,
Yüreğinin Sesini Dinle,
,"Can kız, Can Oğul! İyilikle kötülük kardeştir,"
,"Biri geceden gece, biri güneşten güneştir,"
,"Hangisi galebe çalarsa hükmeder,"
,ol sabırla yüreğinin sesini dinle.
,
Köle Ve özgürlük 2,
,"İşte organiklerin içte dıştaki seçme ayıklamaya dek, etkiyen-etkilenen; uyaran-uyarılan salınımdı girişen nokta, devinimler kümesi oluşuyla temel sıfır düzlemdirler. Zaten sıfır noktaya değin, öncesi koşullarınız yoksa akıştı eğilim davranışlarınızda yoktur. yüzden insanlık kabil sıfır düzlemli tutumların üretilen sağlanışlar içindeki, kullanımdı egemenlik durumları muktedirliğine göre ittifak dönemi sonrasındaki gelişen giderekten eşitsiz toplumların bunda daha etkin olduğu zaafları doğrultusunda, sıfır düzlemi ihtiyaçlara dolaysıyla bunun esaretine, mahkûm oldular."
,"Yani doğadaki avcı toplayıcı insanı doğanın kölesi olurla göreceksiniz, eğilimlerin olmamasını sizin özgürlüğünüz (!) olaraktan belirteceksiniz. Kölelik toplumsal insanın konusudur. İnsanın heva, heves temayüllerini özgürlük saymak, garabettir. sıfırıncı düzlemlerini koruyan insan, toplumsal olamamakla toplumsal gücü göremeyecek oluşla, asla özgür değildir. Toplumlardaysa, toplumun öznel etkin unsuru olan insanlar; kendi bireyliklerini birbirleri arasında, bireyin kendi dışındaki bireyle yaptığı, dıştan bağıntıyı organize etmişlerdir. organize bilinç; seçme ayıklama yapabilirliğin insanca bilinçli muktedirliğidir."
,"toplum aşamasına gelmedikçe özgürlük ortada yoktur. Yazar burada nasıl toplumu, konu etmemektedir. toplumu toplumsal gücü, var olan toplum üzerinde vurgulamaktadır. Burada Dünya bitkiler bize ait değildi. Aksine, hepimiz hepimize aittik. Söz gelimi, bitkiler bize oksijen armağan edişle, kölece hizmet akit ediyorlarsa(!): onların oksijen okyanusu ortamı içinde boğulmadan, onların yan atığı olan oksijenlerini tüketiyorduk. Yani, bizler ototrofların çöpçülüğünü yapıyorduk(!) bizler onlara köleler beslenmeleri harıl harıl karbondioksit atığı salı veriyorduk(!)"
,"doğada bulunanla yetinmedi sağlayışın parazit haydut yaşam olmanın ötesinde; insanda bilinçse güçle elde ediilir şekle gelmesi, bizi diğer ait eşlerimizden ayıran özgürleşmedir. Artık ait eşlerin, bizim yaşam bağındaki yerlerini, yapma olanıyla belirleyecek güçteyiz."
,"Gelişen süreç, nicelenişleriyle; emek alın teri araç kullanımlarını ortaya çıkarmıştı. Ortaya çıkan emek, alın teri araç kullanımının getirilerine kapılışla insan eğilimli süreci, insanlar; ittifakı sürecin önüne koydu. Artık insanlığın, yepyeni çağı başlayacaktı. Eylemiyle doğayı sınırlı oranda değiştiren insanlığın çağı başlayacaktı. Tıpkı yaşamı oluşturan başlangıç koşulu döndürülemez seçilimdi."
,"Yeni sürecin deneyimlerini kullanan insan, sürecin insan-doğa insan-insan girişmeli olan eşitsiz yansımanın yükünü sindirmeliydi. sindirmeyi yapabilmek nesnelliğin günler olan yasal bilinmezliğini kez komün dönemindeki ona nazaran daha soyut anlatımlarla yavaş yavaş gelişen dil kullanımlarıyla ifade edecekti. Sürecin merkez kontrolleri; erdem-erdemsizlik, iyilik-kötülük; merhametli-merhametsiz yığın kavram sözcüklerin öznel denetilişine yüklenecekti!"
,"İnsanlar; güçlü-güçsüz; mutlu-mutsuz; hain-mülayim sözcüklerle kategorize olacaklardı. Böylece kötüler tüm sorunların nedeni olacaktı! Tüm sorun, kötülerin düzelmesi iyi olmasıydı! İnsan zihnine konu olan bilmeler (çünkü bilme, yönü kaygılarınızı giderir yanlışlarınıza değin öğrenmelerdi kaynaklı kaygılarınızı artırır. Böylelikle savunmanıza denk düşer çabalar oluşur. bilme, yönü ilen merakınızı çekerdi."
,"İşte kabil gerçek bilmelerin yerini; bilinmez olanın adeta bilinir olacakla icra edilen, iyilik kötülük temelinde ayrışarak, kabahatli kusurlu ara kaynaştırıcılarıyla ilan edilmiş; öznellikleri almıştı. İyi belli, kötü belliydi. Artık suç ceza olacaktı. Yasak meyve (bilme bilmeyle gözün açılmasına dek meyve) kez yenmiş, mideler ekşimişti. Şimdiden sonra, en ekşime yola revan olunacaktı."
,"Eşitsizlik, emekle emeğe sahip oluşla başlamıştı. Eşitsizlik içindeki nedenselliği insanlar, deney bilimsel bilgilerle okunamıyorlardı. girişme içindeki, tedirgin edicilerden hoşluk verenlerinden, şeyin kendisine yönelik olması anladığı merkezli algıları vardı. algı insanlara, asıl sorunları eşitsizlikti olayları, birbirine; iyilik-kötülük kavramının içinde cezai ödüllü çözümlerini kavratıyordu!"
,"Olayların nedenini bilmek isteyen insan, kez de; erdem-erdemsizlik; merhamet, merhametsizlik henüz yaşanılan yapı olaylarıyla olgunlaşan nesnel ilişkileri kontrol etme eğilimleri vardı. süreç aksamalarını kontrol edici öznel tutumlu eğilimler; sanki nesnel sorunların anlama süreci kontrol eden düzen mekanizmalarıydı! Böylesi öznel anlatımlar hal şimdiki olayları çözümlemek kullanıyorlardı."
,"anlayışla söz gelimi, fakirlik değişmez kaderdi. Şimdiki anlayışta fakirlik kaderdi. değişir, diyorlar! Bunu fakirin zengin olmasına, zenginin fakir olmasına dayandırıyorlardı! Eh büyük kısmı ekonomik olan, toplumsal olaylar, kader olunca; akla gerek yoktu? kader yaşanacaktı! İttifak öncesinin yaklaşık eşitlikti süreci, şimdinin eşitsiz süreci içine parçalanmakla, sürecin olaylara, kavramlara dram olacak mücadelelere gebe olduğunu insanlık, süreç ilerledikçe görecekti."
,"İnsan eşitsizlikle iyiliği kötülüğü ortaya koymuştu. sorun vardı. İyilik kötülüğün meşruiyet kaynağı kimdi? Bunun olumlanmasını olumsuzlanmasını buyuran (nesnel yasallık, nedensellik) güç idi? öznelleştirme süreçlerinin kaynağı, şimdilik deneysel bilimse süreç olmayacağına göre; Önlerinde hazır olan sosyal birlikti komün düzen içindeki totem güç algısı benzeri soyut güç osilasyon kaynağı olmalıydı!"
,Sürecek
,
Seni seviyorum.......................,
,kokan şehirde seni aradı gözlerim...özlemin kanatırken tuz bastığım yaralarımı...neden hiç susmuyor feryadım...adını mühürledim kalbime kilit vurdum dudaklarımı anmasın adını diye...olmuyor sevgili...olmuyor...itirafta olsa kelimeler...sensiz nefes alamıyorum özlemin dinmiyor.....yollar aştıım uzaktan baktım gözlerine...dalgındın sanki sokaklar sana türlü eşlik ediyordu....gülümsüyordun kareli kısa kollu gömleğin üzerinde elinde telefonun sesin uzaktan geliyordu kulaklarıma. Mutluydun....bende mutluydum karşımdaydın uzansam elleimde ellerinde olacaktı....sustum..yürüdüm arkandan sonramı....şimdi İstanbula seni anlatıyorum..bakmadı gözlerime silmiş bana dair varsa diye..zerre kalmamış eser benden...ne izlerim nede anılarımız...unutmuş dedim İstanbul canım dediğim istese canımı vereceğim uğruında onurumu gururumu hiçe saydığım...unutmuş beni...sen biliyorsun İstanbul senle yaşadık şeyi sana anlattım sevgimi özlemimi....bitti benim giden yollar ona...unutsa da..silse atsada.gömsede tarihe duymasada kanayan yüreğimin feryadlarını .ey sevgili damla göz yaşımsın gözümde..sakın...sakın...sakın...ne olur...DÜŞME...................SERSERİ..
,sana ettiğim en büyük kötülük....sadece safca tertemiz şeye rağmen sevmekti.....
,
İnsan Gibi Yaşa,
,"İnsan yaşa bitmesin umut,"
,İğneyi kendine sokmak büyüklük.
,"Unut, yaptığın iki şeyi unut,"
,"Birisi iyilik, biri kötülük."
,"Sakın, iyiliği dile düşürme,"
,"Kötülük yaparak parsa devşirme,"
,"Ahlakını ham testide pişirme,"
,Aslınla dininde olsun bütünlük.
,"İsmail’im, sözlerinin eri ol!"
,"Alçaklık, döneklik bil çıkmaz yol."
,İnanarak yaşa hakikati bul!
,iki dünyada budur üstünlük.
,....................................ismail sağır
,
Sevda Türküleri,
,SEVDA TÜRKÜLERİ
,Karanlığın koynunda uyusa
,"Onca kötülük, onca acı"
,Yıldırımlar çakmasa
,Mavzerler dövmese böğrünü
,"Uyanmasa onca kötülük, onca acı"
,Güneşin kızılı vursa çimene
,"Bülbül, konsa gülün kanadına"
,"Çoban kavalını çalsa, yanık yanık"
,"Koyun kuzuda, kuzu koyun melese"
,Yar kaşlarını çatmasa
,Sitem bulutları çökmese
,Depremler yaşamasa bedenler
,Sevda çöreklense bedenin orta yerinde
,"Sevda okusa diller, sevda şakısa bülbüller"
,
Hak Ettim  Ben,
,Vurun ders almayan akılsız başa
,Aptallığına ağlıyor bakmayın gözündeki yaşa
,Bin pişman oluyor iyiliğine dönüyor başa
,Kahpeliklere yenik düşen yüreğini verin kurşuna
,Akıllı kurnaz olmadığı satın beş kuruşa
,insanlar alışmış yalan dolan kapkaça
,isim bulsam içinde kötülük barındıran
,Vallahi billahi koyardım olmasada yakışan
,Vurun yaşamış ders almamış başa
,İnsanlığı seviyorum adam olmam haşa
,Emeklerimi dağa taşa verseydim utanırdı erirdi
,Onca yakınlığıma insanlığıma karşılık verirdi
,İstemedi sevmedi sevseydi kim olduğumu bilirdi
,Taş üstüne taş koymadı yaklaşmadı haşa
,Adamakıllı vurun ders almayan akılsız başa
,gün dedem beni severken demiştiki (o zaman anlamamıştım)
,Başından işeseler nisan yağmuru yağıyor dersin
,Dağlardaki görkemi güzel dağ armudu sensin
,Elmas değerli altın kalplisin safım dedi (canım dedem)
,Bugün benim adım kötülük kötülük kötülükkkkkkkkkk
,15-4-2009
,Ferhan göymen
,
Kötülük Olmasın,
,
,"Kötülük, kötü kimse"
,
,Kötülük olmasın
,
,Solmasın sevgiler
,
,Yeşersin solmasın
,
,Kötülük dostum
,Olmasın be hakim
,Dost hakim olmasın
,
,"Hiç bebek, çocuk"
,
,Hiç kimse asla
,"Soğuktan, yokluktan"
,Açlıktan ölmesin
,Cengiz AKSU 17.18/04/2017
,
Çığlık atmayın siz,
,"insanın yaptığı kötülük, onun yardım çığlığıdır..."
,Sizde çığlık atmayın...
,Eylül 2016
,
Allah belasını versin gururun,
,Allah belasını versin gururun
,neler kaybettim bilemezsiniz
,olur bırakıp gitmeyin durun
,bana kötülük dilemezsiniz
,
** Yürü Dostum Anca Gidersin,
,Kumandaya pil takmış uzaktan yönetiyorsun
,Aklın sıra iyilik yapayım derken kötülük üretiyorsun
,Kendine hayrın yok kime öğretiyorsun?
,Buraları bırak koçum yaşadığın yere bak.
,Yürü dostum anca gidersin.
,Kötülük yapmaktan suratının Besmelesi silinmiş
,İnsan desem değilsin Haşa insanlık yakışmıyor sana
,Şeytan kalır senin yanında
,ALLAH aşkına şeytanlardan önce geldin dünyaya?
,Buraları bırak koçum yaşadığın yere bak
,Yürü dostum anca gidersin
,12.10.2006
,Sevgili dostlarım hayatta kabullenemediğim tek şey kötü ruhlu insanların kendi egolarını tatmin etmek dostlarıma zarar vermesi dir herkes aman bana diyemiyorum benimde tek gücüm kalemime yetiyor işte
,
Hayır Dile,
,"Mütteki miyim bilemem,"
,"Onu tek Allah biliyor,"
,"Hiç kötülük dilemem,"
,Hak hayır dile diyor.
,
Mahkum Olsun,
,Kötülüğü durdurun
,İyilik hakim olsun
,Önce sizler dik durun
,Kötülük mahkum olsun.
,
Ebussuud Efendi Hazretleri diyor ki,
,"Yapılan kötülük yüzü sarartır,"
,Onunla beraber ahrete gider.
,"Haram yemek kalbi karartır,"
,Müslüman insanı hasta eder.
,
Hasım Değiliz,
,Kardeşten kardeşe hasımlık olmaz
,"Hepimiz hısımız, hasım değiliz,"
,"Kardeş kardeşinden kötülük ummaz,"
,Kardeşin gönlünde çiçeğiz gülüz.
,
Xırabi Yeno ,
,"Kam qıseyo zur keno,.....Her kim yalan atarsa,"
,"Merdımeyra dur beno,....İnsanlık ondan uzaklaşır,"
,"Ma vanê kam zurkero,....Diyoruz kim yalancıysa,"
,Eyra xırabi yeno..............Ondan kötülük gelir.
,
Yeni şeyler söyleyin,
,"Yeni şeyler söyleyin, yenilesin dünyayı,"
,"Kötülük karşısında, sağlam tutsun bünyeyi,"
,"Sorgulasın dünyada, var olan varsa"
,"Yaşatsın insanlığı, bıraksın öldürmeyi."
,
A B Denemeleri BENİ İSRAİL’İN SONU,
,BENİ İSRAİL’İN SONU
,1
,İsrail Yakup (a.s.) ın adı. Onu lanetlemek yanlış olur. kavmin suçlarına onu ortak etmek yanlış olacaktır. halde azgın kavme Beni İsrail yani İsrail oğulları demek uygun düşer. kavmin tümü suçludur demek yanlış olur. Has adıyla Yahudilik Siyonizm’den farklıdır. Siyonizm’e karşı Yahudilerin cinayetlerde suç ortaklığı yoktur. en bizim suçsuzdurlar cinayetlere karşı en ufak fırsatta tepkilerini bizim ortaya koymaktadır.
,"Beni İsrail son sürat sonunu hazırlamaktadır. lanetlenmiş kavim kendisine iyilik yapan, onu Firavunun zulmünden kurtaran Musa’ya nankörlük etmiş, en ufak fırsatta ona ihanet etmiştir. Nil nehrinden mucize geçişlerini unutmuş, Allah’ın gökyüzünden indirdiği helva bıldırcın etinden şikayet etmiş, mercimek nohut istemişlerdir. Firavunun bin eziyet içinde, binlercesi hiç uğruna ölür, işkence altında yaşıyorlardı. Kıptilerin aşağılama eziyetlerine an muhatap olmaktalardı."
,"buna rağmen eski hayatlarına dönmek istiyorlar, tek tanrıya inançtan sonra put tapıcılığa dönüyorlardı. Kurtarıcısına ihanet isyan edecek, en ufak zorlukta Allah’ın gidin halledin demekteydiler. Firavunun zulmü altındayken ‘bizi nereye götüreceksin’ diyorlardı."
,zaman kendilerine Allah peygamberleri Kudüs’ü vatan olarak va’d etmekteydiler. va’d edilen vatanda bulunan putperest topluluk Amalika kavmiyle savaşmaları emr edilmişti. buna karşı çıkmışlardı. ‘Sen Allah’ın gidip savaşın. seninle gelmeyeceğiz. Gidin onları oradan çıkarın savaşmak istemiyoruz’ demişlerdi.
,"Beni İsrail’in yaptıkları bundan ibaret değildi. Ondan sonra kendilerine gösterilen sürü mucizeyi inkar ettiler. Musa (as) dan dan sonra kendilerine gönderilen peygamberleri zora soktular. Çoğuna inanmadılar, kısmına iftira ettiler, bazılarını öldürdüler, hatta öldürdükleri peygamberin başıyla top oynadılar."
,"Hahamlarını Tanrı edindiler, dinlerini menfaat karşılığı sattılar. Zulmü hayat tarzı haline getirdiler. Kendilerine iyilik yapan herkese kötülük yaptılar. Kendilerini korumaları öğretilen büyüyü başkalarına kötülük etmek amacıyla kullandılar. Faizi helal saydılar. Tefecilik alabildiğine arttı. Zayıfları ezdikçe ezdiler. İdarecilerinin zulmüne ortak oldular. Babil’de karışıklık çıkaran onlardı. Lanetlendiler. Dünyanın tarafına sürgün edildiler. Babil hükümdarı onları bulduğu yerde öldürüyordu. İsa as bağlılarına dünyayı dar ettiler. Onların putperest hükümdarlar tarafından çarmıha gerilmemek ellerinden gelen şeyi yaptılar. Kendi kitaplarını tahrif ettikleri İncil’i tahrif ettiler. Tevrat’a sapık ideolojilerini onaylattıran Talmud adlı yorum kitabına bağlandılar."
,İslam’da ilk fitneyi çıkardılar. İslam’a inanmadan inanmış göründüler. Nifak tohumlarını saçtılar. Abdullah İbn-i Sebe; Müslüman görünen münafık Yahudi. Hz. Osman’ın şehadetinde başrolü oynadı. Sonra Hz. Ali döneminde karışıklarda en önemli etken oldu.
,"Yıllar geçti. Siyonizm’in önderliğinde vatan edinmek istediler. vatanın sınırlarını Nil’den Fırat’a olarak belirlediler. bunun ellerinden geleni yaptılar. Dünya sermaye kaynaklarını medyayı ele geçidiler. Büyün güçlü devlet yapılarına sızdılar. Birçoğunun felaketini hazırladılar, tarih sahnesinden çıkmasına yol açtılar. İşte olanlar ondan sonra oldu. En son Osmanlı devletinin sonunu hazırladılar. Parça parça ettiler koca imparatorluğu."
,
Kötülük Yokmus,
,kötülük yokmus ici temiz
,agzi bozuktur baska
,safmis güya cok essiz
,kimi kandiriyor acaba?
,
Anlamlı Sözler 1777,
,Olacaktır
,"İyilik üretmesi icad edilmiştir bedenin, yüce Tanrı tarafından."
,"Kötülük makinası haline getirirsen onu, olacaktır o, ateşe atılan."
,"Berlin, 23 Ağustos 2013."
,
Anlamli Sözler 365,
,İyilikçi Olursan
,"İyilik gönderildin dünyaya, kötülük değil."
,"İnsanlık kazanırsın iyilikçi olursan, ona eğil."
,"Berlin, 14 Şubat 2009."
,
Kaleme Defter Ben Oldum,
,"Kötülük benden çıktı, salt kötü oldum"
,"İyilik haktan geldi, salt iyiyi onda buldum"
,"Yazıyı yazan yazdı, tutan el O, kalem oldum"
,"Kalem çıktı benden, kaleme defter oldum"
,
Anlamlı Sözler 1494,
,Olacaktır Cennetlik
,"Düşmanlık kazandırıcıdır kötülük, dost kazandırıcıdır iyilik."
,"Düşmanlık yerine dost kazandıranlar da, olacaktır tabii cennetlik."
,"Berlin, 16 Ağustos 2012."
,
Anlamli Sözler 1078,
,Yoksa İnancın
,"Allaha inançtır bil, iyiliği iyilik eden."
,"Yoksa Ona inancın, kötülük olur iyiliğin."
,"Berlin, 5 Ağustos 2011."
,
Yusuf Has Hacip’ten nasihat,
,"İyi nam şöhrete adının yayılmasını istersen,"
,"beş şeyi kendinden uzak tut,bunları alma."
,"Birinci acelecilik, ikinci cimrilik, üçüncü hiddet,"
,"Bunlara karşı mukavemet et, mağlup olma."
,"bey fena olan şeylerin dördüncüsü inatçılıktır,"
,Beşincisi ona yakışmayanın yalancılık olduğunu bilir.
,"Kötülük cahillikten doğar hastalıklar kötülükler hep,"
,Bilindiği üzere hayatta hep aynı noksandan ileri gelir.
,tedavi cihanda hastalığa şifa verilebilir;
,Terbiye kötüler iyi edilebilir insan şifa bulur.
,"Okutma yolu bilgisizlere bilgi verilmiş olur,"
,Kötülük zehirdir onu yeme senin hayatın mahvolur.
,
Merhamet,
,"Yüzbin kere yazsak kağıtlara,"
,Gönül merhamet edemez misin?
,"İğnesini sokan zehirli arıya,"
,Kızmayıp eyvallah diyemez misin?
,"Kırılıp da, dökülen viran bırakılan,"
,Bahçendeki gülleri deremez misin?
,"İki damla suyuna hasret tohuma,"
,damla veremez misin?
,"Merhamet eden merhamet bulur,"
,Kötülük eden kat kat kötülük.
,"Allahın yarattığı sevgili kuluna,"
,parça mutluluk veremez misin?
,
Şeytana İnat,
,içinde
,kötülük olmadan
,tut ellerimi
,şeytana inat...
,
Pes Etme,
,Sevdalığın yolları
,Tuzak doludur tuzak
,İste gülüm yeter
,Kötülük durur uzak.
,
Her Değerilin Onu Yaratılınma Gücü ve Edilinkinliğini de Gerektirinilirir,
,İnsan tamamlanılanmamıştır;
,Yaşanılan
,Anılında farklıdır.
,Yaşamak;
,Varılın oluşunula
,Sahip olmak değinil
,Onu aramaktır;
,"İnsanın kendi düşülüncelerinden,"
,Sözcüklerinden eylemlerinden
,"Yaratılındığı tarihiyle,"
,Miras alınılındığı
,Doğunalasını uzlaştırmaktır.
,Erkek kadınları
,Hor görünülen erkek.
,"Lanet, beddua; iftira."
,Suçlu kimse;
,Kötülük edinilen kimse.
,Kötülük edilinme.
,Büyünülü
,"Tesiri olunulan, zararlı."
,Başkalarına zarar
,"Verinilen, kötü."
,Kötülük kötü hareket
,Veya hal.
,"Kötü niyetli, hain."
,Kötü niyet.
,Kötü niyetle.
,"Kötülük, özellikle"
,Görevi kötüye kullanılınma.
,Kötülük edinilen kimse.
,Kusurlu teşekkül sakatlık.
,"Bünyesi kusurulunlu, sakat."
,"Mali, Batı Afrika'da"
,cumhuriyet.
,Elmadan yapılınmış;
,Elmaya ait.
,"Kötülük, bedhahlık, garaz;"
,"Muziplik, iğnelinileme;"
,Izrar niyeti.
,"Taammüt, kötü niyetli,"
,Bedhah; muzip.
,"bile,"
,Kötü niyetle.
,"Kötücül, bedhah,"
,Habis; garezci.
,"İftira etmek, yermek."
,İftitracı kimse.
,Habislik; habis tümör.
,Zarar veya
,"Istırap vermek istenileyen,"
,"Kötücül, bedhah; uğursuz."
,
Katli Vâcip...,
,"Nice katli vâcip var, kupkuru birer kütük..."
,"Bildiği tümden yanlış, hayâli üfürük..."
,"Acâyip kanıbozuk, kopkoyu kâfirdir;"
,İşte kuduzlardan geli YURDA kötülük...
,
Kötü Diyemem,
,Şarap üzümden diye bağa kötü diyemem.
,Sırtında şaki gezen dağa kötü diyemem.
,Yeryüzünde kötülük insanların eseri.
,deviri suçlayıp çağa kötü diyemem.
,İbrahim PATAZ
,17.02.2010 Osmaniye
,
Maske Varsa Çıkar,
,Kendisi bozuk olan
,"bozuk sanar herkesi,"
,bindiği merkebi bellidir
,taşıdığı helkesi
,"taşıdığı heybesi,"
,Mevkiyi bulunca
,büyük adam oldum zannetmesin kişi
,kişiye nasihatım;
,İnsan olmaya çalışmaktır
,insanlığın meyvesi.
,Kötülük damarından akmasın
,"İşine gelene takınma iyilik kisvesi,"
,Bozguncu olma
,İyiliğin altında kötülük varsa
,Çıkar maskeni.
,
Cahil Duyduklarıyla Hareket Eder,
,"Kim kışkırtıyorsa, onun olur kefili,"
,"net bilgisi yok, duydukları yeterli…"
,"İnansa inancı yok, niyeti hep kötülük,"
,"Hakk’ı yaygınlaştırmaz, emelleri hep küçük…"
,(2012)
,
Din Değil,
,"Sizinkisi din değil, olsa olsa yoldur,"
,"Hakikati gizleyen, batıl yolda koldur…"
,"din Rab’den gelir, Rab’bimden indirilir,"
,"Hakikati emreder, kötülük reddedilir…"
,(1994)
,
Allah Affetsin,
,"En büyük ibadet, aşka gelmeyen"
,"Dostlarını bulup, ziyaret etsin"
,"Kötülük yapıp da, affedilmeyen"
,Mahkum kalanları Allah affetsin
,Bahattin Tonbul
,1.6.2013
,
Abdurrahim Karakoç'a...,
,Sevenlerin gür olsun üstad
,Kırıldı kalem sonsuza kaldık
,Sensiz yazmayan kalemi şairmi sandık
,Ölümünle yetim öksüz kaldı Mihriban
,Uzun yaşamayı saymadı sanat
,Mihriban kırıldı kaldı tek kanat
,Ölümünle söylenecek buna inat
,Aşklara yürek kartala kanat Mihriban
,Seneler yıllar asırlar geçse
,Şiirlerde senin adın tören bozulmuyor
,Ölümünle nefesini bağlamışlar çözülmüyor
,düğümdür baştan sona senin mihriban
,Kötülük elinden ilham olmadın
,Düğün bayramdan kopana selam vermedin
,söylenirken ölümüne ağlarız mihriban
,Kötülük perdeleri sökülsün gör Mihriban
,
Çocuğun Üveyse de,
,"Çocuğun üveyse merhametle bakmalı,"
,"Peygamberde yetimdi, Rab’bimizden korkmalı…"
,"bağrına bas sev, Rab’bin emanetidir,"
,"kötülük düşünme, Rab’bimin yetimidir…"
,(1996)
,
Çocuklar vardı içimizde..,
,Hani sevgi vardı yüreklerimizde yaşayan
,çocuk çocuk birbirimizi tamamlayan
,Hiçbir kötülük yoktu yaşayan içimizde
,kör ebe veya saklambaç oynayan
,Çocuklar vardı içimizde.
,
Kötülüğün Ne Olduğunu Bilmeyenlerimiz mi Var?,
,"İyilik kötülük, apaçık belirtilmiş,"
,"Merhamet kavramları, emir kabul edilmiş…"
,"Daha bilmeyenler var, nefsin düşmanlığını,"
,"Yakışan yakışmayan, kârını, zararını…"
,(2011)
,
Kan Davası Cahiliyeden Kalma Adet 13,
,Köhnemiş fikir can almalısın?
,"Geçmişin ilkelliği, varsın geride kalsın…"
,"Kötülük dinecektir, dava bitecektir,"
,"Rab buna izin vermez, eğitim yenecektir…"
,(2012)
,
Sabırlı insanlar mutlaka arzularına erişirler.,
,Yusuf Has Hacip diyor ki;
,"Sana kötülük yapan birisi varsa onu unut,"
,Sabır eden insanlar manevi yönden değişirler.
,Hiç işte acele etme sabırlı ol kendini tut;
,Sabırlı insanlar mutlaka arzularına erişirler.
,
Yusuf bey kardeşime,
,"dünya imtihan yeri,"
,sabret üstadım sabret.
,"Sana kötülük yapanı,"
,Allah'a havale et.
,22.01.2014
,
Sevgi Öyle Bir Şey Ki,
,"Sevgi öyle şey ki, madde tutulmaz"
,"Tertemiz gönüllerde, kir pas nedir bulunmaz"
,"Allah sevgide, asla kin nefret olmaz"
,"Tatlı dil güler yüzde, kötülük zuhur bulmaz"
,16 Temmuz 2013 – ISPARTA
,Cemalettin TURAN
,
Yüzüne Gülmez,
,Gönlük kervanında hakkı ararsan
,Sevenin içinden kötülük gelmez
,"Kötüyü besleyip, düşman sanarsan"
,"Sevdiği düşmanın, yüzüne gülmez"
,Bahattin Tonbul
,20.1.2013
,
İnci sözler iyi kötü hal sağlık,
,İnsanın içinde bulunduğu kötülük kötü hal insana kötü vurarak misli misli sağlıksızlık yapar
,İnsanın içinde bulunduğu iyilik iyi hal insana iyi vurarak misli misli sağlık yapar
,Sedat hünkar
,(Karamecnun)
,Mazideki aşk kara sevda şairi
,
Ey Ben!,
,Kimi insanlar vardır
,Aklından iyilik geçince
,Zalim olup kötülük yapan.
,insanlar vardır;
,Gönlünden kötülük geçince
,İyi kalmaya çalışan.
,"Sen, ol ey ben!"
,"Sen, ol ki;"
,"Düşmeyesin hallere,"
,Kapılmayasın dünya hayallerine…
,"Sen, ol ki;"
,"Ender bulunanlardan olasın,"
,Kumaşın belli olsun.
,"Sen, olmaya çalış ki;"
,Kim olduğumuz belli olsun!
,
Şuur,
,"Burada akşamların sessizliği meşhur,"
,Kötülük ağlarını örüyor geceme.
,"bilinç, istek, şuur;"
,Kaç şeytan ruhlu insan giriyor düşünceme...
,
Garip Evcil'im,
