title,poem_cleaned
,Kurtuluşu başlattı-yurttan kovuldu yamyam
,Hasan’ın görevi-bu günü unutmamak
,Geçmişten geleceğe-sağlam durup ışık yak
,Olun aşılmaz kale-hain düşman girmesin
,Ellerini birleştir-güçlü çıkmalı sesin
,
Sevenlere Düşmansın,
,"Kerem Aslısına kül oldu yandı,"
,Yusuf Züleyha zindanda kaldı.
,"Kamber Arzu deryaya daldı,"
,Sevenlere düşman yalan dünya.
,"Elif Mahmut dünyaya geldi,"
,Asumanla Zeycan nerede kaldı.
,"Emrah Selvi zehri aldı,"
,Sevenlere düşman yalan dünya.
,"Tahir Zürrasını aradı buldu,"
,Garip Senem gurbette kaldı.
,"Ferhat Şirin dağları deldi,"
,Sevenlere düşman yalan dünya.
,Koca yunus od ister aşk yüzünden
,Karaca oğlanı söyletmiş özünden
,Veysel’i etmiş iki gözünden
,Sevenlere düşman yalan dünya
,"Mecnun Leyla çöllere düştü,"
,"Aşk pir sultanı darlara astı,"
,"Ferhat (seneme) darıldı küstü,"
,Sevenlere düşman yalan dünya.
,
Düşman Gibi,
,Kara kış eve ulaştı.
,Yeller bize düşman gibi.
,Kuru çaylar doldu taştı.
,Seller bize düşman gibi.
,Gece gündüz döktük tuzu.
,Eritmedi karı buzu.
,İçimize koydu sızı.
,Yollar bize düşman gibi.
,Duygular kabardı coştu.
,Sıtara ayağa düştü.
,Söylemler amacı aştı.
,Diller bize düşman gibi.
,ELEMİ der:Doğru sözüm.
,Bundan yoktur kozum.
,Böyüklerim bulsun çözüm.
,Eller bize düşman gibi.
,İbrahim PATAZ
,03.02.2010 Osmaniye
,
Çökertme,
,"Kar’ yağmış dağlara, aman dağlar bulutlu,"
,"Çöker, çöker oynar, Mehmet ağam mutlu,"
,"Beşli martin çatılmış, gümbür, gümbür oynarken,"
,"attığını vurur, düşman görmüş Harputlu."
,"Kar yağmış dağlara, aman dağlar dumanlı,"
,"Şaşmış şaşırmış gelmiş korkmuş kahpe yunanlı,"
,"Mehmet ağam oynar düşman korkmuş kaçarken,"
,"Oynar, oynar yer titrer, Türk anlı şanlı."
,"Gittim dün yaylaya, koyun kuzu yaymaya,"
,"düşman dağda kalmış, başladım kovmaya,"
,"Ver ettim havaya, düşman dağdan kaçarken,"
,"Kalleş Yunan korkunca, başladım oynamaya."
,"Silah çattım yaylada, Mehmet ağam başımda,"
,"Çöktüm kalktım oynadım, Mehmet ağam karşımda,"
,"Halay çektim oynadım, düşman yurttan kaçarken,"
,"Körük çizmeli gençler, terler dötü karşımda."
,A.Yüksel Şanlı er
,03 Haziran 2010-06-03
,Antalya
,
U Y U M A z,
,"Hainler, yandaşlar, bölücü arttı,"
,"Utanmadan yurtta ekmeği yerler,"
,"Kim bilir nerede pusuya yattı,"
,Su uyur düşman uyumaz derler.
,"Gavurdan daima durunuz uzak,"
,"Gafını yakalar, hazırlar tuzak,"
,"Uyanık ol gece kıpırtıya bak,"
,Su uyur düşman uyumaz derler.
,"Seni dinlemez olsan arlı,"
,"Aklını başına alanlar karlı,"
,"Gaflete dalıp ta olman zararlı,"
,Su uyur düşman uyumaz derler.
,"Araştırma yapıp sırra erelim,"
,"Ata sözlerine kulak verelim,"
,"Dürbünle hedefi bakıp görelim,"
,Su uyur düşman uyumaz derler.
,"Zekinin hisleri an uyanık,"
,"İhbarı bildirir gizli tanık,"
,"Seni ele verir yabancı konuk,"
,Su uyur düşman uyumaz derler.
,20-9-2015
,
Devletlerin Tövbesi (Yorum),
,"“Hatasız insan olmaz” diye meşhur sözümüz vardır. İnsanlar hatasız olmaz da, insanlardan mürekkep millet milletin meydana getirdiği devlet hatasız olabilir mi? Elbet olmaz. Hatalarını, kusurlarını fark eden insan tövbe eder arınır. Böyle farkında oluş insanı, başkalarının kusurlarından kendi kusurlarını görmeye sevk eder. Aksi takdirde insan çürür, leş olur. Peki, millet milletin oluşturduğu devlet nasıl arınacak, nasıl tövbe edecek? şeyden evvel böyle arınmayı kabul edecek mi? Diyelim kabul etti; nasıl tövbe edecek nasıl arınacak? Sahi, devletin tövbesi nedir, devlet nasıl arınır? soruların cevabı bugüne verilmiş midir? Bilemiyorum."
,"Çoğu kişi devleti, kolektif aklın ürünü olduğu daha hata yapar zanneder. Oysa kolektif aklın kolektif sorunları vardır. devletlerin hata yapmasına sebep olur. İstişareye dayalı sistemlerde devlet daha hata yapar. Açık, şeffaf devlette istismarlar daha olur, yanlışlar daha erken fark edilir geçmeden düzeltilir. Aksi halde, küçük günahların birikip insanların kalbini kararttığı gibi, kurumların hata günahları birike birike devletin vicdanını karartır. yanlışları yanlışla düzeltmeye sevk eder işte çürüme burada başlar. Kapalı sistemlerdeki erken içten içe çürüme bunun en büyük kanıtıdır."
,"Denetlenemeyen kapalı yapılar,”kendi gözündeki merteği görmeyip başkasının gözündeki çöpe kafayı takan” insanlar gibidir. Bunlar düşman hep dışarıdadır düşman kendilerini yok etmek istemektedir. tür yapılar, kendi içindeki çürümeyi örtmek için, hep hayali düşmanla boğuşup dururlar. Zamanla böyle düşmanın olduğuna inanırlar. Yani, tam Donkişotluk hâli. Artık Yel değirmenleri, yel değirmeni değil, düşmandır imha edilmelidir. Donkişot düşman, yel değirmenlerinden ibaret değildir. O, an yeni düşmanların peşindedir; arar bulur. Donkişotluk sürekli düşman bulmakla mümkündür. Gün olur yapı, gerçek düşmanını üretir. bakarsın dağı taşı eşkıya dolmuş. aşırılık karşıtını üretir. Unutulmamalıdır “istibdat, anarşistlerini kendi koynunda besler.” Bugüne hep böyle olmuştur; bugünden sonra böyle olacaktır."
,"Kendi içindeki suçluların ifşa edilmesinden rahatsızlık duyan bunu fırsatta dile getiren kurumlardan müteşekkil devlet, arınmayı kabul eder mi? Zor. İmkânsız mı? Hayır. devletlerin birden vicdanı vardır. Biri kararsa diğeri temiz kalabilir. hâl demokratik yapılarda daha görülür, sorunların çözümü daha kolaydır. Mutlaka dirençler olacaktır. Mesele, kurumları kırıp dökmeden, kurumlar arası çatışmaya mahal vermeden sorunların nasıl çözüleceğidir. Peki, nasıl olacak? Tabii devletin kararmamış vicdanını harekete geçirerek. vicdan hukukun, yargının içindedir. Devletin tövbesi, arınması ise, suçlu kim olursa olsun makamı mevkii olursa olsun onu yargıya teslim etmektir. Sanırım gerçek vatanseverlik budur. Aksi hâl suçtur, günahtır, vebaldir; hâb-ı gaflettir, dâlâlettir ihanettir."
,"Eşkıyasız, çetesiz, mafyasız gelecek böyle arınmaya mecburuz. Mecburuz; zira “Bozulursa devletin nizamı/Âlimler ayak, cahiller baş olur/Ahuzar eder toplumun tamamı/Kirpikler nemli, mendiller yaş olur. ”"
,"Unutmayalım, milleti ağlatmaya kimsenin hakkı yoktur."
,25-12-2009
,
Kader dediğin.,
,kader dediğin bak neler etti.
,yaptıkların artık canıma yetti.
,"dost bildiklerim terk edip gitti,"
,böyle dostlar düşman başına.
,böyle dostlar düşman başına.
,zehir kattın ekmeğime aşıma.
,hasret koydun sılahımın taşına.
,böyle dostlar düşman başına.
,janjan yanar dönersin.
,bazen parlayıp bazen sönersin.
,oturduğun tacı tahttan inersin.
,imam derki böyle tacı taht düşman başına.
,
Yiğitler ve Meydanlar,
,YİĞİTLER MEYDANLAR
,Dört yana pusuları kurmuşlar
,Nerde gönül kuşu varsa vurmuşlar
,Tüten namlularla yere sermişler
,"Kardeş gafil olma, düşman uyumaz"
,Dost yüzlü görünüp kuyu kazarlar
,Hain tuzakları yola dizerler
,"İnsafsızca, nice canlar üzerler"
,"Kardeş gafil olma, düşman uyumaz"
,Görünmez meydanda zalim avcılar
,Umulmadık anda verir acılar
,"Döker; gözden, kanlı yaşı bacılar"
,"Kardeş gafil olma, düşman uyumaz"
,dövüşmezler tam ercesine
,"Kahpece sinip, günün gecesine"
,Salarlar mermiyi delicesine
,"Kardeş gafil olma, düşman uyumaz"
,Haksöyler’im yiğitler meydanlar
,"Ayrı düştü gayri, bunu bilenler anlar"
,"Haberini duysam, yüreğim kanar"
,"Kardeş gafil olma, düşman uyumaz"
,
Yusufiyeli'ye,
,Vakittir düşman gün yüzünde
,Gündüzler gecede gece karanlığın içinde
,Sır olmuş Yusufiyeli ateşler titredi kurşun sesinde
,gün düşman düğün dernek taşmedreseliler yas içinde...
,
Nefsi Kendine Düşman,
,"Malmülk kalır Dünya kimseye kalmaz,"
,"Çalışır çabalar çilesi dolmaz,"
,"Mecburu hayatta olmazsa olmaz,"
,İnsanın nefsi kendine düşman.
,"Nasihat kâr etmez başta ötene,"
,"Aldanır mal mülke kumaş ketene,"
,"Ölüm haktan haktır ömrü bitene,"
,İnsanın nefsi kendine düşman.
,"Yaptıkları sığmaz İmana Dine,"
,"Hep bana diyerek yontar kendine,"
,"Aç gözlü şerefsiz doymaz! yine,"
,İnsanın nefsi kendine düşman.
,"Mecburi hayat bağladı aşka,"
,"Gelenlerde laşka gidende laşka,"
,"Kimseyi düşünmez kendinden başka,"
,İnsanın nefsi kendine düşman.
,"Alamaz başını dertten sorundan,"
,"Kendisini telef eder zorundan,"
,"Farkı yok herkesin harun karından,"
,İnsanın nefsi kendine düşman.
,"Veysel derki asıl Dünya burası,"
,"Pek yakın Dünya Mahşer arası,"
,"Nefis insanların derin yarası,"
,İnsanın nefsi kendine düşman.
,Tel:05379590555
,
Düşman mısın Dost musun,
,Yaptıkların tuhaf!
,"Düşman mısın, dost musun?"
,sözünde dolu gaf!
,"Düşman mısın, dost musun?"
,"Allah, derken; kulluk et!"
,diyorsun; isyan et!
,Söyler misin bana net?
,"Düşman mısın, dost musun?"
,"Mevla diyor, de; Allah!"
,"diyorsun, de; yallah!"
,Ettim senden illallah;
,Düşman mısın dost musun?
,Hep çağırdın tavlaya!
,Git demedin Mevla’ya!
,Mevla daha evla ya!
,Düşman mısın dost musun?
,Yönel desem hayır’a;
,Sürdün işi bayıra!
,Rabbim beni kayıra!
,Düşman mısın dost musun?
,Tüm davetin dünyaya;
,Yok alakan uhra’ya!
,Refikimsin güya?
,Düşman mısın dost musun?
,Dost dostunu yakar mı?
,Cehenneme sokar mı?
,Kankalıkta var mı?
,Düşman mısın dost musun?
,Tek düşüncen menfaat
,Yaşıyorsun tek kanat
,Nedir sende inat?
,Düşman mısın dost musun?
,Şeytan iken rehberin;
,Hiç bekleme aferin?
,Hangi safta yerin?
,Düşman mısın dost musun?
,gavuru seversin(!)
,üste översin!
,halt varsa yersin?
,Düşman mısın dost musun?
,Nerde İslam nerde sen?
,Dindarlıktan yok hissen!
,Sahi din-i Hakka sen;
,Düşman mısın dost musun?
,Makbul değil desen!
,Kime dostsan osun sen!
,Hakikaten kimsin sen?
,Düşman mısın dost musun?
,Abdullah Toroslu
,20.03.2012-İzmir
,
Milletim uyan,
,karanlık bulut çöktü.
,Milletim uyan düşman gözüktü.
,Malazgirt kahramanın torunları..
,Bitmez düşman oyunları.
,Güçlü ol birlik çök üzerine.
,Düşman gider ait olduğu yerine.
,Şimdi sana savaşmak gerek.
,İbreti aleme ders verek.
,Dalgalan bayrak yüksel durma.
,Düşman Çanakkale unutma.
,"Sakarya, Kıbrıs unutmadığın ders."
,Haçlı Türk sana zaman ters.
,Vazgeç sevdadan gafil.
,Olacak halin sefil.
,"Duy Türk geliyor asker, nefer."
,"Şehit, dönüp geliyor birer birer."
,Gözün görmez aklın almaz.
,destanı kitaplar almaz.
,Ey Haçlı plan pusu yürümez.
,Cennetten gelen asker ölmez.
,düşmana ders istiyor.
,tarih Türk yenilmez diyor.
,İblis dostu deleceksin postu.
,zaman Türk düşmana sustu.
,Gel daha gel. düşman.
,Atatürk sana olsun ibret.
,Türk Atatürk ruhuyla savaşıyor.
,Yaptığın planlar olmuyor.
,Düşman teslim ol.
,Savaşmadan kaç.
,
Gönül - 2,
,Yeter artık zulmün yeter
,Düşman mısın söyle gönül
,Sevgiliden ettin beter
,Düşman mısın söyle gönül
,Hep seni dinler yüreğim
,"Bilmem ki, alemde neyim"
,"Derdi, gamı ettin beyim"
,Düşman mısın söyle gönül
,Kar yağdırdın dağlarıma
,Yaban sürdün bağlarıma
,Uzak ettin sağlarıma
,Düşman mısın söyle gönül
,kervana koydun canı
,Yollarda dondurdun kanı
,Dostça sevdirdin yabanı
,Düşman mısın söyle gönül
,Geçen günüm buruk
,Verdiğin dert gam soğuk
,"Bırak yakamı, ver soluk"
,Düşman mısın söyle gönül
,Aramıza kimler girdi
,Özütürk’e verdin derdi
,Sayende ölüme erdi
,Pişman mısın söyle gönül
,
Düşman Başına,
,Yılları bitirdim bekledim durdum
,Gelene geçene hep seni sordum
,Yumruğu bağrıma bin defa vurdum
,Senin sevda düşman başına
,umudum vardı soldurdun gitti
,sevgim aşkım tatmadan bitti
,zalimsin canıma yetti
,Senin sevda düşman başına
,şeyimi çaldın ömrümü al
,Çileleri topla dertten derde sal
,Yetmedi bunlar ey vefasız yar
,Senin sevda düşman başına
,Yaptıkların günah yazıktır kula
,Sevgimi değiştin paraya pula
,Yakında taparsın sanırım puta
,Senin sevda düşman başına
,18/ 08/ 2007.....Berkay KUR
,
 Ey Türk Askeri,
,"Türk askeri cebhe cebhe dolaşır,"
,Düşman eline gelişiverir
,"Türk askeri gece gündüz silah başındayken,"
,Düşman tuzak hazırlıyordu.
,"Millet koşmuştu Hakkari, Tunceli, Şırnak,"
,"Sevinmişti türkiye insanlar,"
,Asker kendini ciddi savunmuştu kendini
,Düşman yana yana saklamıştı.
,"Türk askeri gülmeye başlarken,"
,Düşman saatte ağluyordu
,"Türk askeri düşmana baka baka,"
,Düşmanın göz merceği düşmüştü bile.
,
Düşte Öyle Gör,
,"Bitmez çile ömür gelir yarıya,"
,"Kimse bakmaz bal yapmayan arıya,"
,"Maskara olursun çoluk çocuk karıya,"
,Dost kim düşman kim düşte öyle gör.
,"Var gününde ağam paşam diyenler,"
,"Girip çıkıp gelip gidip yiyenler,"
,"Kaçar fakir olduğunu duyanlar,"
,Dost kim düşman kim düşte öyle gör.
,"Yalan değil gerçek duysun cümle alem,"
,"Eşin dostun vermiyor selam,"
,"Dünyanın düzeni böyle vesselam,"
,Dost kim düşman kim düşte öyle gör.
,"Varsa paran çoktur itin köpeğin,"
,"Bekçisi olur dış kapığın,"
,"Kesilirse haktan gelen kepeğin,"
,Dost kim düşman kim düşte öyle gör.
,"Olanları akıl mantık almıyor,"
,"Cahiller nankörler kıymet bilmiyor,"
,"Gerçekçi insanda dostluk ölmüyor,"
,Dost kim düşman kim düşte öyle gör.
,"Veysel der göz görer çoktur örnekler,"
,"Akıllı insan nesilden bekler,"
,"Sonradanda acı olur gerçekler,"
,Dost kim düşman kim düşte öyle gör.
,
Uykusuz geceler....,
,Hic uykusuz gecelerin oldumu?
,Hani birkac saatte olsa
,"Gözlerini dünyaya kapatip bütün kahpelikleri, serefsizlikleri, adaletsizlikleri"
,unutmak istersin ya...
,"ici öyle daralirki sanki kahpeliklere, serefsizliklere, adaletsizlikler inat"
,"gözlerin kapanmaz, uykularin sana düsman olur."
,Tipki hic ummadigin dostunun sana düsman olusu gibi.
,"Su kahpe dünyada uykularin sana düsman oluyorsa, mantigin hayallerine engel oluyorsa"
,Hayattan beklentin olurki bundan öte?
,Hadi simdi gözlerindeki isigi söndürde sirtini dön su
,Kahpe dünyaya..
,
Eğer Ki; ..!,
,ki; güzel vatan toprağını
,"Düşman askeri gelip,basıp çiğnerse"
,vatanımı işgalden kurtarmaya
,"daha Mustafa Kemal,doğmayacak."
,ki; Şehitlerimin mezarını
,"Düşman çizmesi ayak basıp,ezerse"
,"toprağımı,düşmandan kurtarmaya"
,"daha Şehit Mehmetçik,olmayacak."
,ki; İstanbul'un sularında
,"Düşman gemisi bayrak açıp,gezerse"
,"gemileri,bombayla batırmaya"
,"daha kimsenin gücü,yetmeyecek."
,ki; Ayyıldız şanlı bayrağımı
,"Düşman milleti alır,yırtıp yakarsa"
,"bayrağımı,göndere çektirmeye"
,daha Aziz Milletim olmayacak.
,ki; Camilerdeki minareyi
,"Düşman topları,bombalayıp yıkarsa"
,"Camilerimde,okunan ezanları"
,"daha hiç kimseler,duymayacak."
,ki; İmanla yazılan marşımı
,"Düşman marşları çalıp,susturursa"
,Yeniden İstiklal Marşı yazmaya
,"daha Mehmet Akif de,yazmayacak."
,ki; Ülkemdeki vatandaşlarım
,"Birbirini kırıp,vurup öldürürse"
,Yepyeni Türk Ulusu doğmaya
,"daha Türk diye kimse,kalmayacak..."
,(31.07.2014)
,
Dost-Dusman.,
,Cok kolay dost bulurum.
,Cok kolay'da dusman.
,Iyi niyetimi kullanip.
,Etmeyin beni pisman.
,Cok zor gercek dostu bulurum.
,Cok'da zor gercek dusman olurum.
,
Boşa Düşman Oldu,
,"Çağlar geçmişe uymuyor,"
,"Yazlar kışa düşman oldu,"
,"Bülbül dallara konmuyor,"
,Bağlar kuşa düşman oldu.
,
,"Aylar yılları sevmiyor,"
,"Dünya çarkında dönmüyor,"
,"Bahçeler çiçek vermiyor,"
,Dağlar taşa düşman oldu.
,
,"Günler mevsimi saymıyor,"
,"İnsanlık kana doymuyor,"
,"Kulaklar sesi duymuyor,"
,Gözler yaşa düşman oldu.
,
,"Ozan Kanber laf almıyor,"
,"Düzen yerini bulmuyor,"
,"Dünya kimseye kalmıyor,"
,Canlar cana düşman oldu.
,
,Kanber GÜRBÜZDAL
,
346 Ey Aşk Sen Necisin,
,hasta edersin yahut ta deli.
,Sana tutulanın kalkmıyor eli…
,Çözemedim nedir aşkın bedeli?
,"Ey aşk necisin, in misin, cin mi?"
,Düşman mısın yoksa ak güvercin mi?
,"Kimini çarparsın, yamultur korsun."
,"Kiminin gözünde kopkoyu morsun,"
,"ağırsın, zorsun!"
,"Ey aşk necisin, in misin, cin mi?"
,Düşman mısın yoksa ak güvercin mi?
,Mecnunu çöllerde gözden edensin.
,"Ferhat’ı dağlarda özden edensin,"
,"Keremi, Aslı’yla sözden edensin."
,"Ey aşk necisin, in misin, cin mi?"
,Düşman mısın yoksa ak güvercin mi?
,"Girdin başa, akıl çıkıyor!"
,Akılsız kafalar candan bıkıyor.
,"Aşkın ateşi, canlar yakıyor!"
,"Ey aşk necisin, in misin, cin mi?"
,Düşman mısın yoksa ak güvercin mi?
,Antalya–2008
,
Amerika'ya Dost Ol *,
,"Amerika'ya düşman ol,"
,Gücün yettiğince savaş...
,"Yada Amerika'ya dost ol,"
,Sonsuza kendinle savaş...!
,"Amerika'ya düşman ol,"
,Kafirle savaş.
,"Amerika'ya dost ol,"
,"Kur-an kursuyla, müslümanla savaş...!"
,"Amerika'ya düşman ol,"
,İsrail'le savaş.
,"Amerika'ya dost ol,"
,İran'la savaş...!
,"Amerika'ya düşman ol,"
,"Son nefesine savaş,"
,"Amerika'ya dost ol,"
,Son müslüman kalıncaya dek savaş..!
,"Amerika'ya düşman ol,"
,"PKK savaş,"
,"Amerika'ya dost ol,"
,Hizbullah savaş...!
,"Amerika'ya düşman ol,"
,"Yap erkeklik kuklalarıyla savaş,"
,"Amerika'ya dost ol,"
,"Peşin peşin bırak git buradan, Amerika safında savaş!"
,Abartmıyorum.
,Amerika olsada savaş
,Amerika olmasada savaş....
,"erkek gibi,"
,Yada Irak gibi........!
,
Düşman Oldular,
,"Savaştan barışa gittiler,"
,"Kendi vatanında yittiler,"
,"Demokrasi diye bittiler,"
,Dost dedikler düşman oldular.
,"İslam ülkelerine çöktüler,"
,"Kalkınır diyemi ürktüler,"
,"Kardeşin arasını büktüler,"
,Dost deikler düşman oldular.
,"Olan şeyleri yıktılar,"
,"Petrol yataklarına sıktılar,"
,"Üstüne ateşler yaktılar,"
,Dost deikler düşman oldular.
,"Bizim millet ona baktılar,"
,"Sevinçinden ışık yaktılar,"
,"Yalan dolandan hep bıktılar,"
,Dost dedikler düşman oldular.
,"Düşmana hep kucak açtılar,"
,"Bizdende dostlarım kaçtılar,"
,"Gemiler denizde battılar,"
,Dost dedikler düşman oldular.
,"Savaştan yurda geldiler,"
,"Amerika katil bildiler,"
,"Mustafayı kurban ettiler,"
,Dost dedikler düşman oldular
,","
,
Çanakkale kahramanları 3,
,Çelikten iman ordusu duruyordu duşmanın karşısında
,Düşmana aman vermediler göğüsündeki imanın sayesinde
,sel düşman akın ediyordu kahramanların üzerine
,Düşman perişan oldu Yahya Çavuşunun takımının karşısında
,Kaderiydi düşmanın yenilmek kahraman Turk Mehmetçiklerine
,asker korkusuz imanlı Yahya Çavuştular düşmanın gözünde
,yiğitlerki Alllah'ın Kuran'da bahsettiği cennette buluştular
,Halil Çolak 20.10.2006 Gelibolu
,
VARLIĞIN MUHAFAZASI Bir Yaşam Öyküsü = Sayfa: 001 =,
,"Seni beni yetmiş beş milyonluk bizi düşman belleyen olursa; bizi düşman belleyenlerin karanlıklardan getireceği yalan çok! . Atomun parçalanışında başımıza gelen zararda out bitmedi bil! . Barbarlıklarla suçlayanlara, karanlığa gömülmüş olanlara bakma! . Kendini bilmezliğin zifiri karanlığı; kendisinin kendisine sonu! . “Zulmetme kendine! .” desek karanlıklara; seni beni “BİZ” anar aşka! . yetmiş beş milyon umut; karanlığın üzerine doğacak güneş gibi! . “BİZ EZELDEN DOĞMUŞ BULUNDUK ZATEN! .” desek; kimler anlar doğmuşu! ."
,"duan olsun taşı toprağına Anadolu’nun! . dileğin olsun; bağı bahçesine, öten kuşuna! . gerçeğimize sığın; Yunus EMRE Efendimizdir sevgiden nasip alan! . İncitme! . insanlığın olsun anılsın adın iyilere aşkla! . çıkarsızlığın olsun, kazanan dost olsun aşkla! ."
,"Karın tokluğuna hizmet verebilmeyi umut ederim! . Kitap kaleme alıyorum; vatana hizmet vermeye çabalayan büyüklerimizin izinde! . Büyüklerimizi özverili çalışmları tanıyabilmek kendini bilmenin çizgisinde Anadolu varlık gösterebilmek! . Barış ortamında; eğitimin çizgisine uyum içerisinde görevlerimi yerine getirebilmek! . Paylaşabilmek umudumuzu insanı muhafaza edebilmek aşklarımız için! . kabiliyetin yolunu açabilmek yürüyebilmek insanlık Anadolu Topraklarında! . Düşünen düşünebilmek, yürüyen yürüyebilmek paylaşabilmek Anadolu için! . Varlığın muhafazasını düşünmek varlığa dua okuyabilmek insanlığın çizgisinde, azimle! . 02.01.2013 01:32:09"
,
"Ok,Yay, Çamur,Güneş",
,"Biz, birimiz; ok olmalıyız."
,Düşmanın üstüne
,Korkusuzca atılmalıyız.
,Yayımızdan doğmalıyız;
,"Yayımızdır; bize güç veren,"
,"Seven, gözeten.."
,"Yayımızdan doğmalıyız,"
,Düşmanın üstüne
,Korkusuzca atılmalıyız.
,Düşman kim? !
,Dersen;
,Düşman ben;
,Düşman sen;
,"Düşman kendimiz, nefsimiz;"
,değil; düşman..
,düşman olamayız..
,Yayımızdan doğmalıyız;
,Dostum..
,"Yoksa,"
,"Yoksun,"
,"Yokum,"
,Yokuz..
,Lakin;
,Ok yay
,var.
,"kullanana kadar,"
,Ok çamura saplı;
,Yay güneşte saklı..
,
Özğür Vatan,
,Vatanım kükrerim dağlarda
,Seni vermem düşman ellerine
,Düşman nağmert önümde kaçardı
,Ölsem bayrak vermem ellerine
,Ay yıldız bayrak dalğalan gökde
,Vatanımın benzeride yoktur
,Düşman üzerine kükrerim
,Kükrerim bayrağı vermem yoktur
,Bütün millet birleşti istiklal
,Tek vucud oldu vermez düşmana
,Geri dönmek yok vurur düşmana
,Düşmanı Türk kovalar baksana
,Şehitler ruhunda vatan bayrak
,Vurulsamda hiç ayrılmıyaçak
,Gördüm dün gece bayrak rüyamda
,Milletim hürdür ağlamayaçak
,
A A Denemeleri BATININ ÇİRKİN YÜZÜ,
,BATININ ÇİRKİN YÜZÜ
,Osmanlı ortadan kaldırıldığı günden beri dünya kan ağlıyor. Osmanlı dünyada barışı sağlayan en büyük güçtü. Batı güçlenince Osmanlı’yı önünde en büyük engel olarak gördü. sömürüsünün önündeki engeli kaldırmak kendi aralarında anlaştı. Rusya’yı palana dahil ederek elbirliğiyle onu ortadan kaldırmayı başardı.
,"Şimdi dünya kan ağlıyor. Devlet-i Ebed Müddet gitti sömürü imparatorluğu Roma yeniden hortladı dünyayı ezim ezim ezmeye başladı. gün Avrupa Birliği Batı Roma’nın doğusudur, Amerika Batı Roma’nın batısı, Rusya Doğu Roma’nın batısı, Çin Doğu Roma’nın batısıdır. İşte doğusuyla batısıyla Roma zulüm Devleti hortlamıştır. Modern çağın en büyük zulümlerini icra etmektedir."
,"En kötüsü Roma en büyük düşman olarak parçalayıp yok ettiği Osmanlı’yı görmekte, gelecekte sömürüsüne engel olabilecek muhtemel gücün topraklardan çıkacağını bilmekte onunla savaşını son raddesine sürdürmeye kararlı görünmektedir."
,"Roma putperesttir, Pagan kültür inancının eseridir. Roma kendisine en büyük düşman olarak İslam’ı seçmiştir. Komünizm Yahudilik hiç birini gerçek düşman olarak görmemiştir yeni Roma. Dünyayı paylaşarak istila etmiştir yeni Roma. Dünyayı baştanbaşa sömürge imparatorluğuna döndürmeyi azmetmiştir azgın canavar. azgın canavar Rönesans reformlarla hortladı yeniden. Hristiyanlığı Yahudiliği bünyesinde eriterek kendine kattı. Tek dönüştüremediği son din İslam’dır. Bunu denedi kere başaramadı. Şimdi onu yok etmeyi planlıyor."
,"11 Eylül komplosunu bunun ayarladı, kurguladı, mizanseni uyguladı. Şimdi onu bahane ederek dünyanın tarafında işgal soykırımlarını sürdürüyor."
,"El-Kaide onun taşeronu, İşid onun parçası, Boko Haram örgütü onun eseri, Yemen’deki, Libya’daki karışıklıklarda onun parmağı var. Mısır’daki kukla yönetimin zulümleri onun eseri. Afganistan’da zulümlerine devam ediyor hala. Pakistan’ı karıştırmakta bütün maharetlerini sergilemekte. Dünyanın tarafında kan gözyaşı onun eseri. Suriye’yi parçaladı, Irak’ı kaosa sürükledi. Sırada kim bilir hangi ülkeler var. Türkiye hayırlı şeyler düşündüğü söylenemez."
,Doğu Roma’nın doğuda boş durmuyor. Dünya İsrail İşid zulmüne odaklanmışken Çin Türkistan’ı inim inim inletiyor.
,daha sürecek bilmiyoruz. kan gözyaşı zaman dinecek bilmiyoruz. devran sürecek bilmiyoruz. yeni Roma zaman yıkılacak bilmiyoruz. yeni sömürge düzeni bitmeden zulüm bitmeyecek. Yeni Roma yıkılmadan gözyaşı kan dinmeyecek. Roma’nın yıkılması Yeni Osmanlı’ya ihtiyaç var. Dünya Osmanlı’ya muhtaç. Dünya İslam’a aç.
,"zulmün, kanın, gözyaşının dinmesi İslam’ın tekrar hakim olması, dünyaya adaleti hakim kılması şart. Dünya buna muhtaç. Dünya Osmanlı’yı arıyor. Dünya adalete aç."
,
Vah dettin,
,sürgün olayım vatan hasretinle yanayım
,Hain ilan edileyim küfürleri yutkunayım
,İlahi teveccüh edilen bırakılan toprağı düşman eline vermeyeyim
,Evlatlarımın elinden alınmasın özgürlüğü zaman ölürüm
,vücuda rahatsız veren iman fışkırışlıklarını laikle kazıyan
,Dinsizlerin İzmir den Antalya dan Erzurum dan Diyarbakır dan boy göstermesi
,dünyadan emelim ay yıldızın dalgalanmasından emelim kalmadı
,Çürüse bedenim vatan diyemediğim yerde toprak payidar olsun
,cana gerekmez saltanat gerekir semaya süzülen ezan sesi
,Terakkinin tohumları atılsın Suriye den kemal paşa
,Fışkırsın yürekten ittihat kalmasın vatanımda düşman eli
,Bellensin yüreklere nesillere düşman yardakçılığı çürüsün
,Vatan sevdası bedenim yükselsin tekbirler serenatlar vatan aşk
,
770-Said Nursi'nin Bitlis Müdafaası,
,"Bitlis’in dört yanını, düşman kuşatır"
,Üstadla talebeleri ateş çemberinde kalır
,Sağanak yağmur yağdı cephede mermiler
,"Birer birer şehit oldu, nur yüzlü talebeler"
,"sevdiği yeğeni Ubeyd, vuruldu sırtından"
,"Parmağını kaldırdı, şahadetle ayrıldı amcasından"
,"Üstad, üç sıra düşman çemberini yardı geçti"
