title,poem_cleaned
,Türlü resimler çizmiştim
,Hepsinde hissedilirdi mutluluğum
,Tablolar düşlemiştim seninle el ele
,Hani mutluluğun resmi deseler
,"İşte derdim, hiç düşünmeden"
,Dün gece vurdu beni ihanet
,Vurdu yüreğimi
,Paramparça etti hayallerimi
,Artık
,Kör kuyuda duygularım
,Toprak altında
,"Uyuştu beynim, düşünmekten yoksun"
,Son karesinde kaldın
,"de,"
,"Senli, sonu olmayan düşler"
,Dün gece vurdu beni ihanet
,Vurdu tüm yarınlarımı
,Paramparça etti benliğimi
,Umutlar yeşertmiştim
,Yorgun yılmayan yüreğimde
,Oysa şimdi;
,Benden geriye kalmadı hiç birşey
,"Gülüş yasak, ten soğuk, bakış donuk"
,Yürek atmıyor sanki
,Sevgi kurumuş yapraklar misali
,Parmaklar arasında kırık dökük
,_____Dün gece
,_____Vurdu beni ihanet
,"_____Bir de,"
,_____Vurdu seni...ihanetin...
,17.02.2007
,
Sahipsiz Mektuplar / 8,
,- Mektup No: 8 - sahibini bilir... -
,- Devamını benden duyacak! -
,"Öyle zor söylemek, neyi anlatsın kağıt?"
,Göç etti dudağımdan gülüş için.
,"Hangi şiir anlatsın, hangi söz, hangi ağıt?"
,Gitti işte apansız bambaşka düş için.
,"Sormayın sakın bana, sormayın; gidiyorum"
,"yoruldum dese de, ihanet diyorum…"
,"haram hakkım ona, helâl ediyorum"
,"kırıldım dese de, ihanet diyorum…"
,benim sevdamı sattı buseye
,Şimdi gördüğü tek şey kirli bedeni olsun.
,Daha güneş batmadan giydiği elbiseye
,İster gelinlik desin ister kefeni olsun.
,"Sormayın sakın bana, sormayın; gidiyorum"
,"yoruldum dese de, ihanet diyorum…"
,Kırılmış yüreğime son kez emrediyorum
,"darıldım dese de, ihanet diyorum..."
,................................
,04.04.2008
,Beylikdüzü
,
Yanlızlığıma ihanet edeceğim,
,"Avuçlarımın içinde,"
,Umutlarımı birer birer söndüreceğim.
,"Düşler bile, yasaklı olacak, gecelerimde."
,Yanlızlığa ihanet edeceğim.
,İstemesemde.
,"Hüzünler olmayacak, yüreğimde."
,"Hasretleri, birer birer denize dökeceğim."
,"Acılar bile, yasaklı olacak içimde."
,Yanlızlığıma ihanet edeceğim.
,İstemesemde.
,"Avuçlarımın içinde,"
,"Kaybolan yıllarımı, birer birer sileceğim."
,"Geçmiş bile, yasaklı olacak beynimde."
,Yanlızlığıma ihanet edeceğim.
,İstemesemde
,"Avuçlarımın içinde,"
,"Birer birer kayboldu, hayat çizgilerim."
,"Hastalığım, yasaklı olacak. Gidiyorum."
,Yanlızlığıma ihanet ediyorum.
,İstemesemde.
,
Ben İhanet Etmem,
,"Benim adım kırmızı değil, Mehmet’tir Mehmet"
,"Milletimi, edemem ecnebiye şikâyet"
,"Şirin görünmek için, Ermeni dostlarına"
,"Ülkeme, Ecdadıma asla etmem ihanet"
,2006
,
Ezberlerden,
,kendime kardeşler aradım
,Hiç kimseye kardeş olmak istemeden
,kendime dostlar aradım
,Hiç kimseye dost olmak istemeden
,bana ihanet etmeyenleri aradım
,İhanetlerime asla ihanet demeden
,Penceremdeki dünyaya dünya dedim
,Başkalarının dünyasına karanlık derken
,"Sonra döndüm, hani kardeşlerim?"
,Sürekli kardeşlikten söz ederken
,Yanılgıyı itiraf edemeden kendime
,"Soyundum, dökündüm, kardeşliğe"
,"Kardeşi, kardeş kılmak kardeşçesine"
,"Bütün bilgileri, bilgi kılmak bilgecesine"
,"Akıl edip düşünmektir, bencillikten öte"
,Belki zaman varılır insanca kardeşliğe
,Özleriyle kardeşi kardeş bilmek varken
,Kardeşler aradım kendime ezberlerden
,17.08.2008 - İzmir
,
Seraplardadır Serap,
,Seraplardadır Serap
,Yüreğinden ihanet yüreğime
,Sanki dilimi vurdum zincirlere
,yol var senden uzakta
,son var sensiz da…
,Yüreğinden gelen yüreğime
,Benziyor cehennem ateşine
,ayrılık var senin tuzaklarında
,sevgi var saklıdır ufukta
,Yüreğinden ihanet yüreğime…
,Seraplarda saklısın
,Bütün hüzünler düşer yüreğime
,Ahir yalnızlık artık kendime
,Seraplardasın Serap en derin düşlerde…
,Yüreğinden ihanet yüreğime
,Kilitsiz kelepçeler vurdun ellerime
,hüzün var ağlıyor sana
,ufuk var geliyor bana
,Yüreğinden düşen yüreğime
,Ağır geliyor sevgi dolu gerçeklere
,kız var düşünüyor niye
,çocuk var koşuyor sevgi diye
,Yüreğinden ihanet yüreğime…
,Seraplarda saklısın
,Bütün hüzünler düşer yüreğime
,Ahir yalnızlık kendime
,Seraplardasın Serap en derin düşlerde…
,serap gördüm derin düşlerimde
,Cehenneminden ateşler attı içime
,Serap seraplardadır düşer yüreğime…
,
Âlimlere İhtiyaç Var,
,"İster sadık kul ol,"
,"İstersen ihanet kâr,"
,"şekil yaşıyorsan,"
,Âlimlere ihtiyaç var…
,(1995)
,
Nefis İhanet Eder,
,"Hakk’a aykırılığı, Rab şiddetle men eder,"
,"Merhamet emredilmiş, nefis ihanet eder…"
,(2012)
,
Nefis Suçların Başı,
,"Nefis suçların başı, ahmaklık alameti,"
,Rab’bini dinlememe ihanet cinneti…
,(2012)
,
Kazanova,
,Tüm çevresi
,Onu
,Kazanova
,Olarak tanıyordu
,
,
,En son evlendiği
,Yirminci eşi
,Dahil
,Hiçbirine
,İhanet etmemişti
,
Vatanını Satmak,
,-Doktrin Dünya Antoloji.Com ilk kez-
,Doğduğu
,Anne sütünü
,Yudumladığı
,Ekmeğini yiyip
,Suyunu içtiği
,Vatanına
,İhanet eden
,Hiç kimseyi
,Ulu Tanrı
,Asla
,Affetmez
,
Susma Hakkımı Kullanacağım,
,aşka ihanet eden olsanda
,Beni yerden yere vuran olsanda
,yüzünden acı çeken olsamda
,"Ben,susma hakkımı kullanacağım"
,Aşka mezar kazmak yakışmaz bana
,(25.03.2007)
,
Bilirdik,
,Dostu olmazmış düşenin
,Birde öğrendik
,Düştüğü yerde
,Gülenin düşmanı
,Sözüm sana ey ihanet
,Kendine gülenden gelecek
,Dünyayı dönüştüren
,En büyük en güzel şiddet
,Bizi korkunç güldüren
,büyük
,güzel gerçek
,
Kiraya Verilir mi,
,"Yürek Allahın evi, kiraya verilir mi,"
,"Kiraya verdim diyen, ihanet içindedir,"
,"Gül dururken dikenler söyleyin derilir mi,"
,"Fani olan bilsin ki, yaratan hep zindedir."
,
Mukabil,
,"İnsanlığı tescilli, Adem'in oğlu Habil,"
,"İnsanlığa ihanet, etmemiş miydi Kâbil,"
,"İblisin hasletini, benimseyenler için,"
,"Cehennem yaratılmış, tercihine mukabil."
,
Kehanet,
,"Kendini tanımayan, eder Hakka ihanet,"
,"Gaybı Allah biliyor, lanetlidir kehanet."
,
Nasıl,
,"Zulüm senin huyunmuş, yazık bilemedim,"
,"Göz yaşımda suyunmuş, onu silemedim,"
,"İhanet oyunmuş, kimseye dilemedim,"
,"yürek yangınını, nasıl söndürürüm ben,"
,
Nefesim,
,"İhanet etmek için, fırsat beklemekte nefsim,"
,"Mücadelem sürecek, oldukça nefesim."
,
Merdiveni Yavaş İn!,
,"Seni,"
,"Aşkını,"
,"Sevişini,"
,"Gözlerini,"
,"Susuşlarını,"
,"Cümlelerini,"
,"Güzel ellerini,"
,"İhanet eden yüreğini,"
,"Yalan söyleyen dudaklarını,"
,Allah kahır etsin sana!
,
Nasıl İhanet Ettin,
,"zamanlar sevdiğimdin sana nasıl güvendim,"
,"Seni sevdiğimi, gözlerimden bilirsin, zannettim,"
,"Seni sevdiğimi, biliyordun be, nasıl ihanet ettin,"
,zamanlar sevdiğimdin sana nasıl güvendim.
,
Zaman,
,ZAMAN
,“Zaman şeyin ilacıdır”
,Sağaltır en onulmaz yaraları
,varmış yokmuş olur
,yüreğinde ihanet hançerlerinin açtığı yaralar
,
Bunun Adı İhanettir,
,Karanlık haindir
,Sokulur sessizce
,Karanlık pusudur
,Bitmez zifiri katran gecelerde
,İhanet karadır
,İhanet hançerdir
,Kurşun yarasından beterdir
,Zehirdir
,gece
,"Beyaz rüyaya, kan karışır."
,Umut arkadan hançerlenir
,Karanlık gecelerde.
,Yıldızlar uçurulurken
,Koparılmak istenir
,Bunlar Umut fideleridir
,Yeşermeden koparılmak istenir.
,yol mübah sayılır
,Şafak atana dek.
,Altın tepsilerde sunulur
,Ülkemdeki masum canlar.
,Kadehler tokuşturulur
,Umutlar kana bulanır.
,işte bunun adı ihanettir
,
((İhanet Meydan Okur ((,
,an olsun lehimize işlemedi zaman
,vakitsiz geldik
,ikimiz
,"Mem, Zin"
,olmak ister gibiydik...
,yapraklar daraldı
,gider oldu dallarından
,kovuğuna çekildi şey
,ihanet meydan okur
,gün benim
,tan benim
,şey benimdir...
,yana
,yana
,doruklara
,dersini vermek ister yıldırımlar
,iletir feryadını
,fayda
,güç yetirmez
,başa kalmış şey
,ihanet meydan okur...
,ah! dalgalar
,kaldınız
,akabilseydiniz doruklara
,namert ellerine
,kerecik
,kerecik
,yer kapmaca oynasaydınız...
,
Katarsis,
,-karanlık soğuk nasıl yok
,*aşk ihanet günahta yoktur
,-çünkü insan
,*kendi denkleminde doğrudur
,-birlikte yaşayabilmek konulan kurallar vardır
,*zira insan sosyal varlıktır
,
Hainlik Yapanın,
,"Yüreklerde kanar, onun ateşi"
,"Gönülleri yakar, hakkın güneşi"
,"İhanetin olmaz, artık tek eşi"
,"Düşmanı bilmeyen, nankör başı"
,"elinde yuro, diğeri dolar"
,"Hainin tüm rengi, birgünde solar"
,"Dünyanı sattın mı, inancın boğar"
,Vatana ihanet yapıyorsun
,"Sebepsiz kuş uçmaz, ermenimisin"
,"Özür dileyensin, hainimizsin"
,"Geçmişi bilmeyen, tarihsizmisin"
,Vatana ihanet ediyorsun
,Karanlık gecenin olur sabahı
,"Mazlum olanların, tutar son ahı"
,"ana inanma, biter refahı"
,"Hainlik yapanın, başımısın"
,Bahattin Tonbul
,7.5.2014
,
İlkler,
,hep ilkleri yaşadım!
,"İlk aşk,"
,"İlk sevgi,"
,"İlk ihanet,"
,ilk ölüm gibi...
,
Bedelini Bedenimle Ödedim,
,su uyur düşman uyumadan
,uyudum
,kalkamadım yangınlarda
,deli rüzgar oldu
,hayatım
,yaslanmak istedim
,anlatmak istedim
,anlamadın
,benim yanılgımdı
,sana ihanet ettim
,bedelini bedenimle ödedim
,hiç öç almadan
,
"Aşk, Umut ve İhanet",
,"Aşk, umut ihanet üçgeni hepimizin yaşadığı"
,yaşadıkça künyemize kazınan kavga
,varoşlara vurur kendini
,yada şiire.......
,
Köpekleri Tahrik Etmek ve Dövüştürmek Lanetlenmiştir  3,
,"Zorbanın gücü yeter ruhsuz zattır,"
,"Kalbi kaskatı taştan, zevkten katılaşmıştır…"
,…
,"Ruhu dövüştürmekte, kalp zalim münafık,"
,"Vicdan tembihlenmemiş, tam cehenneme lâyık…"
,…
,"İhanet ihanet, üste cinayet,"
,"Aramızda dolaşır, taşımaz samimiyet…"
,(2011)
,
Bu Türk milleti ezelden beridir âşıktır istiklale,
,piç Türkçe yazıp vatanım Kürdistan diyen
,pisliğin sonu sizinde sonunuz hüsran
,Yanına kalmaz vatana ihanet edenin
,Vatan Türk'ündür mutlu Türk'üm diyenin
,Topraklar Türklere Alpaslan atadan kaldı miras
,Vatanına İhanet edenlere asla etmezde iltimas
,Onun vatanda yaşayamaz olan yarasa
,Türk milleti ezelden beridir âşıktır istiklale
,Halil ÇOLAK 20.01.2010
,ANKARA
,
Ülkem,
,zindan
,Kapkaranlık günler
,Köşesinde kan
,Bitmiyor gözyaşları
,Dağlarında duman
,Devrildikçe fidan
,Figan ediyorum figan
,Ülkem
,Kan revan içinde
,ihanet kol geziyor
,Gambazlama sanat
,Sanki Beki Avan soyu
,Memi Alan lara zindan
,"Zin ler, Dilan lar, Hazal lar gözü yaşlı"
,Dağlarımda duman
,Devrildikçe fidan
,Figan ediyorum figan
,Ülkem zulüm cenderesinde
,Köyde şehirde sokakta
,İhanet kol geziyor
,taraf zulüm
,taraf zindan
,Dağlarımda duman
,Devrildikçe fidan
,Figan ediyorum figan
,
İhanet Olur,
,gül üstüne gül
,asla istemez bülbül
,sakın yoklama
,gül üstüne gül
,ihanet sayar bülbül
,sakın saklama
,gül üstüne gül
,duyarsa gider bülbül
,sakın koklama
,*haiku
,
Ziyanı,
,çehren viraneye döndü beynimde
,ziyanı unutalı yıllar olmuş çoktan
,sana hasretim var yanında ihanet
,zor bilirmisin hasret nedamet
,
Dostlar Zorda,
,Can ödünç vermez dost
,Demir parmaklıklar kelepçeler
,kahfpe karanlık ihanet dolu geceler
,"Can benim, canım kan içinde"
,"Hücrem kan kokuyor, mapus damı yanıyor"
,"Dostlar zorda, can pazarındayız"
,"Bayrampaşa'da, Ümraniye'de"
,"Çanakkale'de, Ulucanlar'da"
,daha nice tutsaklar
,"Kurşun, bomba ihanet"
,Çemberindedirler.
,Can pazarındayız dostlar
,Can ödünç verilmez
,
Fırtına,
,Bütün ihanetlerin soruların cevapları tek yerde
,Yanlış akan mecrada suların çekilmediği tek yerde
,gemi kaldırmışlar bilinmeyen meçhula doğru
,gedmez denizde başlar meçhul Fırtına uğultusu
,Toplasam önüme düşen hataların gölgesini
,"Yaptıkları değil,yapacaklar korkunç akan nehir"
,"şeylere güvenmemek,güvenmektir tek şeye"
,İzin verirse tanrım bitiririz sorunsuz yolculuğumuzu
,Nerelerde tasarladınız gizli melanet yolculuğumu
,"olacaksa olsun kırılacaklar kırılsın bitsin zülümünüz,"
,"Pusuda düşman bekliyor parçalamak umudumu,vatanımı"
,gedmez ülkede başlar kurtuluş Fırtına uğultusu
,İhanet Kürt açılımı gemisi yol alırken Anadolu okyanusunda
,İkinci gemiyi kaldırdılar yol alıyor Anadolu okyanusunda
,Adı Ermeni imiş melen şeymiş ihanet açılımı gemisinde
,istiklal ölüm kasırga fırtınası başlayacak Anadolu’m
,Halil ÇOLAK 03.09.09
,ANKARA
,
"Milletime,bana,",
,milletin birliğinin katilisin sana en ağır ceza gerek?
,Türk vatanı bağrında beslediğim yılansın:engerek.
,Güya millet vekili oldun yemin ettin fahişeliğe gerek
,"Hani,olmaz derlerdi emanete, devlete olmazdı ihanet?"
,Millete nefretini yıllarca hain şekilde içinde sakladın
,hain zehirli bıçakla Türk milletini sırtından bıçakladın.
,"Sizde kardeşlik barış vardı,artık inancım kalmadı sana"
,"Sevgim değil,sen oldun ihanet eden milletime,bana,"
,Halil ÇOLAK 02.09.2009
,ANKARA
,
Bilmiyorsun,
,yaşadığın dakika zarar veriyor
,büyük sevdama
,kan yerine ihanet dolaşıyor
,damarlarında..
,belki ardımdan gülüyor
,dalga geçiyorsun
,aptal diyorsun
,enayi diyorsun
,inan vefasız..
,"beni sana aldanan deli yüreğimi değil,"
,kendini kandırıyorsun
,kendi yüreğine
,kendi hayallerine
,ihanet ediyorsun..
,üzerinde benim ah' ım varken
,mutlu olacağını sanıyorsun?
,asıl enayi
,asıl aptal sensin..
,
,sevildiğini bilmiyorsun...
,
İhanet,
,Uğruna aşk oldum yetmedi sana
,Yalan oldu gitti sendeki sevda
,İhanet ettin bendeki aşka
,Seni unutmaya çalışacağım
,Gözlerinde yaşlar sel olsun
,Dilerim allahtan gönlün gam dolsun
,Zamanı gelince pişman olursun
,Seni unutmaya çalışacağım
,başkası sevip okşasın seni
,Kimlere nasipmiş zalim sevgili
,Bırakıp gittin akşam vakti
,Seni unutmaya çalışacağım
,Adımı anarsan kalbin ağlasın
,Aklına gelirsem dilin bağlansın
,Ah ettim sana yüreğin yansın
,Seni unutmaya çalışacağım
,Kapıldım aşkın sahte seline
,İhanet etmedim gün sevgine
,yabancıyı aldın gönlüne
,Seni unutmaya çalışacağım
,(30.03.2013) 19:00
,
Anlamli Sözler 782,
,İhanet
,"Mânevî cinayettir, ihanet."
,Ruh der: 'Caniyi hemen idam et.'
,"Berlin, 25 Haziran 2010."
,
İhanet Mi,
,İHANET Mİ
,İhanet mi?
,çekiçsindir
,kalkışta alnına değen
,çivisindir çekicin önünde eğilen
,delip geçtiği beden
,sonuç mu?
,lain lâv nehrisin
,canını sürüyen
,leylayı mecnun şiirisin
,mısra mısra eriyen
,Mahmut Nazik 27 07 2014 Mersin
,
Rubai 155,
,Bütün köyleri sarmış kan kokusu
,köşede Emeni pususu
,düşmanla savaşmıştı millet
,İhanet etmemişti hiç komşusu
,
Günce 10,
,"Sana ihanet edenden hayır beklemek, hayır gelmez duruma düşmektir. O.E."
,
İhanet,
,Fidanı diktik
,"Yeşerdi,"
,Emek verdik
,Büyüdü...
,Meyva verdi
,Meyva ihanet etti
,Dibine düştü.
,16.11.1992
,
Zakkum Fosili,
,maymuncuk elinde iğrenç aklı kafeste
,kara ses kara gece durmaz akar kirinde
,aklınca der nazire tarihten varmaz gerçeğe
,din bayrak bellemiş iki şeyde
,sahte söyleminde atar tutar iskelede
,salyaları akar labada yaprağı dilinde
,ihanet bozgunu söylencede
,safını tutmuş kör kara gecede
,yer almaz emeğin yerinde
,sataşır durur kendini bilmezce
,gün böyledir yarın sözde
,gücü görmeye varır tornistan etmeye
,en önde gider ihanet iş birlikçilikte
,vahşete kol kanat geren zulmün yanında ötme
,yaktıkça yanacaksın hain kim gerçek iyi biline
,"açmadık,başlatmadık savaşı tarihe bakın hele"
,savaş sürer iki boyutlu kan revan cephede
,biri ihanetin hainin işbirlikçi emperyalistle
,diğeri ezilenlerle emeğin özgür yürüyüşünde
,Bitmedi...
,Vedat Koparan 03.07.2005
,
.İhanet,
,İhanet gözlerimden yaş akarken
,Yalan sözler zehir misali geçiyor boğazımdan
,Zifiri karanlıklar içinde kaybola zihnim
,Düşünmek azab bendime
,İhanet yüreğime saplanan hançerler
,Sahte gözler bıçak misali kör olmuşken
,Ayın doğmadığı ıssız sokakta
,Yürümek adım atmak hüzün yüreğime
,
Yüreğinin Emrine,
,yüreğinin emrine girmişsen
,beynine ihanet edersin
,zincirleri olmasa
,aşk köleliği ağır tutsaklıktır
,"yağmur yağsın aşkına,rüzgar essin"
,arzu pınarlarına...i.koçak
,___________________________
,
Hala  Değişimle  Ugraşanlar  Var,
,elin gavuru ayda ev yaptı
,ermeni satılmışı bize kin kustu
,pkk itleri vatanı yaktı
,değişimle ugraşanlar var
,30 000 mehmetin kanı döküldü
,ihanet baş tacı türklük öldürüldü
,tüm dünya özüne döndü
,değişimle ugraşanlar var
,anlatacak şey var vatan aglıyor
,birileri din imanla malı vuruyor
,islam ibadeti satar oluyor
,değişlimle ugraşanlar var
,vatan elden gitmiş değişim nedir
,ihanet urganı boyuna geçmiş
,sandalya devrilmiş vatan yok olmuş
,
Gerçekler,
,Hastalığı kabullenmekte
,Ölüm geçek
,Doğumda.
,Aldanmak aldatmak
,Doğa kanunu sanki
,Gerçekler sana ihanet ettiyse
,Hayallere sığın
,Ağlamayı istemekte
,Gülmeyi öğrenmekte
,Senin elinde
,Gerçekler sana ihanet eder
,Hayaller hasta
,Geçmişin yaşanmışlar
,Geçmişinle yüzleşmekte gerçek
,Gerçeklerden kaçılmaz
,"Hayaller toslamaya,"
,gerçeklere mahkum
,"Alın yazısıymış, kadermiş boş ver"
,olamazsan
,Şansın bahtlı olsun
,dünyayı sev
,Dünya seni sevmese
,"Avun, kendini kandır"
,Hayatın ta gerçeği
,27.07.2007 16:52:47
,
Cumhuriyet,
,"Vatan kan dökmedik mi, toprağa."
,"uğurda can vermedik mi, bayrağa."
,"Şimdi sen, nasıl ihanet edersin, aziz vatana."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,Seninle omuz omuza verip vatan savaşmıştık.
,"Hani kardeş olup, birlikte çalışıp kazanacaktık."
,"Şimdi sen, nasıl ihanet edersin, aziz vatana."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,Hani senle karanlığı kovup ışığa koşacaktık.
,Bilimde ilerleyip dünya yarışacaktık.
,"Şimdi sen, nasıl ihanet edersin, aziz vatana."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,"Ey cumhuriyet sen, gökte bayrağımın özgürlüğüsün."
,"Minarelerde milletime ait olan dinin, özgür sesisin."
,"Şimdi sen, nasıl ihanet edersin, aziz vatana."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,millet seninle yaşarken Atamızın kıymetini bilse.
,"Seni yüceltip yükseltirken, O'nu başımıza taç etse"
,"Şimdi sen, nasıl ihanet edersin aziz Atatürk'ümüze."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,"Cumhuriyet sen, senin kıymetini bilenlerin gururusun."
,"Sen, seninle yaşayıp vatanını sevip yüceltenlerin onurusun."
,"Şimdi sen, nasıl ihanet edersin, aziz vatana."
,"Ey cumhuriyet sen, anlı şanlı onurunla, yaşa."
,28.10.2009
,Cahit KARAÇ
,
Acımdan,
,Acımdan öleceğim inan
,Dünya döndürüyor başımı
,İhanet İsa’dan önce vardı
,Çarmıhın üstünde Kabil’in parmak izi
,Acımdan ölüyorum inan
,Son akşam yemeğinde bize yer yok
,İhanet kapatmış yolları
,Ebleh adam geziniyor yüzümde
,acı körüklüyor ocağı
,Yangın yeri içim dışım
,Acıdır ilk kurtarılacak olan
,Acımdan öleceğim inan
,
Hain,
,Kalbim bana ihanet ettin
,Gözlerim suç ortağın
,seferinde beni üzüyorsun
,Bunu bana neden yapıyorsun
,
Sevdan,
,dünya hep döndü
,ihanet hıyanet içinde
,hep sevmişim seni
,kitapların yazdığına göre
,sözü geçmiyor ayrılığın kitaplarda
,kitaplarda aşk var
,
Ne Bilsin Eller Seni,
,kalbimden içeri
,Başkasını almadım
,Bütün güzellere
,Gözlerimi kapadım
,Bilirsin aşk yolunda
,Hiç şikayet etmedim
,Bilirsin aşk yolunda
,Hiç ihanet etmedim
,bilsin eller seni
,Hayırsızsın hayırsız
,bilsin eller seni
,Vefasızsın vefasız
,çekilmez derdini
,Bilmem niye çektim
,En güzel yıllarımı
,Sayende zehir ettim
,Sevecek diye beni
,Boşuna bekledim
,Bilirsin aşk yolunda
,Hiç ihanet etmedim
,bilsin eller seni
,"Söyle bilsin,bilsin"
,bilsin eller seni
,"Söyle bilsin,bilsin"
,
Bir Düş Kurun!,
,düş kurun
,Sevgiyle yoğurun harcını.
,Artık çocuklar yetim
,Çocuklar aç
,Çocuklar kimsesiz kalmasın…
,Kimse ihanet etmesin
,Sevgiye
,Sevgiliye
,"Vatana ihanet etmesin,"
,Satmasın
,pula
,Kutsal bildiklerimizi…
,düş kurun;
,İhanetten uzak
,düş
,Sevgiyle yoğurun harcını…
,Analar ağlamasın
,Akmasın
,damla yaş
,düş kurun
,Atın sevgisizliği
,Kırın kollarını ihanetin
,Dünyayı
,Sevgiyle yoğurun…
,
,Tan yeri ağardığında
,Düşünüzü
,"Gerçeğe dönüştürün,"
,
Kusursuzum Dedim mi?,
,"Kusursuzum dedim mi, benim kusurum var,"
,"Kusurum vardır diye, dünyayı eyledin dar,"
,"Senden kimim var, tek sensin bana yar,"
,"Bana kollarını aç, dolada boynuma sar,"
,"İhanet kusur değil, onun adı rezillik,"
,"silinmez leke, odur asıl kirlilik,"
,"lekeyi taşımaz, nasıl taşısın kimlik,"
,"Benimse tek kusurum, taşıdığım fakirlik."
,"Seni diye sevdim, kusuruna bakmadım,"
,"Kusuru büyüterek, hiç başına kakmadım,"
,"Goncalara acırım, daldan hiç koparmadım,"
,"Sana yandığım kadar, hiç şeye yanmadım,"
,"İhanet kusur değil, onun adı rezillik,"
,"silinmez leke, odur asıl kirlilik,"
,"lekeyi taşımaz, nasıl taşısın kimlik,"
,"Benimse tek kusurum, taşıdığım fakirlik."
,"melek değilim, Peygamber olamam,"
,"Kusuruma baksan da, sensiz yaşayamam,"
,"Seni sevmekteyim, seni aldatamam,"
,"Sana gönlümü verdim, daha geri almam,"
,"İhanet kusur değil, onun adı rezillik,"
,"silinmez leke, odur asıl kirlilik,"
,"lekeyi taşımaz, nasıl taşısın kimlik,"
,"Benimse tek kusurum, taşıdığım fakirlik."
,
Hüzün ki,
,hüzün erimiş kurşun kıvamında
,şairin damarlarında akan kan.
,oldukça ayrılıklar ihanet
,yan yüreğim yan.
,
Gel,
,Gel sitem etme küçüğüm biliyorum derdin çoktur.
,Zira Senin yüklendiğin davada ihanet yoktur.
,Zekeriye Tek
,
Aşka ihanet?,
,"ölmekten korkuyorum,"
,Nede beni sürüklediğin cehennemden
,Yüreğimdeki tarifsiz sızı
,Aşka değil..yalnız sana ihanetten
,"sevmişim seni,"
,Meğer gözümde büyütmüşüm
,meğer ölmüşüm geceleri
,Değmezmişsin
,Dudaklarında ihanet
,Kulaklarımda bencilliğin son sözleri
,Hiç şeyimsin artık..
,Hiç kimsesin kimsemsin
,"Kıyamazken sana,"
,Hep kıyardım canıma
,Artık aşk katilisin
,"Benim aşka değil,"
,Suçum: yalnız sana ihanet ihanetten
,Çekerim üstüme ayrılığı
,Sarılır uyurum yalnızlığa
,"aşk adına sana yemin,sana söz"
,İçim dışım hep
,Söküp atacağım seni yerimden
,Tek korkum
,Sana dönme ihtimalimden
,
Emanet,
,Elindeki varlıklar emanet
,Gerekmez onlara ihanet
,İyi korumak keramet
,Kötülüğe iyilikle muamele et
,Gözler sana emanet
,Ferini boş yere tüketme bizahmet
,Sorulmayacağını sanmasın insaniyet
,Kötülüğe iyilikle muamele et
,Ayaklarını nefsine emanet etme
,Nefsinden sorulacağını unutma
,Neslinin korunmasını aklından çıkartma
,şey emanet gerekmez ihanet
,07032007.2200 Ahmet Özcankaya
,
Yabancı,
,"değilsin o, gecelere inat aydınlatan dünyamı"
,değilsin yeşilden yeşil yeşilleri kıskandıran gözlerinden bakışında sevgi damlayan
,gözlerde şimdi ihanet yatan...
,"değilsin beni dünyalara bedel tutan,"
,"Ağlatan gidişiyle, dönüşüyle hayata bağlayan"
,"Herşeyim değilsin sen, herşeyi uğruna silebildiğim herşeyim değilsin."
,Kimsin oldu ben?
,Kimsin oldu yüreğime yürekliğini delice hissettiren
,"değilsin o, kılığında yabancı"
,"ellerimi tutmaya çalışan, hançeri arkasına saklanmış ellerle"
,"Hançer tutmayan ellerdi sevdiğim, ihanet yatmayan gözlerdi"
,"Sevda, sandığım gölgeyle daha güzeldi."
,
Kanatı kırık serceler,
,Limanı şimala bakan iyicil tanrıların
,...linçlik günahkar olduklarını artık bende öğrendim
,yüce dağ rüzgarlarının zamanla hiddetinin dinerliliğini
,turuncu kırmızıya çalan güz bulutlarının
,"...tamaşa ederken,mutlu"
,ani şimşek çarpmasından sonra avuçlarına boşaldığını
,Bende öğrendim......bende öğrendim
,Yemini sadık beklediğin ölümüne sevdaların
,sıcacık eroslu aşk yellerinin
,"gün gelir can bellediğinin can alan,düşmanlığını"
,B E N D E öğrendim
,hiç bakma dünyanın çöküntü çapraz çelişkilerine
,"Duygusu kainatın öz nesne,öz kütlesidir"
,Hisseden pay istiğen aç T A M A H
,"...ki öldürürmüğdü Kabil, Habil/i?"
,Tanrıya ihanet eden HARUT MARUT melekler
,En cehver bellediğin göz bebeklerin
,"....aldatır,"
,ihanet eden örgüt militanı
,"Sisli,"
,"sihirli aynalardır,"
,ağartan beyaz saçların
,
Teşekkürler,
,İhanet ettin içindeki çocuğa
,Dilin ihanet etti dudaklarına
,Bense sadığım kendime
,Bak yalnızım eskisi
,Sana söz verdiğim kapalı
,Ardına aşk kapılarım...
,Giderken sana iki renk bırakıyorum
,Biri gözlerinin yangın mavisi
,Diğeri yüreğimin kan kırmızısı
,Teşekkürler beni mahvettiğin için...
,Aşkımın protestosu zoraki gülüşüm
,Yüreğimin acılı feryadı şarkılarım
,Ruhumun haykırışı dudaklarımın
,İnadına seni sevmesi susması
,Sanmaki mutluyum günden beri
,Yada mutlu olacaksın daha...
,Giderken sana iki renk bırakıyorum
