original_line,processed
Yemin içmiş şehit dedem,"[{'input': 'Yemin', 'root': 'yem', 'type': 'Noun'}, {'input': 'Yemin', 'root': 'yem', 'type': 'Noun'}, {'input': 'Yemin', 'root': 'yemin', 'type': 'Noun'}, {'input': 'içmiş', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içmiş', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içmiş', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içmiş', 'root': 'iç', 'type': 'Noun'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Düşmanın bozuk niyeti,"[{'input': 'Düşmanın', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanın', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanın', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanın', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'bozuk', 'root': 'bozuk', 'type': 'Adjective'}, {'input': 'bozuk', 'root': 'bozuk', 'type': 'Noun'}, {'input': 'niyeti', 'root': 'niyet', 'type': 'Noun'}, {'input': 'niyeti', 'root': 'niyet', 'type': 'Noun'}]"
Yenilir Türk milleti,"[{'input': 'Yenilir', 'root': 'yemek', 'type': 'Verb'}, {'input': 'Yenilir', 'root': 'yemek', 'type': 'Verb'}, {'input': 'Yenilir', 'root': 'yenmek', 'type': 'Verb'}, {'input': 'Yenilir', 'root': 'yenmek', 'type': 'Verb'}, {'input': 'Türk', 'root': 'Türk', 'type': 'Noun'}, {'input': 'milleti', 'root': 'millet', 'type': 'Noun'}, {'input': 'milleti', 'root': 'millet', 'type': 'Noun'}]"
Yeniden kurmuş devleti,"[{'input': 'Yeniden', 'root': 'yeniden', 'type': 'Adverb'}, {'input': 'Yeniden', 'root': 'yeni', 'type': 'Adjective'}, {'input': 'kurmuş', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurmuş', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurmuş', 'root': 'kur', 'type': 'Noun'}, {'input': 'devleti', 'root': 'devlet', 'type': 'Noun'}, {'input': 'devleti', 'root': 'devlet', 'type': 'Noun'}]"
Savaş görmüş şehit dedem,"[{'input': 'Savaş', 'root': 'savaş', 'type': 'Noun'}, {'input': 'Savaş', 'root': 'savaşmak', 'type': 'Verb'}, {'input': 'görmüş', 'root': 'görmek', 'type': 'Verb'}, {'input': 'görmüş', 'root': 'görmek', 'type': 'Verb'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Tarihten silinmez yazı,"[{'input': 'Tarihten', 'root': 'tarih', 'type': 'Noun'}, {'input': 'silinmez', 'root': 'silinmek', 'type': 'Verb'}, {'input': 'silinmez', 'root': 'silinmek', 'type': 'Verb'}, {'input': 'silinmez', 'root': 'silmek', 'type': 'Verb'}, {'input': 'silinmez', 'root': 'silmek', 'type': 'Verb'}, {'input': 'yazı', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazı', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazı', 'root': 'yazı', 'type': 'Noun'}]"
Atamızdır Türk oğuzu,"[{'input': 'Atamızdır', 'root': 'ata', 'type': 'Noun'}, {'input': 'Türk', 'root': 'Türk', 'type': 'Noun'}, {'input': 'oğuzu', 'root': 'Oğuz', 'type': 'Noun'}, {'input': 'oğuzu', 'root': 'Oğuz', 'type': 'Noun'}, {'input': 'oğuzu', 'root': 'oğuz', 'type': 'Adjective'}, {'input': 'oğuzu', 'root': 'oğuz', 'type': 'Adjective'}]"
Sarıkamış’ın ayazı,"[{'input': 'Sarıkamış'ın', 'root': 'Sarıkamış', 'type': 'Noun'}, {'input': 'Sarıkamış'ın', 'root': 'Sarıkamış', 'type': 'Noun'}, {'input': 'ayazı', 'root': 'ayaz', 'type': 'Noun'}, {'input': 'ayazı', 'root': 'ayaz', 'type': 'Noun'}]"
Şehit vermiş şehit dedem,"[{'input': 'Şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'Şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'vermiş', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermiş', 'root': 'vermek', 'type': 'Verb'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Nişanımdır hilal yıldız,"[{'input': 'Nişanımdır', 'root': 'Nişan', 'type': 'Noun'}, {'input': 'Nişanımdır', 'root': 'Nişan', 'type': 'Noun'}, {'input': 'Nişanımdır', 'root': 'nişan', 'type': 'Noun'}, {'input': 'Nişanımdır', 'root': 'nişan', 'type': 'Noun'}, {'input': 'hilal', 'root': 'Hilâl', 'type': 'Noun'}, {'input': 'hilal', 'root': 'hilâl', 'type': 'Noun'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Noun'}]"
Bozkurtlar olmuş kılavuz,"[{'input': 'Bozkurtlar', 'root': 'bozkurt', 'type': 'Noun'}, {'input': 'Bozkurtlar', 'root': 'Bozkurt', 'type': 'Noun'}, {'input': 'Bozkurtlar', 'root': 'bozkurt', 'type': 'Noun'}, {'input': 'Bozkurtlar', 'root': 'Bozkurt', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'kılavuz', 'root': 'kılavuz', 'type': 'Noun'}]"
Dokuz asırlık soyumuz,"[{'input': 'Dokuz', 'root': 'dokuz', 'type': 'Numeral'}, {'input': 'Dokuz', 'root': 'dok', 'type': 'Noun'}, {'input': 'asırlık', 'root': 'asır', 'type': 'Noun'}, {'input': 'soyumuz', 'root': 'soy', 'type': 'Noun'}, {'input': 'soyumuz', 'root': 'soy', 'type': 'Adjective'}]"
Böyle gelmiş şehit dedem,"[{'input': 'Böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'Böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'gelmiş', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelmiş', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Çanakkale deki yerler,"[{'input': 'Çanakkale', 'root': 'Çanakkale', 'type': 'Noun'}, {'input': 'deki', 'root': 'dek', 'type': 'Noun'}, {'input': 'deki', 'root': 'dek', 'type': 'Noun'}, {'input': 'yerler', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yerler', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerler', 'root': 'yer', 'type': 'Noun'}]"
"Allah,Allah demiş erler","[{'input': 'Allah', 'root': 'Allah', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Allah', 'root': 'Allah', 'type': 'Noun'}, {'input': 'demiş', 'root': 'demek', 'type': 'Verb'}, {'input': 'demiş', 'root': 'demek', 'type': 'Verb'}, {'input': 'erler', 'root': 'Er', 'type': 'Noun'}, {'input': 'erler', 'root': 'er', 'type': 'Noun'}, {'input': 'erler', 'root': 'er', 'type': 'Adjective'}, {'input': 'erler', 'root': 'er', 'type': 'Adjective'}, {'input': 'erler', 'root': 'Er', 'type': 'Noun'}, {'input': 'erler', 'root': 'er', 'type': 'Noun'}]"
Kan taşmış dereler,"[{'input': 'Kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'Kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'taşmış', 'root': 'taşmak', 'type': 'Verb'}, {'input': 'taşmış', 'root': 'taşmak', 'type': 'Verb'}, {'input': 'taşmış', 'root': 'taş', 'type': 'Adjective'}, {'input': 'taşmış', 'root': 'taş', 'type': 'Noun'}, {'input': 'dereler', 'root': 'dermek', 'type': 'Verb'}, {'input': 'dereler', 'root': 'dere', 'type': 'Noun'}, {'input': 'dereler', 'root': 'dere', 'type': 'Noun'}]"
Düşman yenmiş şehit dedem,"[{'input': 'Düşman', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşman', 'root': 'düşman', 'type': 'Noun'}, {'input': 'yenmiş', 'root': 'yenmek', 'type': 'Verb'}, {'input': 'yenmiş', 'root': 'yenmek', 'type': 'Verb'}, {'input': 'yenmiş', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yenmiş', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yenmiş', 'root': 'yen', 'type': 'Noun'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Kimseye boyun eğmemiş,"[{'input': 'Kimseye', 'root': 'kimse', 'type': 'Noun'}, {'input': 'Kimseye', 'root': 'kimse', 'type': 'Pronoun'}, {'input': 'boyun', 'root': 'boy', 'type': 'Noun'}, {'input': 'boyun', 'root': 'boy', 'type': 'Noun'}, {'input': 'boyun', 'root': 'boyun', 'type': 'Noun'}, {'input': 'eğmemiş', 'root': 'eğmek', 'type': 'Verb'}, {'input': 'eğmemiş', 'root': 'eğmek', 'type': 'Verb'}]"
Düşmanı yerlere sermiş,"[{'input': 'Düşmanı', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanı', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanı', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanı', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'yerlere', 'root': 'yer', 'type': 'Noun'}, {'input': 'sermiş', 'root': 'sermek', 'type': 'Verb'}, {'input': 'sermiş', 'root': 'sermek', 'type': 'Verb'}, {'input': 'sermiş', 'root': 'ser', 'type': 'Noun'}]"
Suyundan esire vermiş,"[{'input': 'Suyundan', 'root': 'su', 'type': 'Noun'}, {'input': 'Suyundan', 'root': 'su', 'type': 'Noun'}, {'input': 'esire', 'root': 'esirmek', 'type': 'Verb'}, {'input': 'esire', 'root': 'esir', 'type': 'Noun'}, {'input': 'esire', 'root': 'esire', 'type': 'Noun'}, {'input': 'vermiş', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermiş', 'root': 'vermek', 'type': 'Verb'}]"
Böyle yapmış şehit dedem,"[{'input': 'Böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'Böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'yapmış', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'yapmış', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
Tuncay şehit torunuyum,"[{'input': 'Tuncay', 'root': 'Tuncay', 'type': 'Noun'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'torunuyum', 'root': 'torun', 'type': 'Noun'}]"
Dedem onurluyum,"[{'input': 'Dedem', 'root': 'dede', 'type': 'Noun'}, {'input': 'onurluyum', 'root': 'onur', 'type': 'Noun'}]"
Geleceğin yarınıyım,"[{'input': 'Geleceğin', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'Geleceğin', 'root': 'gelecek', 'type': 'Noun'}, {'input': 'Geleceğin', 'root': 'gelecek', 'type': 'Noun'}, {'input': 'Geleceğin', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'Geleceğin', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'Geleceğin', 'root': 'gelecek', 'type': 'Adjective'}, {'input': 'Geleceğin', 'root': 'gelecek', 'type': 'Adjective'}, {'input': 'yarınıyım', 'root': 'yarın', 'type': 'Noun'}]"
Hakka ermiş şehit dedem,"[{'input': 'Hakka', 'root': 'Hakk', 'type': 'Noun'}, {'input': 'Hakka', 'root': 'Hak', 'type': 'Noun'}, {'input': 'Hakka', 'root': 'hak', 'type': 'Noun'}, {'input': 'ermiş', 'root': 'ermek', 'type': 'Verb'}, {'input': 'ermiş', 'root': 'ermek', 'type': 'Verb'}, {'input': 'ermiş', 'root': 'er', 'type': 'Adjective'}, {'input': 'ermiş', 'root': 'Er', 'type': 'Noun'}, {'input': 'ermiş', 'root': 'er', 'type': 'Noun'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'dedem', 'root': 'dede', 'type': 'Noun'}]"
"Dört buçuk ay olmuştu askere gideli..Vatani görevini Şırnak'ta yapacaktı. Arkasında bırakmıştı hamile eşini, Seviyorlardı birbirlerini çılgınlar gibi.. Daha olmuştu evleneli. Dönecekti gün sevgili eşine yeni doğmuş kızına kavuşacaktı. Hayalleriydi bunlar. Elbet gün gerçek olacaktı. Bilebilirmiydi şehit olacağını, bilebilirmiydi daha eşini, süt kokulu yavrusunu göğsüne bastıramayacağını. Bilemedi şehit Sedat Tanburucu. Hiç bilemedi. Yüreğinde Vatan sevgisi, ölmek onun şerefti.","[{'input': 'Dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'buçuk', 'root': 'buçuk', 'type': 'Numeral'}, {'input': 'ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'askere', 'root': 'asker', 'type': 'Noun'}, {'input': 'askere', 'root': 'asker', 'type': 'Adjective'}, {'input': 'gideli', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gideli', 'root': 'Gide', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Vatani', 'root': 'vatanî', 'type': 'Adjective'}, {'input': 'görevini', 'root': 'görev', 'type': 'Noun'}, {'input': 'görevini', 'root': 'görev', 'type': 'Noun'}, {'input': 'Şırnak'ta', 'root': 'Şırnak', 'type': 'Noun'}, {'input': 'yapacaktı', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'yapacaktı', 'root': 'yapmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Arkasında', 'root': 'arka', 'type': 'Noun'}, {'input': 'Arkasında', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'Arkasında', 'root': 'Arkas', 'type': 'Noun'}, {'input': 'Arkasında', 'root': 'arka', 'type': 'Adjective'}, {'input': 'bırakmıştı', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'bırakmıştı', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'hamile', 'root': 'hamile', 'type': 'Adjective'}, {'input': 'hamile', 'root': 'Hamil', 'type': 'Noun'}, {'input': 'hamile', 'root': 'hamil', 'type': 'Adjective'}, {'input': 'eşini', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşini', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşini', 'root': 'eş', 'type': 'Adjective'}, {'input': 'eşini', 'root': 'eş', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Seviyorlardı', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'birbirlerini', 'root': 'birbiri', 'type': 'Pronoun'}, {'input': 'çılgınlar', 'root': 'çılgın', 'type': 'Adjective'}, {'input': 'çılgınlar', 'root': 'çılgın', 'type': 'Adjective'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'Gib', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'Daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuştu', 'root': 'olmak', 'type': 'Verb'}, {'input': 'evleneli', 'root': 'evlenmek', 'type': 'Verb'}, {'input': 'evleneli', 'root': 'ev', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Dönecekti', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'Dönecekti', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'sevgili', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgili', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgili', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'eşine', 'root': 'eşinmek', 'type': 'Verb'}, {'input': 'eşine', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşine', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşine', 'root': 'eş', 'type': 'Adjective'}, {'input': 'eşine', 'root': 'eş', 'type': 'Adjective'}, {'input': 'yeni', 'root': 'yeni', 'type': 'Adjective'}, {'input': 'yeni', 'root': 'yeni', 'type': 'Adverb'}, {'input': 'yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'doğmuş', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğmuş', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'kızına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kızına', 'root': 'kız', 'type': 'Noun'}, {'input': 'kavuşacaktı', 'root': 'kavuşmak', 'type': 'Verb'}, {'input': 'kavuşacaktı', 'root': 'kavuşmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Hayalleriydi', 'root': 'hayal', 'type': 'Noun'}, {'input': 'Hayalleriydi', 'root': 'hayal', 'type': 'Noun'}, {'input': 'Hayalleriydi', 'root': 'hayal', 'type': 'Noun'}, {'input': 'bunlar', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'bunlar', 'root': 'bun', 'type': 'Noun'}, {'input': 'bunlar', 'root': 'bun', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Elbet', 'root': 'elbet', 'type': 'Adverb'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'gerçek', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçek', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçek', 'root': 'gerçek', 'type': 'Noun'}, {'input': 'olacaktı', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacaktı', 'root': 'olmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'olacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olacağını', 'root': 'olmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'eşini', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşini', 'root': 'eş', 'type': 'Noun'}, {'input': 'eşini', 'root': 'eş', 'type': 'Adjective'}, {'input': 'eşini', 'root': 'eş', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'süt', 'root': 'süt', 'type': 'Noun'}, {'input': 'kokulu', 'root': 'koku', 'type': 'Noun'}, {'input': 'yavrusunu', 'root': 'yavru', 'type': 'Noun'}, {'input': 'göğsüne', 'root': 'göğüs', 'type': 'Noun'}, {'input': 'göğsüne', 'root': 'göğüs', 'type': 'Noun'}, {'input': 'bastıramayacağını', 'root': 'bastırmak', 'type': 'Verb'}, {'input': 'bastıramayacağını', 'root': 'bastırmak', 'type': 'Verb'}, {'input': 'bastıramayacağını', 'root': 'basmak', 'type': 'Verb'}, {'input': 'bastıramayacağını', 'root': 'basmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Bilemedi', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'Bilemedi', 'root': 'bilemek', 'type': 'Verb'}, {'input': 'şehit', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehit', 'root': 'şehit', 'type': 'Noun'}, {'input': 'Sedat', 'root': 'Sedat', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Hiç', 'root': 'hiç', 'type': 'Adverb'}, {'input': 'Hiç', 'root': 'hiç', 'type': 'Noun'}, {'input': 'bilemedi', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilemedi', 'root': 'bilemek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Yüreğinde', 'root': 'yürek', 'type': 'Noun'}, {'input': 'Yüreğinde', 'root': 'yürek', 'type': 'Noun'}, {'input': 'Vatan', 'root': 'vatan', 'type': 'Noun'}, {'input': 'sevgisi', 'root': 'sevgi', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ölmek', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'onun', 'root': 'onmak', 'type': 'Verb'}, {'input': 'onun', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onun', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onun', 'root': 'o', 'type': 'Adjective'}, {'input': 'onun', 'root': 'o', 'type': 'Adjective'}, {'input': 'onun', 'root': 'on', 'type': 'Numeral'}, {'input': 'onun', 'root': 'on', 'type': 'Numeral'}, {'input': 'şerefti', 'root': 'şeref', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Lanet teröristlerin arasında Vatanı mücadele veriyordu. sürü Mehmetçik gibi, Vatanımıza Bayrağımıza sahip çıkıyordu. Helal seni doğuran anaya şehidim. Tüm şehitlerimi doğuran anaya helal olsun.","[{'input': 'Lanet', 'root': 'lanet', 'type': 'Adjective'}, {'input': 'Lanet', 'root': 'lanet', 'type': 'Interjection'}, {'input': 'Lanet', 'root': 'lanet', 'type': 'Noun'}, {'input': 'teröristlerin', 'root': 'terörist', 'type': 'Noun'}, {'input': 'teröristlerin', 'root': 'terörist', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Adjective'}, {'input': 'Vatanı', 'root': 'vatan', 'type': 'Noun'}, {'input': 'Vatanı', 'root': 'vatan', 'type': 'Noun'}, {'input': 'mücadele', 'root': 'Mücadele', 'type': 'Noun'}, {'input': 'mücadele', 'root': 'mücadele', 'type': 'Noun'}, {'input': 'veriyordu', 'root': 'vermek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'sürü', 'root': 'sürümek', 'type': 'Verb'}, {'input': 'sürü', 'root': 'sürü', 'type': 'Noun'}, {'input': 'Mehmetçik', 'root': 'Mehmetçik', 'type': 'Noun'}, {'input': 'Mehmetçik', 'root': 'Mehmet', 'type': 'Noun'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibi', 'root': 'Gib', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'Vatanımıza', 'root': 'vatan', 'type': 'Noun'}, {'input': 'Bayrağımıza', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'sahip', 'root': 'sahip', 'type': 'Noun'}, {'input': 'çıkıyordu', 'root': 'çıkmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Helal', 'root': 'helâl', 'type': 'Noun'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'doğuran', 'root': 'doğurmak', 'type': 'Verb'}, {'input': 'anaya', 'root': 'ana', 'type': 'Noun'}, {'input': 'anaya', 'root': 'ana', 'type': 'Adjective'}, {'input': 'şehidim', 'root': 'Şehid', 'type': 'Noun'}, {'input': 'şehidim', 'root': 'şehit', 'type': 'Noun'}, {'input': 'şehidim', 'root': 'Şehid', 'type': 'Noun'}, {'input': 'şehidim', 'root': 'şehit', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': 'Tüm', 'root': 'tüm', 'type': 'Adjective'}, {'input': 'Tüm', 'root': 'tüm', 'type': 'Determiner'}, {'input': 'Tüm', 'root': 'tüm', 'type': 'Noun'}, {'input': 'şehitlerimi', 'root': 'Şehit', 'type': 'Noun'}, {'input': 'şehitlerimi', 'root': 'şehit', 'type': 'Noun'}, {'input': 'doğuran', 'root': 'doğurmak', 'type': 'Verb'}, {'input': 'anaya', 'root': 'ana', 'type': 'Noun'}, {'input': 'anaya', 'root': 'ana', 'type': 'Adjective'}, {'input': 'helal', 'root': 'helâl', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
